person_id,hh_id,changed_student,attitude_bike,bike_purpose_medical,bike_purpose_other_cms,bike_purpose_shopping,medical_other_virtual,attitude_stay_home,employment_change_furloughed_1,attitude_grocery_pick_up,changed_home,age_18_64_imputed,medical_telehealth,bike_type_owned,trip_purpose_work,employment_change_pay_cut,trip_purpose_other,employment_change_pay_1,disability_walking_cms,student,age_13_17_reported,delivery_other_location,modes_used_walk,shopping_food_grocery_pick,income,changed_vehicles,num_bicycles_cms,attitude_bus,modes_used_bus,bike_freq,subway_attitude_all,modes_used_ferry,attitude_drive,modes_before_walk,modes_during_bike,age_65_over_reported,subway_attitude_temperature,modes_during_bus,student_cms,bike_purpose_other,exercise,modes_used_tnc,modes_during_subway,modes_before_ferry,race_american_indian_cms,attitude_grocery_delivery,job_type,race_white_cms,changed_num_children,medical_postponed,essential,age_cms,modes_during_household_vehicle,trip_purpose_exercise,bike_purpose_work_related,delivery_service,education_cms,modes_before_rail,bike_purpose_appointment,age_13_17_imputed,age_12_under_imputed
1900526701,19005267,0,5,995,995,995,0,4,0,4,0,2,0,995,0,0,0,0,0,995,0,0,2,0,995,0,0,2,0,5,995,0,4,1,0,0,995,0,0,995,0,0,0,0,0,2,1,1,0,1,1,6,0,0,995,0,7,0,995,0,0
1968554101,19685541,0,3,995,995,995,0,3,0,5,0,2,1,995,2,0,2,0,0,995,0,0,2,0,995,0,0,3,0,5,995,0,5,1,0,0,995,0,1,995,7,0,0,1,999,5,1,999,0,1,2,7,1,7,995,0,3,1,995,0,0
1923399801,19233998,0,1,0,0,0,0,5,0,5,0,1,0,1,0,0,0,0,0,995,0,0,1,0,995,0,1,2,0,1,1,0,3,1,1,0,1,0,0,0,6,0,0,0,0,5,995,1,0,0,995,8,1,4,0,1,7,0,0,0,0
1928833101,19288331,0,3,995,-9998,995,1,1,0,1,0,1,1,995,0,0,1,0,0,995,0,0,0,0,995,0,1,3,0,6,1,0,1,1,0,0,2,0,0,995,0,1,0,0,0,2,1,0,0,0,2,6,1,0,995,0,-9998,0,-9998,0,2
1912404301,19124043,0,5,995,995,995,0,1,0,5,1,2,0,995,0,0,0,1,0,995,0,0,4,0,6,0,0,5,0,5,2,0,5,1,0,0,2,0,0,995,4,0,0,0,0,5,1,0,0,1,2,7,0,4,995,0,3,0,995,0,0
1948529101,19485291,0,2,995,995,995,0,2,0,2,0,2,0,995,0,0,0,0,0,995,0,0,3,0,995,0,0,4,0,5,2,0,1,1,0,0,3,0,0,995,3,0,0,0,0,2,1,1,1,1,998,5,0,3,995,0,6,0,995,0,2
1939377601,19393776,0,2,995,0,995,0,1,0,1,0,5,1,995,0,0,0,0,0,995,0,0,0,0,995,0,1,1,0,5,995,0,2,1,0,0,995,0,0,995,2,0,0,0,0,2,1,0,0,0,2,8,1,0,995,1,7,0,0,0,0
1936480801,19364808,0,1,995,995,995,0,1,0,1,0,0,0,995,4,0,0,0,0,995,0,0,0,0,2,0,0,1,0,5,4,0,1,0,0,1,5,1,0,995,5,1,1,0,0,2,3,0,0,1,2,8,0,4,995,0,1,0,995,0,0
1939504401,19395044,0,4,995,995,995,0,3,0,3,0,2,0,995,0,0,0,0,0,995,0,0,7,0,995,1,0,4,0,5,2,0,3,0,0,0,2,0,0,995,7,0,0,0,0,4,1,1,0,1,2,8,0,7,995,0,6,1,995,0,0
1923853601,19238536,0,5,995,995,995,0,1,0,4,0,1,0,995,0,1,0,0,0,995,0,0,7,0,995,0,0,1,7,5,1,0,3,1,0,0,1,1,0,995,7,7,0,0,0,4,4,0,0,1,2,5,0,7,995,7,6,1,995,0,0
1906081301,19060813,0,5,995,995,995,0,1,0,2,995,3,0,995,0,0,0,1,0,995,0,0,0,0,6,0,0,5,0,5,4,0,2,1,0,2,3,0,0,995,6,0,0,0,0,3,1,1,0,0,2,6,1,0,995,0,6,0,995,0,0
1973128701,19731287,1,2,995,0,995,0,1,995,1,0,4,0,995,0,995,0,995,0,5,0,0,0,0,995,0,1,5,0,4,3,0,1,0,0,0,3,0,1,995,5,0,0,0,0,1,995,0,0,0,995,4,1,5,995,0,3,0,0,0,0
1922271501,19222715,0,1,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,995,0,0,0,0,995,0,0,3,0,2,995,0,5,1,1,0,995,0,0,1,6,0,0,0,0,1,1,1,0,0,2,7,0,3,-9999,0,7,0,0,0,0
1919690701,19196907,0,5,995,995,995,1,1,0,4,0,2,1,995,0,0,0,0,0,995,0,0,0,1,2,0,0,1,0,5,995,0,3,1,0,0,995,1,0,995,0,1,0,0,0,3,995,0,0,1,995,5,0,0,995,0,2,0,995,0,3
1968687401,19686874,0,3,995,995,995,0,2,0,3,0,1,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,1,0,5,995,0,3,1,0,1,995,0,0,995,1,0,0,0,0,1,1,1,0,1,2,7,0,1,995,0,7,0,995,0,0
1937512701,19375127,0,5,995,-9998,995,0,3,0,4,0,3,1,995,7,0,3,0,0,995,0,0,0,0,3,0,0,4,0,5,1,0,2,1,0,2,1,0,0,995,7,0,1,0,0,3,3,0,0,1,1,6,0,5,995,0,-9998,0,-9998,0,0
1987915601,19879156,0,5,995,995,995,1,4,1,4,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,1,3,0,5,995,0,2,1,0,0,995,0,0,995,1,0,0,0,999,2,995,999,0,1,995,6,1,0,995,0,6,0,995,0,1
1987497801,19874978,0,2,995,995,995,1,5,0,4,0,-9999,0,995,0,0,0,0,0,995,0,0,0,0,999,0,0,1,0,5,2,0,5,0,0,0,2,0,0,995,2,0,0,0,999,5,995,999,0,0,995,6,0,1,995,0,999,1,995,-9999,-9999
1932586901,19325869,0,5,995,995,995,0,4,0,5,0,2,1,995,0,0,0,0,0,995,0,0,7,0,995,0,0,1,0,5,1,0,5,1,0,0,1,0,0,995,7,0,0,1,0,5,1,1,0,1,1,7,1,7,995,0,3,0,995,0,0
1938582601,19385826,0,4,995,-9998,995,0,1,995,3,0,0,0,995,0,995,0,995,0,995,0,0,3,0,995,0,0,5,0,5,995,0,3,0,0,2,995,0,0,995,4,0,0,0,0,2,995,1,0,1,995,10,0,0,995,0,-9998,0,-9998,0,0
1968747301,19687473,0,4,995,995,995,0,4,0,4,0,2,0,995,0,0,0,0,0,995,0,0,2,0,4,0,0,2,2,5,2,0,3,1,0,0,2,1,0,995,0,0,0,0,0,3,1,0,0,0,2,7,0,0,995,0,7,0,995,0,0
1946893401,19468934,1,5,995,0,995,0,4,0,4,0,2,0,995,5,0,0,0,0,3,0,0,0,0,995,0,1,1,0,4,1,0,4,1,0,0,1,0,0,995,1,0,0,0,0,4,3,1,0,0,1,5,1,1,995,0,7,1,1,0,0
1965225401,19652254,0,5,995,995,995,0,1,0,5,1,-9999,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,1,2,5,995,0,1,0,0,2,995,1,0,995,2,0,0,0,0,5,995,1,0,0,995,5,0,0,995,0,7,0,995,-9999,-9999
1905025301,19050253,0,5,995,995,995,0,4,995,2,0,0,1,995,0,995,0,995,1,995,0,0,0,0,995,0,2,3,0,6,995,0,1,0,0,2,995,0,0,995,5,0,0,0,0,2,995,1,0,0,995,9,1,0,995,0,7,0,995,0,0
1952405601,19524056,0,5,995,995,995,0,2,995,2,995,3,0,995,0,995,0,995,999,995,0,0,0,0,995,0,0,3,0,5,2,0,5,1,0,2,2,0,0,995,0,0,0,0,999,1,995,999,0,0,995,6,0,0,995,0,7,0,995,0,0
1982990701,19829907,0,1,995,995,995,0,1,1,1,0,-9999,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,4,0,5,1,0,1,0,0,1,1,0,0,995,0,0,0,0,0,1,995,0,0,0,995,5,0,0,995,0,6,0,995,-9999,-9999
1915930801,19159308,0,5,995,995,995,0,5,1,3,0,2,1,995,4,0,0,0,0,995,0,0,0,0,995,0,0,1,4,5,995,0,3,1,0,0,995,1,0,995,4,0,0,0,0,4,3,1,1,0,1,8,0,0,995,0,6,0,995,0,0
1935013501,19350135,0,5,995,995,995,0,1,995,3,0,1,0,995,0,995,0,995,0,995,0,0,0,0,995,0,0,4,0,5,995,0,1,0,0,1,995,0,0,995,5,0,0,0,0,4,995,1,0,1,995,9,1,2,995,0,7,1,995,0,0
1918570501,19185705,0,3,995,995,995,1,2,0,4,0,1,1,995,2,0,0,0,0,995,0,0,6,0,995,0,0,2,0,5,995,0,2,1,0,1,995,0,0,995,6,0,0,1,0,4,2,1,0,1,1,8,1,4,995,0,7,1,995,0,0
19614162201,196141622,0,2,995,0,995,0,1,0,2,0,2,1,995,0,0,2,0,0,995,0,0,1,0,995,0,0,5,0,4,5,0,1,1,0,0,5,0,0,995,0,0,0,0,0,1,1,1,1,0,1,6,0,0,995,0,6,0,0,0,1
1979035201,19790352,0,2,995,995,995,1,1,0,3,0,1,1,995,0,0,0,0,0,995,0,0,0,0,995,0,0,3,0,5,995,0,2,1,0,0,995,0,0,995,1,0,0,0,0,1,1,0,0,0,1,6,0,0,995,0,7,1,995,0,0
1963018601,19630186,1,5,995,995,995,0,1,0,3,0,3,0,995,0,0,0,0,0,5,1,0,0,0,995,0,2,2,0,5,995,0,3,0,0,0,995,0,0,995,0,0,0,0,0,3,995,0,0,1,995,7,1,0,995,0,999,0,995,1,1
1910989601,19109896,1,5,995,995,995,1,2,0,4,0,1,1,995,0,0,0,0,0,4,0,0,0,0,995,0,0,1,0,5,995,0,2,0,0,2,995,0,0,995,3,0,0,0,0,2,995,1,0,0,995,5,0,1,995,0,6,0,995,0,0
1904042501,19040425,0,5,995,995,995,1,5,995,1,995,0,1,995,0,995,0,995,0,995,0,0,2,1,995,0,0,5,0,5,995,0,1,1,0,2,995,0,0,995,3,0,0,0,0,2,995,1,0,1,995,9,1,2,995,0,7,1,995,0,0
1934822801,19348228,0,5,995,-9998,995,0,3,995,5,0,0,0,995,0,995,0,995,1,995,0,0,1,0,995,0,0,3,0,5,4,0,1,0,0,1,4,0,0,995,0,0,0,0,0,1,995,1,0,1,995,9,0,0,995,0,-9998,0,-9998,0,0
1988944701,19889447,0,4,995,0,995,0,5,0,5,1,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,5,0,4,995,0,5,0,0,0,995,0,0,995,6,0,0,0,0,5,995,1,0,1,995,5,0,4,995,1,6,0,0,0,0
1934238701,19342387,1,1,995,0,995,1,2,995,1,0,6,1,995,0,995,0,995,0,5,0,0,2,0,995,0,3,4,0,2,5,0,3,1,0,0,4,0,1,995,3,0,0,1,0,2,995,1,0,1,995,5,0,3,995,0,7,0,1,0,0
1953844601,19538446,0,5,995,995,995,0,4,995,4,0,4,1,995,0,995,0,995,0,995,0,0,0,0,995,0,0,3,0,5,995,0,1,1,0,0,995,0,0,995,7,0,0,0,0,4,995,1,0,0,995,8,1,7,995,0,2,0,995,0,0
1965556601,19655566,0,3,995,995,995,1,1,0,4,0,1,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,2,1,5,995,0,2,1,0,0,995,1,2,995,1,0,0,0,0,4,995,0,0,0,995,6,0,0,995,0,7,0,995,0,1
1914855301,19148553,0,3,995,995,995,0,1,995,1,0,2,1,995,0,995,0,995,0,995,0,0,2,1,995,0,0,3,0,5,995,0,1,1,0,0,995,0,0,995,2,0,0,0,0,1,995,0,0,1,995,8,1,2,995,0,6,0,995,0,0
1967555101,19675551,0,4,995,995,995,0,4,0,2,0,-9999,1,995,5,0,0,0,0,995,1,1,0,0,995,0,0,3,0,5,3,0,2,0,0,0,2,1,0,995,5,1,1,0,0,1,3,0,0,0,1,5,0,5,995,0,3,0,995,-9999,-9999
1902548601,19025486,0,2,995,0,995,0,1,0,5,0,1,1,995,0,1,0,0,0,995,0,0,5,0,5,0,0,4,0,4,2,0,3,1,0,0,2,0,0,995,3,1,0,0,0,1,1,1,0,0,2,5,0,3,995,0,7,0,0,0,0
1955057001,19550570,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,995,0,0,0,0,995,0,1,2,0,1,4,0,1,1,1,1,5,0,0,0,5,0,0,0,999,4,1,999,0,1,2,9,0,0,0,0,7,0,1,0,0
1908528001,19085280,0,5,995,995,995,1,5,0,5,0,1,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,3,3,5,995,0,5,0,0,0,995,1,0,995,7,0,0,0,999,1,1,999,0,1,2,8,0,3,995,0,6,0,995,0,0
1952448801,19524488,0,3,995,995,995,0,3,0,4,0,3,1,995,0,0,0,0,0,995,0,0,1,0,995,0,0,2,1,5,995,0,1,1,0,0,995,0,0,995,7,0,0,0,0,4,1,1,0,0,2,7,0,7,995,0,7,0,995,0,0
1929924801,19299248,0,2,995,0,995,0,3,995,5,0,1,0,995,0,995,0,995,0,995,0,0,0,0,995,0,1,2,0,5,4,0,5,0,0,0,3,0,0,995,1,0,0,0,999,1,995,999,0,1,995,6,0,0,995,0,5,0,0,0,0
1980393701,19803937,0,2,995,0,995,0,2,0,3,0,-9999,0,995,1,0,0,0,999,995,0,0,1,0,1,0,1,2,0,1,995,0,2,0,1,0,995,0,0,995,7,0,0,1,0,3,3,0,0,0,2,8,1,7,995,0,6,1,0,-9999,-9999
1953439301,19534393,0,5,995,995,995,0,5,995,5,0,-9999,0,995,0,995,0,995,0,995,0,0,0,0,995,0,0,3,0,5,2,0,2,1,0,1,2,0,0,995,6,0,0,1,0,5,995,1,0,0,995,9,1,0,995,0,6,0,995,-9999,-9999
1939973201,19399732,1,5,995,995,995,0,2,0,2,995,5,1,995,0,0,0,0,0,3,0,0,2,0,995,0,0,3,0,5,1,0,3,0,0,0,2,0,0,995,0,1,0,0,0,4,1,1,0,1,2,4,0,1,995,0,6,0,995,0,0
1957741901,19577419,0,3,995,995,995,0,1,0,3,0,2,0,995,0,1,0,0,0,995,0,0,0,0,995,0,0,3,0,5,995,0,1,1,0,0,995,0,0,995,7,0,0,0,1,3,995,1,0,0,995,5,0,7,995,0,6,0,995,0,1
1913360201,19133602,0,3,995,0,995,0,1,0,3,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,1,2,0,5,995,0,1,1,0,0,995,1,0,995,2,0,0,0,0,4,1,0,0,0,1,6,1,2,995,1,7,0,0,0,0
1944898101,19448981,0,3,995,0,995,0,2,0,4,0,2,0,995,0,0,0,0,0,995,1,0,0,0,995,0,4,3,0,4,3,0,2,1,0,0,2,0,0,995,5,0,0,0,0,4,1,1,0,1,1,7,0,0,995,0,3,1,0,1,1
1937923801,19379238,0,3,995,995,995,0,1,1,2,0,2,0,995,0,0,0,0,0,995,0,0,0,0,5,0,2,3,0,5,4,0,1,1,0,0,4,0,0,995,2,0,0,0,0,2,995,1,0,0,995,8,0,2,995,0,6,1,995,0,0
1939478201,19394782,0,1,0,0,1,0,4,0,4,995,2,0,1,0,0,0,0,0,995,0,0,3,0,995,0,2,4,0,1,995,0,5,1,1,0,995,0,0,0,5,0,0,1,0,3,1,1,0,1,1,5,1,7,-9999,0,7,1,1,0,0
19743906901,197439069,0,2,0,1,0,1,3,0,5,0,1,1,1,1,0,0,0,0,995,0,0,5,0,995,0,1,3,0,4,995,0,4,1,1,0,995,0,1,0,5,0,0,0,0,2,1,1,0,1,2,6,0,3,-9999,0,7,0,1,0,0
1921703701,19217037,1,4,995,995,995,0,2,1,2,0,-9999,1,995,0,0,0,0,0,1,0,0,0,0,995,0,0,1,0,5,995,0,2,0,0,1,995,0,0,995,1,0,0,0,0,2,995,0,0,0,995,4,0,0,995,0,6,0,995,-9999,-9999
1986331701,19863317,0,5,995,0,995,0,2,0,2,0,2,0,995,5,0,0,0,0,995,0,0,0,0,995,0,0,1,5,5,995,0,2,0,0,0,995,1,0,995,5,1,1,0,0,1,3,0,0,0,1,5,1,1,995,0,6,1,0,0,0
1912869201,19128692,0,5,995,995,995,1,2,0,5,0,2,1,995,0,0,0,0,999,995,0,0,0,0,995,0,0,2,0,5,995,0,2,1,0,0,995,0,0,995,4,0,0,0,0,4,1,1,0,1,998,7,0,4,995,0,-9998,0,995,0,0
1943403201,19434032,0,2,995,995,995,0,1,0,3,995,2,0,995,0,1,0,0,0,995,0,0,0,0,995,0,0,2,0,4,995,0,2,1,0,0,995,0,0,995,1,0,0,1,0,1,1,1,0,1,2,5,0,1,995,0,6,1,995,0,0
1950513501,19505135,0,3,995,995,995,0,1,0,3,0,1,0,995,3,0,0,0,0,995,0,0,0,0,995,0,0,4,0,4,995,0,1,0,0,0,995,0,0,995,3,0,0,0,0,3,2,1,0,1,1,6,1,1,995,0,7,0,995,0,1
1952897901,19528979,0,3,995,995,995,0,2,0,4,0,1,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,4,0,5,1,0,5,1,0,0,2,0,0,995,0,0,0,0,0,5,1,0,0,0,2,5,0,0,995,0,6,0,995,0,0
1932834401,19328344,0,2,995,0,995,0,3,0,3,0,2,0,995,5,0,0,0,0,995,0,0,0,0,995,0,1,4,0,3,1,0,3,1,0,0,5,0,0,995,7,0,0,0,0,1,4,1,0,1,1,6,0,7,995,0,7,1,1,0,0
1964922401,19649224,0,4,995,995,995,0,3,0,3,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,1,2,0,5,995,0,3,0,0,0,995,0,0,995,4,0,0,0,0,3,1,1,0,0,2,8,1,0,995,0,6,1,995,0,0
1985173101,19851731,0,3,995,995,995,0,2,995,2,0,0,0,995,0,995,0,995,0,995,0,0,0,2,995,0,0,1,0,5,995,0,2,1,0,1,995,0,0,995,0,0,0,0,0,2,995,0,0,1,995,9,0,0,995,0,6,0,995,0,0
1940597001,19405970,0,2,0,0,0,0,3,0,4,0,-9999,1,1,1,0,0,0,0,995,0,0,0,0,995,0,1,4,0,1,995,0,1,1,1,0,995,0,0,0,2,0,0,0,0,4,1,0,0,0,1,6,1,2,-9999,0,4,0,0,-9999,-9999
1987046701,19870467,0,5,995,995,995,0,2,0,5,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,5,0,5,1,0,1,0,0,0,2,0,0,995,1,0,0,0,0,5,1,1,0,0,2,5,0,0,995,0,3,0,995,0,0
1937004101,19370041,0,5,995,995,995,0,1,0,5,995,2,1,995,0,0,0,0,0,995,0,0,0,0,1,0,0,1,2,5,995,0,2,0,0,0,995,1,0,995,5,1,0,0,0,5,995,1,0,1,995,8,0,5,995,0,5,0,995,0,0
1900948201,19009482,0,3,995,995,995,0,2,0,1,0,1,0,995,0,1,0,0,0,995,0,0,2,4,5,0,1,1,3,5,995,0,2,1,0,0,995,1,0,995,5,1,0,0,0,2,995,1,0,1,995,7,0,2,995,0,6,0,995,0,0
1924287801,19242878,0,2,995,995,995,0,1,0,3,0,2,0,995,0,0,0,0,0,995,0,0,2,0,995,0,0,5,0,5,3,0,1,1,0,0,4,0,0,995,4,0,0,0,0,3,1,1,0,1,1,5,0,2,995,0,6,1,995,0,0
1944000401,19440004,0,5,995,995,995,1,3,0,5,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,1,3,0,5,995,0,5,1,0,0,995,0,0,995,0,0,0,0,0,1,995,1,0,1,995,8,0,0,995,0,7,0,995,0,0
1946114001,19461140,0,1,0,0,0,0,1,0,1,995,2,0,1,0,0,0,0,0,995,0,0,0,1,995,0,2,1,0,1,1,0,1,1,1,2,2,0,0,0,0,0,0,0,0,1,995,1,0,0,995,7,0,1,-9999,0,6,0,1,0,4
1911302101,19113021,0,4,0,0,0,1,4,0,5,0,1,0,0,0,0,0,0,0,995,0,0,0,0,995,0,0,5,0,1,1,0,5,0,1,0,1,0,0,0,3,0,0,0,0,5,1,1,0,1,2,8,0,6,-9999,0,6,0,0,0,0
1927572601,19275726,0,3,995,995,995,0,1,995,3,0,0,1,995,0,995,0,995,0,995,0,0,0,0,995,1,0,3,0,5,995,0,1,0,0,2,995,0,0,995,1,0,0,0,0,4,995,1,0,1,995,9,1,0,995,0,3,0,995,0,0
1953630401,19536304,0,5,995,995,995,0,2,0,1,0,0,0,995,0,0,0,0,0,995,0,0,0,2,995,0,0,2,0,5,995,0,2,0,0,2,995,0,0,995,4,0,0,0,0,1,1,1,0,0,2,10,0,0,995,0,7,0,995,0,0
1922773001,19227730,1,1,995,0,995,1,1,995,3,0,3,0,995,0,995,0,995,0,3,0,0,2,0,995,0,2,3,0,1,3,0,3,0,1,0,3,0,2,995,2,0,0,0,0,4,995,1,0,1,995,4,0,1,995,0,3,1,1,0,0
1940876601,19408766,0,1,0,0,0,0,3,0,1,0,1,0,1,1,0,0,0,0,995,0,0,0,0,995,0,2,3,0,1,995,0,4,1,1,0,995,0,0,0,4,0,0,0,0,2,1,1,0,0,1,8,1,4,0,0,7,0,0,0,0
1952384901,19523849,0,5,995,995,995,0,1,995,4,0,0,0,995,0,995,0,995,0,995,0,0,0,0,995,1,0,5,0,5,995,0,2,1,0,1,995,0,0,995,2,0,0,0,0,4,995,1,0,0,995,10,1,2,995,0,3,0,995,0,0
1979592901,19795929,0,3,995,995,995,1,1,0,3,0,1,1,995,5,0,1,0,0,995,0,0,0,0,995,0,0,2,6,5,995,0,2,0,0,0,995,1,0,995,0,0,0,0,0,2,3,0,0,1,1,7,0,0,995,0,4,1,995,0,0
1958007001,19580070,0,2,995,995,995,0,1,0,2,0,2,0,995,0,0,0,0,0,995,0,0,0,0,5,0,0,3,0,5,995,0,2,1,0,0,995,0,0,995,4,1,0,0,0,2,995,0,0,1,995,6,0,4,995,0,3,1,995,0,0
1988997701,19889977,0,5,995,995,995,0,3,0,5,0,-9999,1,995,0,0,0,0,0,995,0,0,2,0,995,0,0,3,0,5,995,0,1,1,0,0,995,0,0,995,2,0,0,0,0,5,1,0,0,1,1,5,1,2,995,0,3,0,995,-9999,-9999
1982502101,19825021,0,3,995,995,995,0,4,0,4,0,1,0,995,7,0,0,0,0,995,0,0,7,1,995,0,0,2,0,5,3,0,4,0,0,1,3,0,0,995,7,0,0,0,0,5,3,0,0,1,1,7,0,7,995,0,6,0,995,0,0
1984648701,19846487,0,5,995,995,995,0,1,0,4,0,2,0,995,5,0,0,0,0,995,0,0,0,1,995,0,0,5,0,5,5,0,1,0,0,0,5,0,0,995,5,0,0,0,0,3,3,0,0,0,1,6,1,0,995,0,6,1,995,0,0
1917926001,19179260,0,5,995,995,995,0,3,995,3,0,1,1,995,0,995,0,995,0,995,0,0,0,0,995,0,0,1,2,5,995,0,3,0,0,0,995,1,0,995,0,0,0,0,0,4,995,1,0,0,995,6,0,0,995,0,3,0,995,0,0
1975792901,19757929,0,4,995,0,995,1,1,0,3,0,2,1,995,0,0,0,0,0,995,0,0,0,0,995,0,3,2,0,2,995,0,2,0,0,0,995,0,0,995,3,0,0,0,0,4,1,0,0,0,2,6,1,0,995,0,6,0,0,0,2
1977262701,19772627,0,3,995,995,995,0,3,0,2,0,1,0,995,0,0,0,0,0,995,0,0,2,0,995,0,1,2,0,4,995,0,3,0,0,0,995,0,0,995,7,0,0,0,0,3,1,1,0,0,2,6,0,7,995,0,7,0,995,0,0
1986223301,19862233,1,5,995,995,995,0,1,995,2,0,2,0,995,0,995,0,995,0,1,0,0,1,0,995,0,0,3,0,5,4,0,1,1,0,0,4,0,1,995,1,0,0,0,0,2,995,1,0,0,995,5,1,1,995,0,6,0,995,0,0
1968788301,19687883,0,3,995,0,995,0,4,995,3,995,6,0,995,0,995,0,995,0,995,0,0,5,0,995,0,3,5,0,5,2,0,1,1,0,0,5,0,1,995,3,0,1,0,0,5,995,1,0,0,995,4,0,3,995,2,3,0,0,0,0
1955889101,19558891,1,2,995,0,995,0,3,0,5,995,4,0,995,0,0,0,0,0,5,0,0,0,0,2,0,3,3,0,2,995,0,3,0,0,0,995,0,1,995,5,0,0,0,0,5,995,1,0,1,995,4,0,5,995,0,3,0,0,0,0
1908930201,19089302,0,3,995,995,995,0,3,0,5,0,-9999,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,3,0,5,995,0,3,0,0,0,995,0,0,995,0,0,0,0,0,3,3,0,0,0,1,8,1,0,995,0,2,0,995,-9999,-9999
