person_id,school_mode_elementary,school_mode_before,employment_change_laid_off,bike_type_other,bike_purpose_restaurant,employment_change_reduced,attitude_telework,bike_purpose_other_cms,modes_used_july_moped,medical_appointment,trip_purpose_other,increased_vehicle_job,reduced_vehicle_transit,telework_future,increased_vehicle_other,employment_change_furloughed_1,attitude_transit_bus,employment_change_pay,move_nyc,bike_type_owned,bike_freq_cms,school_type_high,bike_purpose_work_related,reduced_vehicle_ridehailing,school_type_middle,work_covid_protocols_dont,disability_mobility_cms,trip_purpose_food,work_mode,modes_used_july_rail,school_type_other,increased_vehicle_area,delivery_small_retailer,class_structure_high,changed_none,shopping_food_restaurant_1,home_cms_zone,delivery_home,school_type_cared_at_home,shopping_food_in_store,attitude_stay_home,reduced_vehicle_nyc_driving,bike_purpose_grocery,disability_hearing_cms,modes_used_household_vehicle,disability_seeing_cms,modes_used_other_vehicle,school_mode,disability_walking_cms,trip_purpose_work,shopping_food_grocery_pick,work_covid_protocols_health,dine_location_none,age_18_64,employment_change_none,changed_vehicles,work_covid_protocols_none,attitude_order,modes_used_july_tnc,school_type_home,increased_vehicle_covid_needs,race_other_cms,school_type_daycare,race_native_hawaiian_cms,attitude_drive,bike_purpose_commute_cms,dine_location_sidewalk,trip_purpose_exercise,attitude_nyc_surge,attitude_tnc
1910430701,995,995,995,995,995,995,2,995,0,1,0,995,995,6,995,995,995,995,998,995,5,995,995,995,995,0,0,0,4,0,995,995,0,995,1,0,Outside of New York City,2,995,3,1,995,995,0,0,0,0,995,0,0,0,1,1,1,995,0,0,1,0,995,995,0,995,0,1,995,0,1,1,3
1934194201,9,9,995,0,0,995,1,0,0,0,0,995,995,995,995,995,3,995,998,1,4,0,0,995,0,995,0,0,995,0,0,995,1,995,1,3,Manhattan Core,4,0,0,3,995,0,0,0,0,0,9,0,0,0,995,0,0,995,0,995,2,0,0,995,1,0,0,5,0,1,3,2,5
1920901101,995,995,995,995,995,995,1,995,0,1,0,995,995,6,995,995,4,995,998,995,5,0,995,995,0,995,0,2,995,0,1,995,1,995,0,2,Staten Island,0,995,4,3,995,995,0,7,0,0,995,0,0,2,995,0,2,995,0,995,2,0,0,995,1,0,0,2,995,0,2,2,2
1912633701,995,995,995,995,995,995,3,995,0,1,0,995,995,4,995,995,1,995,1,995,5,995,995,995,995,0,0,5,5,0,995,995,0,995,1,0,Outside of New York City,2,995,2,5,995,995,0,0,0,0,995,0,1,0,0,0,1,995,0,0,3,0,995,995,0,995,0,5,995,1,0,5,3
1900422601,995,995,995,995,995,995,2,995,0,1,0,995,995,4,995,995,4,995,1,995,5,995,995,995,995,0,0,2,1,0,995,995,0,995,0,2,Northern Bronx,1,995,5,2,995,995,0,7,0,2,995,0,3,0,1,0,4,995,0,0,2,0,995,995,0,995,0,1,995,0,0,4,3
1942210601,995,995,995,0,1,995,2,0,0,1,0,995,995,4,995,995,4,995,1,1,1,0,0,995,0,995,0,1,995,0,0,995,0,995,1,0,Inner Brooklyn,4,995,3,3,995,0,0,0,0,0,995,0,0,0,995,0,2,995,0,995,1,0,0,995,0,0,0,4,1,0,2,5,5
1991704701,995,995,995,995,995,995,2,0,0,1,0,995,995,995,995,995,995,995,1,995,2,995,995,995,995,0,0,5,5,0,995,995,1,995,1,2,Middle Queens,4,995,2,3,995,995,1,0,0,0,995,0,5,0,1,0,2,995,0,0,4,0,995,995,0,995,0,4,0,1,1,4,3
1936757601,995,4,995,0,0,995,995,0,0,0,0,995,995,995,995,995,995,995,1,1,3,995,0,995,995,995,0,2,995,0,995,995,1,995,1,0,Outer Queens,2,995,2,1,995,0,0,2,0,0,995,0,1,1,995,0,4,995,0,995,2,0,995,995,1,995,0,1,0,1,1,5,2
1947147501,995,995,995,995,995,995,3,995,0,1,0,995,995,995,995,995,3,995,1,995,5,995,995,995,995,0,0,0,5,0,995,995,7,995,1,0,Inner Brooklyn,0,995,3,3,995,995,0,0,0,6,995,0,6,0,0,1,3,995,0,0,3,0,995,995,0,995,0,2,995,0,0,5,5
1968389001,995,995,995,995,995,995,5,0,0,1,0,995,995,995,995,995,995,995,1,995,2,995,995,995,995,0,0,2,4,0,995,995,0,995,1,1,Staten Island,1,995,2,5,995,995,0,0,0,0,995,0,3,0,0,0,4,995,0,0,5,0,995,995,0,995,0,2,0,1,4,3,3
1936894101,995,995,0,995,995,0,995,995,0,1,0,995,995,995,995,0,5,0,998,995,5,995,995,995,995,995,0,0,995,0,995,995,1,995,1,0,Northern Bronx,1,995,1,1,995,995,0,0,0,2,995,0,0,1,995,1,1,0,0,995,4,0,995,995,0,995,0,1,995,0,0,1,5
1944535001,995,995,995,995,995,995,3,995,0,1,0,995,995,995,995,995,3,995,1,995,5,1,995,995,0,0,0,2,1,0,0,995,0,4,1,2,Staten Island,2,995,1,2,995,995,0,7,0,0,995,0,7,0,0,0,1,995,0,0,2,0,0,995,0,0,0,1,995,1,0,3,2
1961396901,995,995,995,995,995,995,3,995,0,1,0,995,995,4,995,995,1,995,1,995,5,0,995,995,0,0,0,3,1,0,0,995,1,995,1,0,Northern Bronx,3,0,3,4,995,995,0,4,0,0,995,0,2,0,0,0,2,995,0,0,4,0,0,995,0,1,0,2,995,1,3,4,3
1997592301,995,995,995,995,995,995,995,995,0,0,0,995,995,995,995,995,5,995,2,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Staten Island,1,995,1,3,995,995,0,3,0,0,995,0,0,0,995,0,0,995,0,995,2,0,995,995,0,995,0,3,995,1,4,4,4
1956186901,995,995,995,0,0,995,995,0,0,1,0,995,995,995,995,995,4,995,1,1,1,1,0,995,0,995,0,0,995,0,0,995,1,4,1,0,Inner Brooklyn,2,995,4,3,995,1,0,1,0,0,995,0,4,0,995,0,2,995,0,995,4,0,0,995,999,0,999,2,1,1,7,5,1
1907245901,995,995,995,995,995,995,2,995,0,1,0,995,995,7,995,995,2,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,1,Inner Brooklyn,3,995,0,4,995,995,0,0,0,0,995,0,0,0,995,0,3,995,0,995,4,1,995,995,0,995,0,2,995,1,1,4,1
1966285901,995,995,995,995,995,995,3,0,0,1,0,995,995,995,995,995,5,995,2,995,4,995,995,995,995,0,0,3,1,0,995,995,2,995,1,2,Staten Island,2,995,2,2,995,995,0,7,0,0,995,0,0,0,1,0,2,995,0,0,1,0,995,995,1,995,0,1,0,1,3,1,2
1924415601,995,995,0,995,995,0,1,995,0,0,0,995,995,995,995,0,995,0,1,995,6,995,995,995,995,0,0,1,4,0,995,995,1,995,1,1,Middle Queens,1,995,1,1,995,995,0,2,0,0,995,0,5,0,1,0,4,0,0,0,1,0,995,995,0,995,0,1,995,1,0,5,5
1935013501,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,5,995,998,995,5,995,995,995,995,995,0,1,995,0,995,995,0,995,1,0,Outer Queens,2,995,4,1,995,995,0,5,0,0,995,0,0,0,995,1,1,995,0,995,1,0,995,995,0,995,0,1,995,0,0,4,5
1984623201,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,2,995,1,995,5,995,995,995,995,995,0,2,995,0,995,995,0,995,1,0,Northern Bronx,2,995,5,4,995,995,0,1,0,0,995,0,0,0,995,0,0,995,0,995,2,0,995,995,0,995,0,1,995,1,5,5,1
1952527101,995,21,995,995,995,995,995,995,0,1,0,995,995,995,995,995,3,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,2,Outer Brooklyn,2,995,3,1,995,995,0,0,0,2,995,0,0,1,995,0,3,995,0,995,1,0,995,995,0,995,0,1,995,0,5,3,1
19984895101,995,995,995,995,995,995,1,995,0,1,0,995,995,4,995,995,2,995,3,995,5,995,995,995,995,995,0,2,995,0,995,995,0,995,0,0,Upper Manhattan,0,995,1,1,995,995,0,3,0,0,995,0,0,0,995,0,4,995,0,995,2,0,995,995,0,995,0,1,995,1,3,2,1
1931735701,995,995,0,0,0,0,1,995,0,1,0,995,995,995,995,0,5,0,1,1,5,1,0,995,0,995,0,1,995,0,0,995,0,4,1,3,Northern Bronx,3,995,2,1,995,0,0,4,0,2,995,0,0,0,995,1,1,1,0,995,3,0,0,995,0,0,0,1,995,0,4,5,1
1963528901,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,5,995,1,995,5,995,995,995,995,995,0,1,995,0,995,995,0,995,1,1,Outer Queens,1,995,2,5,995,995,0,7,0,0,995,0,0,0,995,0,2,995,0,995,5,0,995,995,0,995,0,1,995,0,7,3,5
1980783601,8,995,995,995,995,995,1,995,0,1,0,995,995,995,995,995,4,995,2,995,5,0,995,995,0,0,0,0,1,0,0,995,1,995,1,0,Northern Bronx,7,995,3,1,995,995,0,7,0,1,995,0,5,0,1,0,1,995,0,0,1,0,0,995,0,0,0,1,995,0,2,1,4
1977980001,995,995,995,995,995,995,995,0,0,1,0,995,995,995,995,995,3,995,1,995,4,995,995,995,995,995,0,0,995,0,995,995,0,995,1,3,Northern Bronx,1,995,1,3,995,995,0,0,0,4,995,0,0,0,995,0,2,995,0,995,3,0,995,995,0,995,0,3,0,1,0,3,2
1989622101,995,995,995,0,0,995,995,0,0,1,0,995,995,995,995,995,995,995,1,1,1,995,0,995,995,995,0,0,995,0,995,995,1,995,0,3,Manhattan Core,4,995,1,2,995,1,0,0,0,0,995,0,0,0,995,1,1,995,0,995,2,0,995,995,0,995,0,3,1,0,0,5,2
1931386701,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,5,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Southern Bronx,0,995,2,2,995,995,0,4,0,0,995,0,0,0,995,1,3,995,0,995,2,0,995,995,1,995,0,2,995,0,0,5,5
1990964101,995,1,995,995,995,995,995,995,0,1,0,995,995,995,995,995,4,995,1,995,5,0,995,995,0,995,0,2,995,0,0,995,0,995,1,5,Middle Queens,7,995,2,2,995,995,0,4,0,0,5,0,1,0,995,1,2,995,0,995,2,0,0,995,0,0,0,1,995,0,0,5,5
1945513601,995,995,995,0,0,995,995,0,0,1,0,995,1,995,995,995,5,995,1,0,4,995,0,0,995,995,0,2,995,0,995,995,0,995,0,0,Inner Queens,1,995,2,1,0,1,0,0,0,0,995,0,0,2,995,0,1,995,1,995,2,0,995,995,0,995,0,2,0,1,6,4,4
1998004601,995,20,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,998,995,5,0,995,995,1,995,0,1,995,0,0,995,0,995,0,1,Northern Bronx,2,995,1,3,995,995,0,2,0,0,995,0,0,0,995,0,4,995,0,995,3,1,0,995,1,0,0,3,995,0,2,3,1
1960551801,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Northern Bronx,2,995,1,2,995,995,0,0,0,0,995,0,0,0,995,0,1,995,0,995,1,1,995,995,0,995,0,5,995,1,6,5,1
1966658101,995,995,995,995,995,995,2,0,0,0,0,995,995,5,995,995,4,995,1,995,1,0,995,995,0,995,0,6,995,0,0,995,5,995,1,6,Inner Brooklyn,6,1,3,2,995,995,0,2,0,0,995,0,0,0,995,1,2,995,0,995,2,0,0,995,0,0,0,1,1,0,0,3,2
1913080301,1,995,1,995,995,0,995,995,0,1,0,995,0,995,995,0,5,0,1,995,5,0,995,0,0,995,0,1,995,0,0,995,0,995,0,0,Staten Island,2,1,1,1,0,995,0,7,0,0,995,0,1,0,995,1,2,0,1,995,1,0,0,995,0,0,0,1,995,0,1,3,5
1976159201,995,5,995,995,995,995,1,995,0,1,0,995,995,4,995,995,995,995,1,995,5,0,995,995,1,0,0,2,4,0,0,995,1,995,1,3,Southern Bronx,2,995,2,1,995,995,0,0,0,0,995,0,4,0,0,1,2,995,0,0,1,1,0,995,0,0,0,1,995,0,0,3,1
1909743601,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,2,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Inner Queens,3,995,1,3,995,995,0,1,0,0,995,0,0,0,995,1,0,995,0,995,1,0,995,995,0,995,0,1,995,0,7,5,5
1977114101,995,5,995,995,995,995,995,995,0,1,0,995,995,995,995,995,1,995,1,995,5,995,995,995,995,995,0,2,995,0,995,995,1,995,1,0,Inner Queens,3,995,1,1,995,995,0,0,0,1,995,0,0,0,995,0,4,995,0,995,1,0,995,995,999,995,999,1,995,1,0,5,5
1948669101,995,995,0,0,0,0,3,0,0,1,0,995,995,4,995,0,2,0,1,0,2,995,0,995,995,0,0,1,8,0,995,995,1,995,1,0,Manhattan Core,1,995,3,4,995,0,0,0,0,0,995,0,5,0,0,0,0,1,0,0,2,0,995,995,0,995,0,3,0,1,7,3,2
1966281001,995,995,0,995,995,0,2,995,0,1,0,995,995,6,995,0,3,0,1,995,5,0,995,995,0,995,0,5,995,0,0,995,1,995,1,1,Northern Bronx,3,0,0,2,995,995,0,3,0,0,995,0,0,0,995,0,2,0,0,995,2,0,0,995,0,1,0,1,995,1,0,5,2
19276306901,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,2,995,1,995,6,995,995,995,995,995,0,0,995,0,995,995,1,995,1,0,Manhattan Core,2,995,0,3,995,995,0,0,0,0,995,0,0,0,995,1,0,995,0,995,1,0,995,995,0,995,0,2,995,0,1,5,2
1964349101,995,995,995,995,995,995,1,995,0,1,0,995,995,5,995,995,5,995,1,995,5,995,995,995,995,995,0,1,995,0,995,995,0,995,0,0,Outer Queens,5,995,1,2,995,995,0,2,0,0,995,0,0,0,995,0,1,995,1,995,2,0,995,995,0,995,0,1,995,0,0,5,4
1933693101,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Middle Queens,0,995,5,1,995,995,0,0,0,0,995,0,0,0,995,0,0,995,0,995,1,0,995,995,0,995,0,1,995,0,0,5,1
1923464301,995,995,0,995,995,0,3,0,0,1,0,995,995,995,995,0,995,0,1,995,1,995,995,995,995,0,0,1,5,0,995,995,0,995,0,4,Inner Brooklyn,2,995,2,2,995,995,0,0,0,0,995,0,0,0,1,0,2,0,0,0,1,1,995,995,0,995,0,4,1,1,7,5,2
1945480201,995,995,995,995,995,995,2,995,0,1,0,995,995,995,995,995,5,995,1,995,5,995,995,995,995,995,0,3,995,0,995,995,0,995,1,0,Northern Bronx,3,995,3,3,995,995,0,5,0,0,995,0,2,0,995,1,2,995,0,995,1,0,995,995,0,995,0,2,995,0,0,5,3
1996578501,995,995,995,995,995,995,4,995,0,1,0,995,995,995,995,995,3,995,1,995,5,995,995,995,995,0,0,2,1,0,995,995,0,995,1,0,Staten Island,0,995,3,3,995,995,0,7,0,0,995,0,5,3,1,0,3,995,0,0,4,0,995,995,0,995,0,3,995,0,7,4,3
1979659301,995,995,995,0,0,995,995,0,0,1,0,995,995,995,995,995,3,995,2,1,2,995,0,995,995,995,0,1,995,0,995,995,3,995,1,0,Outer Queens,4,995,4,4,995,0,0,0,0,1,995,0,0,0,995,0,1,995,0,995,1,0,995,995,0,995,0,1,0,1,7,3,2
1944000401,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,5,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,1,995,1,0,Middle Queens,2,995,2,1,995,995,0,0,1,0,995,0,0,0,995,1,2,995,0,995,5,0,995,995,0,995,0,5,995,0,0,5,5
1920512501,995,995,995,995,995,995,1,995,0,1,0,995,995,6,995,995,5,995,1,995,5,995,995,995,995,995,0,1,995,0,995,995,1,995,1,1,Inner Queens,0,995,1,3,995,995,0,1,0,0,995,0,0,0,995,1,1,995,0,995,3,1,995,995,0,995,0,1,995,0,0,3,3
1903674701,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,0,7,Inner Brooklyn,2,995,7,3,995,995,0,7,0,0,995,0,0,0,995,1,1,995,0,995,3,0,995,995,0,995,0,3,995,0,0,3,3
1904167001,995,995,995,995,995,995,2,995,0,1,0,995,995,1,995,995,3,995,1,995,5,995,995,995,995,0,0,7,1,0,995,995,5,995,1,3,Inner Brooklyn,3,995,1,2,995,995,0,1,0,0,995,0,3,0,0,0,2,995,0,0,2,0,995,995,0,995,0,2,995,0,4,4,4
1983787001,995,995,995,995,995,995,3,995,0,1,0,995,995,995,995,995,1,995,1,995,5,995,995,995,995,0,0,0,5,0,995,995,0,995,1,0,Inner Queens,2,995,2,2,995,995,0,0,0,0,995,0,0,0,0,0,2,995,0,0,1,0,995,995,0,995,0,1,995,1,0,5,1
1910339001,995,995,995,995,995,995,995,0,0,1,0,0,995,995,1,995,995,995,1,995,1,995,995,995,995,995,0,1,995,0,995,0,0,995,0,0,Upper Manhattan,1,995,2,1,995,995,0,0,0,1,995,0,1,0,995,1,3,995,1,995,1,0,995,0,0,995,0,2,0,0,1,5,2
1939600101,995,995,995,995,995,995,995,0,0,1,0,995,0,995,995,995,3,995,2,995,2,0,995,0,0,995,0,0,995,0,0,995,2,995,1,1,Northern Bronx,0,1,2,1,0,995,0,0,0,0,995,0,0,0,995,1,1,995,0,995,1,1,0,995,0,0,0,1,1,0,0,1,1
1976149801,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Middle Queens,2,995,2,1,995,995,0,0,0,1,995,0,0,0,995,0,0,995,0,995,1,1,995,995,0,995,0,1,995,1,0,5,2
1912582201,995,995,0,995,995,0,995,0,0,1,0,995,995,995,995,0,3,0,998,995,1,1,995,995,0,995,0,0,995,0,0,995,0,4,1,0,Inner Brooklyn,0,0,3,3,995,995,0,4,0,0,995,0,0,2,995,1,2,1,0,995,3,0,0,995,0,0,0,3,0,0,2,3,3
1960056301,995,995,995,995,995,995,2,0,0,1,0,995,995,6,995,995,4,995,1,995,2,1,995,995,0,995,0,0,995,0,0,995,0,4,1,0,Outside of New York City,2,995,0,2,995,995,0,6,0,0,995,0,0,0,995,0,1,995,0,995,2,0,0,995,0,0,0,2,0,1,0,5,4
1953630401,995,995,995,995,995,995,1,995,0,1,1,995,995,995,995,995,5,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,1,Northern Bronx,1,995,2,1,995,995,0,2,0,0,995,0,0,0,995,1,0,995,0,995,1,0,995,995,0,995,0,1,995,0,0,2,5
1940823801,995,995,995,995,995,995,1,995,0,1,0,995,995,6,995,995,5,995,1,995,5,0,995,995,0,995,0,0,995,0,0,995,0,995,0,1,Northern Bronx,1,1,3,1,995,995,0,4,0,0,995,0,0,0,995,1,2,995,0,995,2,0,0,995,0,0,0,1,995,0,1,5,5
1994958801,995,995,995,995,995,995,2,-9998,0,0,0,995,995,4,995,995,995,995,1,995,-9998,995,995,995,995,995,0,0,995,0,995,995,2,995,0,0,Middle Queens,2,995,1,4,995,995,0,0,0,0,995,0,0,0,995,0,2,995,0,995,5,0,995,995,0,995,0,5,-9998,0,5,1,3
1982675201,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,5,995,998,995,5,1,995,995,0,995,0,0,995,0,1,995,0,4,1,0,Outer Queens,3,995,0,4,995,995,0,0,0,0,995,0,0,0,995,1,1,995,0,995,1,0,1,995,0,0,0,1,995,0,0,1,5
1962114901,995,995,995,995,995,995,1,995,0,1,0,995,995,4,995,995,1,995,1,995,6,0,995,995,0,0,0,1,5,0,0,995,0,995,1,1,Southern Bronx,5,0,3,2,995,995,0,0,0,0,995,0,3,0,0,0,2,995,0,0,1,0,0,995,1,0,0,3,995,1,0,2,1
1906555501,1,995,995,0,0,995,1,0,0,1,0,0,995,7,0,995,4,995,1,1,2,0,0,995,0,995,999,2,995,0,0,1,0,995,1,0,Staten Island,3,995,1,2,995,0,999,3,999,0,995,999,0,1,995,0,2,995,0,995,1,0,0,0,0,0,0,2,0,1,2,3,5
1975643101,995,995,995,995,995,995,1,0,0,1,0,995,995,4,995,995,4,995,1,995,4,0,995,995,0,995,0,2,995,0,0,995,0,995,1,0,Inner Brooklyn,2,1,1,1,995,995,0,0,0,0,995,0,0,0,995,0,2,995,0,995,1,0,0,995,0,1,0,1,0,1,0,5,3
1986331701,995,995,995,995,995,995,1,0,0,1,0,995,995,995,995,995,995,995,1,995,4,995,995,995,995,0,0,5,6,1,995,995,2,995,1,3,Outer Queens,2,995,2,5,995,995,0,7,0,7,995,0,6,0,0,0,1,995,0,0,1,0,995,995,0,995,0,3,0,0,0,5,1
1967475001,995,995,995,995,995,995,2,0,0,1,0,995,995,4,995,995,5,995,1,995,4,995,995,995,995,995,0,1,995,0,995,995,0,995,1,0,Staten Island,0,995,1,2,995,995,0,4,0,0,995,0,1,0,995,1,2,995,0,995,2,0,995,995,0,995,0,2,0,0,3,5,4
1917926001,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Northern Bronx,4,995,6,2,995,995,0,0,0,0,995,0,0,4,995,1,1,995,0,995,2,0,995,995,0,995,0,2,995,0,0,5,2
1935576301,4,995,995,0,0,995,5,0,0,1,0,995,995,995,995,995,995,995,2,0,1,0,0,995,1,0,0,1,8,0,0,995,0,995,1,1,Upper Manhattan,0,995,5,2,995,0,0,0,0,2,995,0,5,0,1,1,2,995,0,0,1,0,0,995,0,0,0,2,1,0,0,3,2
1911457701,995,995,995,995,995,995,1,995,0,1,0,995,995,995,995,995,3,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,1,995,1,0,Inner Brooklyn,3,995,0,3,995,995,0,0,0,0,995,0,0,0,995,1,1,995,0,995,3,0,995,995,0,995,0,3,995,0,0,5,1
1963100701,995,995,995,995,995,995,3,995,0,1,0,995,0,995,995,995,2,995,1,995,5,995,995,1,995,0,0,1,1,0,995,995,0,995,1,1,Northern Bronx,0,995,2,2,0,995,0,7,0,0,995,0,7,0,0,1,3,995,0,0,2,0,995,995,999,995,999,1,995,0,0,5,3
1923203201,995,995,0,995,995,0,1,0,0,1,0,995,995,6,995,0,2,0,1,995,4,995,995,995,995,995,0,1,995,0,995,995,1,995,1,0,Upper Manhattan,3,995,3,5,995,995,0,5,0,0,995,0,0,0,995,0,0,0,0,995,2,0,995,995,0,995,0,1,0,0,0,5,4
1917361701,995,995,995,0,0,995,1,0,0,1,0,995,995,6,995,995,4,995,1,1,4,995,0,995,995,995,0,1,995,0,995,995,0,995,1,1,Outer Brooklyn,1,995,1,1,995,0,0,1,0,1,995,0,0,0,995,0,2,995,0,995,1,0,995,995,1,995,0,2,0,1,3,5,1
1902051101,995,995,995,0,0,995,5,0,0,1,0,995,995,6,995,995,5,995,1,1,1,995,0,995,995,995,0,1,995,0,995,995,0,995,1,1,Inner Brooklyn,2,995,1,2,995,1,0,0,0,0,995,0,0,0,995,0,2,995,0,995,1,0,995,995,0,995,0,2,1,1,2,4,2
1965863301,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,3,995,1,995,5,1,995,995,0,995,0,0,995,0,0,995,0,3,1,0,Staten Island,2,995,2,5,995,995,0,7,0,0,995,0,0,0,995,0,2,995,0,995,5,0,0,995,0,0,0,1,995,0,0,5,5
1937707001,995,995,995,995,995,995,1,0,0,1,0,995,995,6,995,995,995,995,1,995,4,1,995,995,1,995,0,0,995,0,0,995,0,3,1,0,Northern Bronx,3,0,1,3,995,995,0,2,0,0,995,0,0,0,995,1,2,995,0,995,1,0,0,995,0,0,0,1,0,0,0,5,3
