starea,stlength,wheelchairfootball,field_number,multipolygon,adult_softball,accessible,netball,regulation_soccer,ll_baseb_13andolder,pickleball,track_and_field,tennis,rugby,department,adult_football,councildistrict,surface_type
1094.2125701904297,136.178759544006,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.72779012380009, 40.756105229560184], [-73.7278328507392, 40.75621644708805], [-73.72792360570254, 40.75619648826203], [-73.72787991325927, 40.756086196011864], [-73.72779012380009, 40.756105229560184]]]]}",False,False,False,False,False,False,False,False,False,Q-11,False,23,Asphalt
1412.1849212646484,151.72229731803628,False,04,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94560138920528, 40.59286700709421], [-73.94548452163562, 40.592879676100985], [-73.94550504000483, 40.59299687630261], [-73.94562190659435, 40.59298420727448], [-73.94560138920528, 40.59286700709421]]]]}",False,False,False,False,False,False,False,False,False,B-15,False,48,Asphalt
1460.9788055419922,154.148514888176,False,07,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.77055848424818, 40.68461231689109], [-73.77045974873229, 40.68455927584326], [-73.77036889211386, 40.68465557234932], [-73.77046724762417, 40.684710089564085], [-73.77055848424818, 40.68461231689109]]]]}",False,False,False,False,False,False,False,False,False,Q-12,False,27,Asphalt
989.7098846435548,127.75886208487344,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93972197366041, 40.7016295367494], [-73.93962728292628, 40.70163769618924], [-73.93964248270974, 40.70173985285085], [-73.9397371724039, 40.70173169339801], [-73.93972197366041, 40.7016295367494]]]]}",False,False,False,False,False,False,False,False,False,B-01,False,34,Asphalt
1486.2443237304688,155.5844074461608,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.73656191678108, 40.6528107526003], [-73.73657637142543, 40.6529026884086], [-73.73673411030109, 40.652888856460116], [-73.73671965662473, 40.652796920674206], [-73.73656191678108, 40.6528107526003]]]]}",False,False,False,False,False,False,False,False,False,Q-13,False,31,Asphalt
1600.0160064697266,160.56396476919028,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.77542140988024, 40.67984196502054], [-73.77529889083795, 40.67988247152913], [-73.77536121157426, 40.67999121721647], [-73.77548278170192, 40.67995259177181], [-73.77542140988024, 40.67984196502054]]]]}",False,False,False,False,False,False,False,False,False,Q-12,False,28,Asphalt
1174.5758361816406,140.61665909688827,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.86776462361625, 40.87378260087116], [-73.86766584965865, 40.873781091888375], [-73.86766255473114, 40.87389938353501], [-73.86776140383574, 40.87390017851881], [-73.86776462361625, 40.87378260087116]]]]}",False,False,False,False,False,False,False,False,False,X-12,False,12,Asphalt
1250.328353881836,143.00887058958625,False,08,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98597255297389, 40.67329480011415], [-73.98603182787852, 40.673224385244936], [-73.98590730274479, 40.67316359069319], [-73.98584802894564, 40.673234004598406], [-73.98597255297389, 40.67329480011415]]]]}",False,False,False,False,False,False,False,False,False,B-06,False,39,Concrete
1149.833236694336,141.94587137347648,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.90442378094153, 40.66428500045366], [-73.9042613519544, 40.66430964580095], [-73.90427865221629, 40.66437705755943], [-73.90444108017725, 40.66435241308745], [-73.90442378094153, 40.66428500045366]]]]}",False,False,False,False,False,False,False,False,False,B-16,False,41,Asphalt
1272.9343719482422,147.38134505199451,False,03,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95913029452001, 40.709854461306854], [-73.95922013523735, 40.70988738613481], [-73.95929251234956, 40.70977363398388], [-73.95920267293262, 40.709740710112854], [-73.95913029452001, 40.709854461306854]]]]}",False,False,False,False,False,False,False,False,False,B-01,False,34,Asphalt
