expected_dirs_american_indian,expected_dir_male,expected_shootings_other,expected_dirs_other,actual_dirs_american_indian
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
