person_id,hh_id,bike_type_borrowed,student,bike_purpose_work,shopping_food_grocery_pick,reduced_vehicle_parking,delivery_home,disability_none_cms,employment_change_increased,bike_purpose_recreation_cms,modes_used_june_subway,move_elsewhere,bike_type_bike_share,modes_used_june_ferry,attitude_walk,modes_used_scooter,work_return_barriers_family,bike_purpose_visit_friend,changed_other,changed_student,reduced_vehicle_nyc_driving,bike_purpose_shopping,employment_before,exercise_open_street,trip_purpose_work,disability_mobility_cms,medical_appointment,employment_change_furloughed_1,changed_vehicles,income,age_18_64,modes_used_june_rail,modes_used_subway,gender_cms,modes_used_ferry,reduced_vehicle_carshare,employment_change_furloughed,exercise_other,modes_used_tnc,work_covid_protocols_telework,delivery_small_retailer,modes_used_june_tnc,trip_purpose_other,shopping_food_grocery_delivery,shopping_food_in_store,delivery_other_location,race_native_hawaiian_cms
1952527101,19525271,995,7,995,0,995,2,1,0,995,1,995,995,0,3,0,995,995,0,1,995,995,1,0,0,0,0,0,0,2,3,0,2,1,0,995,0,0,1,995,0,0,0,0,2,0,0
1958242301,19582423,0,7,0,3,995,5,1,0,1,0,995,0,0,2,0,995,0,0,1,995,0,2,0,0,0,1,0,0,2,3,0,0,1,0,995,0,0,0,995,0,0,0,2,0,0,0
1988225901,19882259,0,995,0,0,995,1,1,0,995,0,1,1,0,2,0,995,0,0,0,995,0,1,995,4,0,0,0,0,2,1,0,1,1,0,995,0,995,2,0,2,1,0,0,1,0,0
1991816101,19918161,995,995,995,0,995,2,1,995,995,0,995,995,0,4,0,995,995,0,0,995,995,1,0,7,0,0,995,0,5,5,0,0,2,0,995,995,0,0,1,1,0,0,2,2,0,0
1992754001,19927540,995,995,995,0,995,2,1,995,995,1,995,995,0,2,0,995,995,0,0,995,995,2,0,1,0,1,995,0,4,0,0,3,1,0,995,995,0,0,995,0,0,0,0,2,0,0
19409723001,194097230,0,995,0,0,995,1,1,995,1,0,995,1,0,2,0,0,0,0,0,995,0,1,0,0,0,0,995,0,6,2,0,1,1,0,995,995,0,0,995,0,0,0,1,0,0,0
1976448501,19764485,995,995,995,0,995,1,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,1,995,0,0,0,995,0,2,2,0,0,2,0,995,995,995,0,1,0,0,0,0,4,0,0
1935658601,19356586,0,995,0,1,995,1,1,995,995,0,995,1,0,2,0,0,0,0,0,995,0,1,0,0,0,0,995,0,2,1,0,0,1,0,995,995,0,1,995,0,0,0,2,2,0,0
1901242801,19012428,995,995,995,0,995,3,1,995,995,0,995,995,0,5,0,995,995,0,0,995,995,1,995,7,0,0,995,0,999,3,0,7,2,0,995,995,995,0,0,2,0,0,0,1,0,999
1948609001,19486090,0,995,0,0,995,0,1,995,1,0,995,1,0,2,0,995,1,0,0,995,0,1,1,0,0,1,995,0,5,1,0,0,2,0,995,995,0,0,1,0,0,0,0,2,0,0
1906654301,19066543,0,995,1,0,995,2,1,995,1,1,995,0,0,3,0,995,0,0,0,995,0,1,0,5,0,0,995,0,999,2,1,5,999,0,995,995,0,1,0,0,1,0,0,5,0,999
1927118401,19271184,0,995,0,0,995,0,1,995,1,0,995,1,0,1,0,0,0,0,0,995,1,1,0,0,0,0,995,0,3,1,0,0,1,0,995,995,0,0,995,0,0,0,1,4,0,0
1991137801,19911378,0,995,0,0,995,2,1,0,1,0,995,0,0,2,0,995,0,0,0,995,0,1,0,4,0,1,0,0,2,3,0,1,2,0,995,0,0,0,0,0,0,0,0,2,0,0
1994958801,19949588,995,995,995,0,995,0,1,995,-9998,1,995,995,0,3,0,0,995,0,0,995,995,1,995,0,0,0,995,0,5,2,0,0,2,0,995,995,995,0,995,0,0,0,0,1,0,0
1954941101,19549411,995,995,995,0,995,5,999,995,995,0,995,995,0,2,0,995,995,0,0,995,995,5,995,0,999,1,995,0,1,2,0,0,1,0,995,995,995,0,995,0,0,0,0,2,0,0
1984335501,19843355,995,995,995,0,995,0,1,995,0,0,995,995,0,3,0,995,995,0,0,995,995,6,0,0,0,1,995,0,1,1,0,4,1,0,995,995,0,3,995,0,0,0,0,3,0,0
1997642301,19976423,995,995,995,0,995,5,1,995,995,1,995,995,0,3,0,1,995,0,0,995,995,1,995,4,0,0,995,0,999,1,0,4,1,0,995,995,995,0,995,0,0,5,0,2,0,0
1968420701,19684207,995,995,995,0,995,0,1,0,995,0,995,995,0,5,0,995,995,0,0,995,995,1,995,1,0,1,0,0,2,2,0,0,1,0,995,0,995,1,0,0,1,0,0,1,0,0
1928503201,19285032,995,995,995,0,995,2,1,0,995,0,995,995,0,4,0,0,995,0,0,995,995,1,1,0,0,0,0,0,5,2,0,0,1,0,995,0,0,0,995,0,0,0,1,1,0,0
1985798201,19857982,995,995,995,0,995,4,1,995,995,0,995,995,0,2,0,0,995,0,0,995,995,1,0,0,0,1,995,0,4,1,0,0,1,0,995,995,0,0,995,1,0,0,0,1,0,0
1970442401,19704424,0,995,1,4,0,4,1,995,1,0,995,1,0,2,0,0,1,0,0,0,0,1,1,4,0,0,995,0,5,1,0,0,2,0,0,995,0,2,995,0,0,0,1,1,1,0
1927805801,19278058,995,995,995,0,995,1,1,0,995,0,995,995,0,1,0,0,995,0,0,995,995,1,0,0,0,1,0,0,1,1,0,0,1,0,995,1,0,0,995,0,0,0,0,2,0,0
1945725001,19457250,0,6,1,0,995,2,1,995,995,0,995,1,0,2,0,995,0,0,1,995,0,1,0,5,0,0,995,0,5,2,0,4,2,0,995,995,0,0,0,0,0,0,1,1,0,0
1948030901,19480309,995,995,995,0,995,2,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,1,0,5,0,1,995,0,2,2,0,0,1,0,995,995,0,0,0,0,0,0,1,2,1,0
1915439301,19154393,995,6,995,1,995,3,1,0,995,1,995,995,0,1,0,995,995,0,1,995,995,1,1,0,0,0,1,0,1,2,0,1,1,0,995,0,0,0,995,0,0,0,1,1,2,999
1933594001,19335940,995,995,995,0,995,1,1,0,995,1,995,995,0,2,0,995,995,0,0,995,995,1,0,5,0,0,0,0,2,1,0,5,1,0,995,0,0,0,0,0,0,0,0,2,0,0
1986028101,19860281,995,7,995,0,995,0,1,995,995,0,1,995,0,1,0,995,995,0,1,995,995,6,0,0,0,0,995,0,2,2,0,0,1,0,995,995,0,0,995,0,0,0,0,1,0,0
1996084201,19960842,995,995,995,0,995,2,1,0,-9998,0,995,995,0,2,0,995,995,0,0,995,995,3,0,1,0,1,0,0,5,2,0,1,1,1,995,0,0,0,0,0,0,0,0,3,0,0
1962161801,19621618,995,995,995,1,995,1,1,995,995,0,995,995,0,1,0,0,995,0,0,995,995,1,1,0,0,0,995,0,6,2,0,0,2,0,995,995,0,0,995,1,0,0,0,1,0,0
1947102501,19471025,995,995,995,0,995,5,1,995,1,1,995,995,0,1,0,0,995,0,0,995,995,3,0,0,0,0,995,0,3,2,0,2,1,0,995,995,0,0,995,2,1,0,0,1,0,0
1939943801,19399438,0,995,0,1,995,2,1,0,1,0,995,0,0,3,0,0,0,0,0,995,0,2,0,2,0,1,0,0,4,2,0,0,1,0,995,0,0,0,995,0,0,0,0,2,0,0
1959812601,19598126,995,995,995,0,995,5,1,995,995,0,995,995,0,1,1,995,995,0,0,995,995,1,0,0,0,1,995,0,2,2,0,0,2,0,995,995,0,0,995,2,0,0,4,2,0,0
1959780701,19597807,995,995,995,0,995,1,1,995,995,0,1,995,0,2,0,995,995,0,0,995,995,1,995,5,0,1,995,0,5,2,0,0,1,0,995,995,995,0,0,0,0,0,0,0,0,0
1963184701,19631847,995,6,995,0,995,1,1,995,995,1,995,995,0,3,0,995,995,0,1,995,995,1,0,2,0,0,995,0,3,3,0,2,1,0,995,995,0,0,1,0,0,0,0,3,0,0
1940366701,19403667,0,995,1,0,995,1,0,0,1,0,995,0,0,5,0,995,0,0,0,995,1,3,0,4,0,1,0,0,999,0,0,0,2,0,995,1,1,0,995,0,0,0,0,3,0,0
1947736601,19477366,995,995,995,0,995,0,999,995,995,0,995,995,0,1,0,995,995,0,0,995,995,6,0,0,999,1,995,0,2,1,0,0,2,0,995,995,0,0,995,4,0,0,0,4,0,0
1914789401,19147894,995,995,995,2,995,3,1,995,995,0,995,995,0,2,0,995,995,0,0,995,995,6,0,0,0,1,995,0,6,0,0,1,2,0,995,995,0,0,995,1,0,0,0,3,0,0
1992594701,19925947,995,995,995,0,995,2,0,995,995,0,995,995,0,5,0,995,995,0,0,995,995,6,0,0,0,1,995,0,1,2,0,0,2,0,995,995,0,3,995,0,1,0,0,0,0,0
1993410001,19934100,995,995,995,0,995,3,1,995,995,0,995,995,0,1,0,0,995,0,0,995,995,1,0,0,0,0,995,0,5,1,0,0,2,0,995,995,0,0,995,1,1,0,0,1,0,0
1948049001,19480490,995,995,995,1,995,0,1,995,995,1,995,995,0,3,0,995,995,0,0,995,995,1,995,5,0,0,995,0,2,1,0,5,2,0,995,995,995,0,0,0,0,0,0,3,0,0
1991005001,19910050,995,995,995,0,995,1,1,0,995,1,995,995,0,3,0,995,995,0,0,995,995,2,0,0,0,1,1,0,2,0,0,7,1,0,995,0,0,0,995,0,0,0,0,7,0,0
1979659301,19796593,0,995,0,0,995,3,1,995,1,0,995,0,0,4,0,995,0,0,0,995,0,6,0,0,0,1,995,0,6,1,0,0,2,0,995,995,0,0,995,0,0,0,0,3,0,0
1934238701,19342387,0,1,0,0,995,0,1,0,1,0,995,1,0,1,0,995,0,0,1,995,0,6,1,0,0,0,0,0,6,6,0,0,2,0,995,0,0,0,995,0,0,0,0,2,0,0
1908280201,19082802,0,995,0,0,995,1,1,995,1,0,995,0,0,2,0,0,0,0,0,995,0,1,0,1,0,0,995,0,6,2,0,0,1,0,995,995,0,0,995,0,0,0,0,2,0,0
1999089701,19990897,995,995,995,0,995,5,1,995,-9998,1,995,995,0,4,0,995,995,0,0,995,995,6,0,0,0,1,995,0,2,1,0,1,1,0,995,995,1,0,995,0,0,0,0,3,0,0
1952384901,19523849,995,995,995,0,995,1,1,995,995,0,995,995,0,4,0,995,995,0,0,995,995,6,0,0,0,1,995,0,3,0,0,0,2,0,995,995,0,0,995,0,0,0,0,2,0,0
1984648701,19846487,0,995,0,0,1,3,1,995,995,0,995,0,0,1,0,995,0,0,0,0,0,1,0,0,0,0,995,0,5,2,0,0,2,0,0,995,0,0,0,0,0,0,0,3,0,0
1972336601,19723366,995,995,995,0,995,0,1,995,995,0,995,995,0,2,0,995,995,0,0,995,995,2,995,0,0,0,995,0,1,2,0,0,1,0,995,995,995,0,995,1,0,0,0,1,0,0
1933523401,19335234,995,995,995,0,995,1,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,6,0,0,0,1,995,0,1,2,0,0,1,0,995,995,0,1,995,1,0,0,0,1,0,0
1939356901,19393569,995,995,995,0,995,4,1,995,995,0,995,995,0,3,0,0,995,0,0,995,995,1,0,0,0,0,995,0,5,2,0,0,1,0,995,995,0,0,995,0,0,0,0,1,0,0
1980220501,19802205,995,1,995,0,1,2,1,0,995,0,995,995,0,3,0,995,995,0,1,1,995,2,0,2,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0
1933768001,19337680,995,995,995,1,995,2,0,995,1,0,995,995,0,4,0,995,995,0,0,995,995,6,0,0,0,0,995,0,1,1,0,0,1,0,995,995,0,0,995,0,0,0,1,0,0,0
1939364901,19393649,995,995,995,0,995,2,0,0,995,0,995,995,0,2,0,995,995,0,0,995,995,6,0,0,1,0,0,0,2,2,0,0,1,0,995,0,0,3,995,0,1,0,3,0,0,0
1984430101,19844301,995,995,995,0,995,1,1,0,995,1,995,995,0,4,0,995,995,0,0,995,995,2,0,0,0,0,0,0,2,1,0,3,1,0,995,0,0,0,995,0,0,0,0,2,0,0
1982821401,19828214,995,995,995,0,995,3,1,995,995,0,995,995,0,1,0,0,995,0,0,995,995,1,0,0,0,0,995,0,2,1,0,0,1,0,995,995,0,0,995,0,0,1,2,0,0,0
1966658101,19666581,995,995,995,2,995,5,1,995,1,0,995,995,0,2,0,0,995,0,0,995,995,1,0,0,0,0,995,0,999,2,0,0,2,0,995,995,0,0,995,3,0,0,3,0,0,0
1918159801,19181598,995,995,995,0,995,4,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,3,995,7,0,1,995,0,1,4,0,0,1,0,995,995,995,0,995,2,0,0,0,2,0,999
1999448001,19994480,995,995,995,0,995,1,0,995,995,0,995,995,0,1,0,0,995,0,0,995,995,1,995,0,0,0,995,0,5,2,0,0,1,0,995,995,995,0,995,1,1,0,0,0,0,0
1912920201,19129202,995,995,995,0,995,2,1,0,995,0,995,995,0,5,0,0,995,0,0,995,995,1,0,2,0,0,0,0,5,2,0,0,2,0,995,0,0,0,995,0,0,0,0,3,0,0
1904042501,19040425,995,995,995,1,995,1,1,995,995,0,995,995,0,3,0,995,995,0,0,995,995,6,0,0,0,1,995,0,999,0,0,0,2,0,995,995,0,0,995,0,0,0,0,0,0,0
1955057001,19550570,0,995,0,0,995,0,1,995,1,0,995,1,0,1,0,0,0,0,0,995,0,1,1,0,0,1,995,0,4,0,0,0,1,0,995,995,0,0,995,0,0,0,0,1,0,999
1913360201,19133602,995,995,995,0,995,3,1,995,1,0,995,995,0,1,0,0,995,0,0,995,995,1,0,0,0,0,995,0,3,2,0,0,1,0,995,995,0,0,995,0,0,0,0,1,0,0
1953490701,19534907,995,995,995,0,995,1,1,995,995,0,995,995,0,2,0,0,995,0,0,995,995,1,0,0,0,0,995,0,3,1,0,0,1,0,995,995,0,1,995,0,0,1,0,0,0,999
1987497801,19874978,0,995,0,0,995,7,1,0,995,0,995,1,0,2,0,995,1,0,0,995,0,1,0,0,0,0,0,0,999,1,0,2,1,0,995,0,0,0,995,3,0,0,0,2,0,999
1991142201,19911422,0,995,0,2,0,3,1,995,1,0,995,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,995,0,2,2,0,0,2,0,0,995,0,0,995,0,0,0,1,1,0,0
19728054101,197280541,995,995,995,0,995,1,1,995,995,0,995,995,0,2,0,995,995,0,0,995,995,3,1,0,0,0,995,0,4,1,0,2,2,0,995,995,0,0,995,0,0,0,0,2,0,0
1927700501,19277005,995,995,995,1,995,5,1,995,1,0,995,995,0,4,0,995,995,0,0,995,995,1,0,5,0,1,995,0,3,2,0,0,2,0,995,995,0,0,995,0,0,0,1,2,0,0
1979928501,19799285,995,995,995,0,995,1,1,0,995,0,995,995,0,1,0,995,995,0,0,995,995,1,0,0,0,0,1,0,5,2,0,0,2,0,995,0,0,1,995,1,1,0,1,1,0,0
1968687401,19686874,995,995,995,0,995,2,1,0,995,0,995,995,0,1,0,1,995,0,0,995,995,2,0,0,0,0,0,0,2,1,0,0,1,0,995,0,0,0,995,0,0,0,1,0,0,0
1922590601,19225906,995,995,995,0,995,0,1,995,1,0,995,995,0,2,0,0,995,1,0,995,995,1,995,0,0,0,995,0,5,1,0,0,1,0,995,995,995,1,995,0,0,0,0,1,0,0
1955027701,19550277,995,995,995,0,995,0,0,995,995,1,995,995,0,1,0,995,995,0,0,995,995,6,0,0,0,0,995,0,1,2,0,1,1,0,995,995,0,2,995,0,1,2,0,5,0,0
1936894101,19368941,995,995,995,0,995,0,1,0,995,0,1,995,0,2,0,995,995,0,0,995,995,2,0,0,0,0,0,0,1,1,0,0,2,0,995,0,0,0,995,0,0,0,0,1,0,0
1994525601,19945256,995,995,995,0,995,2,1,995,995,0,995,995,0,5,0,1,995,0,0,995,995,2,0,0,0,1,995,0,5,1,0,0,1,0,995,995,0,0,995,0,0,0,0,1,0,0
1926792701,19267927,0,995,0,0,995,3,1,995,1,0,995,0,0,1,0,995,0,0,0,995,0,1,0,5,0,1,995,0,999,2,0,1,2,0,995,995,0,0,0,0,0,0,0,1,0,0
1994541601,19945416,995,995,995,0,995,1,1,0,995,0,995,995,0,2,0,995,995,0,0,995,995,6,0,0,0,1,0,0,2,0,0,0,1,0,995,0,0,2,995,0,1,2,0,4,0,0
1921321601,19213216,995,1,995,0,995,0,1,0,995,0,2,995,0,1,0,995,995,0,1,995,995,6,0,0,0,0,0,0,5,2,0,0,1,0,995,0,0,0,995,0,0,0,0,1,0,0
19262417301,192624173,995,995,995,0,995,1,1,0,0,0,995,995,0,1,0,995,995,1,0,995,995,2,0,0,0,0,0,0,2,2,0,0,1,0,995,0,0,0,995,0,0,0,0,2,0,0
1921703701,19217037,995,995,995,0,995,1,1,995,995,0,995,995,0,2,0,995,995,0,0,995,995,2,0,0,0,0,995,0,2,4,0,0,1,0,995,995,0,0,995,0,0,0,0,1,0,0
1954439401,19544394,995,995,995,0,995,3,1,0,995,0,995,995,0,2,0,0,995,0,0,995,995,1,0,1,0,1,0,1,5,3,0,0,1,0,995,0,0,0,995,0,0,0,0,3,0,0
1916688301,19166883,995,995,995,0,995,3,999,0,995,1,995,995,0,2,0,995,995,0,0,995,995,1,0,0,999,0,0,0,5,1,0,0,2,0,995,0,0,0,1,0,1,0,1,0,0,0
1947204701,19472047,995,995,995,0,995,5,1,995,995,1,995,995,0,1,0,0,995,0,0,995,995,1,1,0,0,0,995,0,5,2,0,0,2,0,995,995,0,0,995,0,0,0,2,1,0,0
1984344601,19843446,995,995,995,0,995,0,0,995,995,0,995,995,0,5,0,995,995,0,0,995,995,6,0,0,0,1,995,0,1,1,0,0,2,0,995,995,0,1,995,0,1,0,0,3,0,0
1928758801,19287588,995,995,995,0,995,2,1,995,1,0,995,995,0,1,0,995,995,0,0,995,995,3,1,1,0,1,995,0,6,2,0,0,1,0,995,995,0,0,995,0,0,0,0,2,0,0
1989644501,19896445,995,995,995,0,995,2,1,0,1,0,995,995,0,1,0,995,995,0,0,995,995,5,0,0,0,0,0,0,2,4,0,0,1,0,995,0,0,0,0,1,0,0,1,4,0,0
1920208401,19202084,0,995,1,0,995,2,1,995,0,0,995,0,0,1,0,995,1,0,0,995,0,1,0,5,0,0,995,0,4,1,0,0,1,0,995,995,0,0,0,0,0,0,1,1,0,0
1989799401,19897994,995,7,995,0,995,7,1,995,1,1,995,995,0,2,0,995,995,0,1,995,995,1,0,5,0,1,995,0,2,2,0,5,1,0,995,995,1,0,0,3,0,0,1,2,0,0
1966985601,19669856,995,995,995,1,995,3,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,3,1,0,0,0,995,0,3,1,0,0,1,0,995,995,0,0,995,0,0,0,0,2,0,0
1912623101,19126231,0,995,0,0,995,1,0,995,1,0,995,0,0,3,0,995,0,0,0,995,0,1,0,1,0,1,995,0,2,1,0,0,1,0,995,995,0,0,1,0,0,0,0,2,0,0
1922789401,19227894,0,995,0,0,995,1,1,995,0,0,1,1,0,2,0,0,1,1,0,995,0,1,0,0,0,1,995,0,5,1,0,0,1,0,995,995,0,1,995,0,0,0,0,1,0,0
1920912601,19209126,995,995,995,0,995,3,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,2,0,0,0,1,995,0,1,1,0,0,1,0,995,995,0,0,995,0,0,0,1,5,0,999
1919956501,19199565,0,995,1,0,995,2,1,995,0,0,995,0,0,2,0,0,1,0,0,995,0,1,995,1,0,0,995,0,4,1,0,0,1,0,995,995,995,0,995,2,0,0,1,1,0,0
1951732101,19517321,995,995,995,0,995,2,0,995,995,0,995,995,0,2,0,995,995,0,0,995,995,5,0,0,0,1,995,0,2,1,0,0,1,0,995,995,0,0,995,0,0,0,0,2,0,0
1952685501,19526855,995,995,995,0,995,4,1,0,995,0,995,995,0,1,0,995,995,0,0,995,995,5,0,7,0,0,0,0,5,2,0,1,1,0,995,0,0,0,0,0,0,0,0,3,0,999
1954461401,19544614,995,995,995,0,995,3,1,0,995,0,995,995,0,3,0,995,995,0,0,995,995,1,0,0,0,0,0,0,3,1,0,0,2,0,995,0,0,0,995,0,0,0,1,2,0,0
1940876601,19408766,0,995,0,0,995,2,1,995,1,0,995,0,0,2,0,995,0,0,0,995,0,3,0,0,0,1,995,0,5,1,0,0,2,0,995,995,0,0,995,0,0,0,0,3,0,0
1902533001,19025330,995,995,995,0,995,2,1,995,995,0,1,995,0,3,0,0,995,0,0,995,995,1,0,0,0,1,995,0,999,2,0,0,1,0,995,995,0,0,995,0,0,0,0,3,0,0
1906072401,19060724,0,995,0,0,995,1,1,995,995,0,995,0,1,4,4,1,0,0,0,995,0,1,0,1,0,0,995,0,5,1,0,0,2,1,995,995,0,0,995,0,0,0,0,4,0,0
1963474601,19634746,995,995,995,0,995,1,1,995,995,0,995,995,0,3,0,995,995,0,0,995,995,1,0,5,0,1,995,0,3,1,0,0,1,0,995,995,0,0,0,0,0,0,0,2,0,0
1971844801,19718448,995,995,995,7,0,5,1,0,995,1,995,995,0,2,3,995,995,0,0,0,995,5,0,5,0,1,0,0,1,1,0,7,2,1,0,0,0,3,995,3,0,0,0,7,4,0
19350117101,193501171,995,995,995,0,995,1,0,995,995,0,995,995,0,2,0,995,995,0,0,995,995,6,0,0,0,1,995,0,1,2,0,0,1,0,995,995,0,2,995,0,1,0,0,2,0,0
1945480201,19454802,995,995,995,0,995,3,1,995,995,0,995,995,0,2,0,995,995,0,0,995,995,3,0,1,0,1,995,0,999,4,0,0,1,0,995,995,0,0,995,3,0,0,0,2,0,0
1979043901,19790439,995,995,995,0,995,3,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,6,0,2,0,0,995,0,3,2,0,0,1,0,995,995,0,0,995,1,0,0,0,1,0,0
1954982601,19549826,995,995,995,0,995,1,1,995,995,1,995,995,0,2,0,0,995,0,0,995,995,1,0,0,0,1,995,0,6,1,0,1,1,1,995,995,0,0,995,1,0,0,0,2,0,0
1930967101,19309671,0,995,0,1,995,1,1,995,1,0,995,0,0,2,0,0,0,0,0,995,0,1,995,0,0,0,995,0,5,2,0,0,1,0,995,995,995,0,995,0,0,1,0,0,0,0
1988693401,19886934,995,995,995,0,995,2,1,0,995,1,995,995,0,5,2,995,995,0,0,995,995,1,995,3,0,1,0,0,1,2,0,7,1,0,995,0,995,3,0,0,1,2,0,3,0,0
1997090301,19970903,0,995,0,0,995,1,1,995,1,0,995,0,0,3,0,995,0,0,0,995,0,1,0,2,0,0,995,0,4,2,0,0,2,0,995,995,0,0,1,0,0,0,0,2,0,0
1907683701,19076837,995,995,995,0,995,1,1,995,1,0,995,995,0,1,0,995,995,0,0,995,995,1,0,0,0,1,995,0,999,2,0,0,1,0,995,995,0,0,995,0,0,0,0,2,0,0
1911215201,19112152,995,995,995,0,995,2,1,995,995,1,995,995,0,3,0,0,995,0,0,995,995,1,995,0,0,1,995,0,4,2,0,1,1,0,995,995,995,0,995,0,0,0,0,0,0,0
1990199401,19901994,0,995,0,0,995,2,1,995,1,0,995,0,0,3,0,995,0,0,0,995,0,6,0,0,0,0,995,0,4,1,0,0,2,0,995,995,1,0,995,0,0,0,0,2,0,0
1933049301,19330493,995,995,995,0,995,2,999,995,995,1,995,995,0,3,0,995,995,0,0,995,995,6,0,0,999,0,995,0,1,1,0,1,2,0,995,995,0,0,995,0,0,0,0,3,0,0
1985173101,19851731,995,995,995,0,995,2,1,995,995,0,995,995,0,2,0,995,995,0,0,995,995,6,0,0,0,1,995,0,3,0,0,0,1,0,995,995,0,1,995,2,0,0,0,2,0,0
1917361701,19173617,995,995,995,0,995,3,1,995,1,0,995,995,0,1,0,0,995,0,0,995,995,1,0,0,0,1,995,0,5,2,0,1,1,0,995,995,0,0,995,0,0,0,0,1,1,0
1935276001,19352760,995,995,995,0,995,2,1,995,995,1,995,995,0,2,0,995,995,0,0,995,995,1,1,4,0,1,995,0,2,1,0,5,2,0,995,995,0,0,1,0,0,0,0,1,0,0
1969252101,19692521,995,995,995,0,995,2,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,1,0,5,0,0,995,0,3,2,0,1,1,0,995,995,0,2,0,0,0,0,0,2,0,0
1929469701,19294697,0,995,0,5,995,5,999,0,-9998,1,995,1,0,2,0,995,0,0,0,995,0,1,0,0,999,1,0,0,2,1,0,3,1,0,995,0,0,0,995,4,0,0,3,0,5,0
1933055001,19330550,995,995,995,0,995,0,0,995,995,0,995,995,0,1,0,995,995,0,0,995,995,6,0,0,0,0,995,0,1,1,0,0,2,0,995,995,0,0,995,0,0,0,0,1,0,999
1922275601,19222756,995,995,995,0,995,0,1,995,1,0,995,995,0,4,0,0,995,0,0,995,995,1,0,0,0,0,995,0,5,2,0,0,1,0,995,995,0,0,995,0,0,0,0,0,0,0
1930158501,19301585,995,995,995,0,995,3,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,3,0,0,0,0,995,0,4,2,0,0,2,0,995,995,0,0,995,0,0,0,0,3,0,0
1974304901,19743049,995,995,995,0,995,4,0,995,995,0,995,995,0,3,0,995,995,0,0,995,995,6,0,2,0,0,995,0,4,2,0,2,2,0,995,995,0,0,995,0,0,0,0,3,0,0
1990045101,19900451,995,995,995,0,995,4,1,995,995,0,995,995,0,3,0,0,995,0,0,995,995,1,0,0,0,0,995,0,6,3,0,0,2,0,995,995,0,0,995,2,0,0,0,1,0,0
