latitude,longitude,nta,generated_on,wifi_status_date,bin,tablet_status_date
40.59771508,-74.08382835,Grasmere-Arrochar-Ft. Wadsworth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,5047236.0,2023-04-17 06:00:00.629
40.84808255,-73.93451006,Washington Heights South,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1079911.0,2023-04-17 06:00:00.629
40.76292088,-73.95971503,Lenox Hill-Roosevelt Island,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1044695.0,2023-04-17 06:00:00.629
40.846771,-73.935456,Washington Heights South,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1063231.0,2023-04-17 06:00:00.629
40.74263091,-73.95267766,Hunters Point-Sunnyside-West Maspeth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4000243.0,2023-04-17 06:00:00.629
40.824646,-73.947909,Hamilton Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1061300.0,2023-04-17 06:00:00.629
40.75672431,-73.9143831,Astoria,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4012439.0,2023-04-17 06:00:00.629
40.74306271,-73.9206815,Hunters Point-Sunnyside-West Maspeth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4001993.0,2023-04-17 06:00:00.629
40.8373721,-73.9388762,Washington Heights South,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1062901.0,2023-04-17 06:00:00.629
40.807508,-73.964488,Morningside Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1057379.0,2023-04-17 06:00:00.629
40.74660883,-73.89236832,Elmhurst-Maspeth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4030419.0,2023-04-17 06:00:00.629
40.75371822,-73.93221564,Queensbridge-Ravenswood-Long Island City,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4004609.0,2023-04-17 06:00:00.629
40.743976,-73.927772,Hunters Point-Sunnyside-West Maspeth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4003178.0,2023-04-17 06:00:00.629
40.79404227,-73.97256708,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1033687.0,2023-04-17 06:00:00.629
40.75949,-73.919926,Astoria,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4010434.0,2023-04-17 06:00:00.629
40.78665384,-73.9723114,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1032201.0,2023-04-17 06:00:00.629
40.679278,-73.7798678,Baisley Park,2023-04-17 06:00:00.629,,,
40.77449753,-73.96372269,Upper East Side-Carnegie Hill,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1041796.0,2023-04-17 06:00:00.629
40.787028,-73.977832,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1032791.0,2023-04-17 06:00:00.629
40.76743258,-73.92268748,Old Astoria,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4007621.0,2023-04-17 06:00:00.629
40.57143702,-74.10895942,New Dorp-Midland Beach,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,5052857.0,2023-04-17 06:00:00.629
40.8495879,-73.9361795,Washington Heights North,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1063921.0,2023-04-17 06:00:00.629
40.82312201,-73.94901382,Hamilton Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1061221.0,2023-04-17 06:00:00.629
40.84687477,-73.93565287,Washington Heights South,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1063551.0,2023-04-17 06:00:00.629
40.797394,-73.970011,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1056479.0,2023-04-17 06:00:00.629
40.75741739,-73.96652752,Turtle Bay-East Midtown,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1039939.0,2023-04-17 06:00:00.629
40.78724687,-73.97764565,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1033104.0,2023-04-17 06:00:00.629
40.714861,-73.832341,Forest Hills,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4079993.0,2023-04-17 06:00:00.629
40.8611522,-73.9210039,Marble Hill-Inwood,2023-04-17 06:00:00.629,,1080033.0,
40.70389528,-73.79901751,Jamaica,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4208857.0,2023-04-17 06:00:00.629
40.78328877,-73.9505618,Yorkville,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1048916.0,2023-04-17 06:00:00.629
40.578802,-74.101669,New Dorp-Midland Beach,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,5051504.0,2023-04-17 06:00:00.629
40.743823,-73.926455,Hunters Point-Sunnyside-West Maspeth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4003170.0,2023-04-17 06:00:00.629
40.7042216,-73.8142522,Briarwood-Jamaica Hills,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4207152.0,2023-04-17 06:00:00.629
40.76425414,-73.97119784,Upper East Side-Carnegie Hill,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1040753.0,2023-04-17 06:00:00.629
40.737627,-73.980968,Gramercy,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1088559.0,2023-04-17 06:00:00.629
40.798018,-73.969557,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1056504.0,2023-04-17 06:00:00.629
40.706075,-73.7563366,Hollis,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4234180.0,2023-04-17 06:00:00.629
40.79427312,-73.94285894,East Harlem South,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1082321.0,2023-04-17 06:00:00.629
40.782159,-73.951699,Upper East Side-Carnegie Hill,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1078518.0,2023-04-17 06:00:00.629
40.691834,-73.7985019,South Jamaica,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4215845.0,2023-04-17 06:00:00.629
40.70584719,-73.79365361,Jamaica,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4216243.0,
40.834078,-73.940919,Washington Heights South,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1062530.0,2023-04-17 06:00:00.629
40.829809,-73.948201,Hamilton Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1062449.0,2023-04-17 06:00:00.629
40.781503,-73.952279,Upper East Side-Carnegie Hill,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1048263.0,2023-04-17 06:00:00.629
40.715758,-73.833513,Forest Hills,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4079980.0,2023-04-17 06:00:00.629
40.78099279,-73.98152267,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1030728.0,2023-04-17 06:00:00.629
40.74774238,-73.88227031,Elmhurst,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4037071.0,2023-04-17 06:00:00.629
40.825446,-73.947868,Hamilton Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1061939.0,2023-04-17 06:00:00.629
40.69809542,-73.83484675,Richmond Hill,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4194946.0,2023-04-17 06:00:00.629
40.763742,-73.971424,Upper East Side-Carnegie Hill,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1040753.0,2023-04-17 06:00:00.629
40.76519297,-73.95806217,Lenox Hill-Roosevelt Island,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1086891.0,2023-04-17 06:00:00.629
40.78442334,-73.97381614,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1032072.0,2023-04-17 06:00:00.629
40.83074624,-73.94344594,Hamilton Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1081827.0,2023-04-17 06:00:00.629
40.8515612,-73.9349028,Washington Heights North,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1063929.0,2023-04-17 06:00:00.629
40.77426628,-73.98094971,Lincoln Square,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1028260.0,2023-04-17 06:00:00.629
40.759169,-73.91894987,Astoria,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4010496.0,2023-04-17 06:00:00.629
40.82596687,-73.93976734,Central Harlem North-Polo Grounds,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1060846.0,2023-04-17 06:00:00.629
40.74218025,-73.91873252,Hunters Point-Sunnyside-West Maspeth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4001557.0,2023-04-17 06:00:00.629
40.786207,-73.977698,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1032769.0,2023-04-17 06:00:00.629
40.75711322,-73.97008839,Turtle Bay-East Midtown,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1036462.0,2023-04-17 06:00:00.629
40.80302425,-73.95648813,Central Harlem South,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1055816.0,2023-04-17 06:00:00.629
40.726695,-73.853929,Forest Hills,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4075136.0,2023-04-17 06:00:00.629
40.74291934,-73.95212666,Hunters Point-Sunnyside-West Maspeth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4000240.0,2023-04-17 06:00:00.629
40.750237,-73.977306,Murray Hill-Kips Bay,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1019491.0,2023-04-17 06:00:00.629
40.82792507,-73.94577543,Hamilton Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1062098.0,2023-04-17 06:00:00.629
40.8530796,-73.9343805,Washington Heights North,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1064426.0,2023-04-17 06:00:00.629
40.802126,-73.967493,Morningside Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1056647.0,2023-04-17 06:00:00.629
40.77631103,-73.98193739,Lincoln Square,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1029632.0,2023-04-17 06:00:00.629
40.81120483,-73.95384878,Morningside Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1087468.0,2023-04-17 06:00:00.629
40.830876,-73.946986,Hamilton Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1062212.0,2023-04-17 06:00:00.629
40.805827,-73.950407,Central Harlem South,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1057606.0,2023-04-17 06:00:00.629
40.78001947,-73.98139599,Lincoln Square,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1030545.0,2023-04-17 06:00:00.629
40.7488692,-73.8729333,Jackson Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4431438.0,2023-04-17 06:00:00.629
40.7933795,-73.9670098,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1055254.0,2023-04-17 06:00:00.629
40.799528,-73.943527,East Harlem North,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1051672.0,2023-04-17 06:00:00.629
40.79950465,-73.9390355,East Harlem North,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1081471.0,2023-04-17 06:00:00.629
40.69260724,-73.8564538,Woodhaven,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4184004.0,2023-04-17 06:00:00.629
40.78312136,-73.98070878,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1030900.0,2023-04-17 06:00:00.629
40.6920908,-73.7625217,St. Albans,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4238205.0,2023-04-17 06:00:00.629
40.74801962,-73.88092373,Jackson Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4036249.0,2023-04-17 06:00:00.629
40.82290225,-73.93836455,Central Harlem North-Polo Grounds,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1084143.0,2023-04-17 06:00:00.629
40.7052036,-73.7752581,Jamaica,2023-04-17 06:00:00.629,,4220270.0,
40.835729,-73.940075,Washington Heights South,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1062868.0,2023-04-17 06:00:00.629
40.78081899,-73.98157091,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1030724.0,2023-04-17 06:00:00.629
40.77623753,-73.98233804,Lincoln Square,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1028950.0,2023-04-17 06:00:00.629
40.79599586,-73.97059943,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1082691.0,2023-04-17 06:00:00.629
40.7126534,-73.8277241,Kew Gardens,2023-04-17 06:00:00.629,,4080159.0,
40.7086482,-73.7991165,Jamaica,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4210050.0,2023-04-17 06:00:00.629
40.695248,-73.84311,Richmond Hill,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4191664.0,2023-04-17 06:00:00.629
40.74541772,-73.94693708,Hunters Point-Sunnyside-West Maspeth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4000561.0,2023-04-17 06:00:00.629
40.80030025,-73.96783287,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1056600.0,2023-04-17 06:00:00.629
40.7108963,-73.7919904,Jamaica,2023-04-17 06:00:00.629,,4310519.0,
40.7136338,-73.7788623,Jamaica,2023-04-17 06:00:00.629,,4212432.0,
40.8471969,-73.9351479,Washington Heights South,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1063235.0,2023-04-17 06:00:00.629
40.734923,-73.87546,Elmhurst,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4064725.0,2023-04-17 06:00:00.629
40.76511946,-73.95769383,Lenox Hill-Roosevelt Island,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1045572.0,2023-04-17 06:00:00.629
40.74318379,-73.9516172,Hunters Point-Sunnyside-West Maspeth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4448532.0,2023-04-17 06:00:00.629
40.850683,-73.93287,Washington Heights North,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1063959.0,2023-04-17 06:00:00.629
40.809965,-73.958889,Morningside Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1059647.0,2023-04-17 06:00:00.629
40.74221127,-73.91899505,Hunters Point-Sunnyside-West Maspeth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4001953.0,2023-04-17 06:00:00.629
40.830586,-73.947195,Hamilton Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1062208.0,2023-04-17 06:00:00.629
40.808939,-73.948011,Central Harlem South,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1081602.0,2023-04-17 06:00:00.629
40.57681082,-74.10356538,New Dorp-Midland Beach,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,5051757.0,2023-04-17 06:00:00.629
40.7638554,-73.95875952,Lenox Hill-Roosevelt Island,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1089354.0,2023-04-17 06:00:00.629
40.74549641,-73.95296626,Hunters Point-Sunnyside-West Maspeth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4311868.0,2023-04-17 06:00:00.629
40.764482,-73.8240179,Flushing,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4113394.0,2023-04-17 06:00:00.629
40.8511646,-73.93224896,Washington Heights North,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1063761.0,2023-04-17 06:00:00.629
40.83386084,-73.94144661,Washington Heights South,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1062765.0,2023-04-17 06:00:00.629
40.85225684,-73.93145198,Washington Heights North,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1063780.0,2023-04-17 06:00:00.629
40.70376856,-73.79934332,Jamaica,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4208839.0,2023-04-17 06:00:00.629
40.85642084,-73.92841499,Washington Heights North,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1063868.0,2023-04-17 06:00:00.629
40.82938949,-73.94470427,Hamilton Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1062192.0,2023-04-17 06:00:00.629
40.80263697,-73.93646798,East Harlem North,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1054630.0,2023-04-17 06:00:00.629
40.7957738,-73.9707519,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1056383.0,2023-04-17 06:00:00.629
40.8502485,-73.93292644,Washington Heights North,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1063652.0,2023-04-17 06:00:00.629
40.744151,-73.929829,Hunters Point-Sunnyside-West Maspeth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4436685.0,2023-04-17 06:00:00.629
40.7555251,-73.8834031,Jackson Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4035173.0,2023-04-17 06:00:00.629
40.763,-73.913259,Astoria,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4011927.0,2023-04-17 06:00:00.629
40.84867304,-73.9340696,Washington Heights North,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1063634.0,2023-04-17 06:00:00.629
40.77535675,-73.98016085,Lincoln Square,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1028483.0,2023-04-17 06:00:00.629
40.85241173,-73.93133833,Washington Heights North,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1063788.0,2023-04-17 06:00:00.629
40.8681406,-73.9192674,Marble Hill-Inwood,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1064999.0,2023-04-17 06:00:00.629
40.77281462,-73.95822043,Lenox Hill-Roosevelt Island,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1044091.0,2023-04-17 06:00:00.629
40.75364064,-73.91840166,Hunters Point-Sunnyside-West Maspeth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4441943.0,2023-04-17 06:00:00.629
40.80595028,-73.95075428,Central Harlem South,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1079502.0,2023-04-17 06:00:00.629
40.7667374,-73.9693177,Upper East Side-Carnegie Hill,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1041045.0,2023-04-17 06:00:00.629
40.74707469,-73.94279179,Hunters Point-Sunnyside-West Maspeth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4539937.0,2023-04-17 06:00:00.629
40.78409642,-73.97404944,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1032070.0,2023-04-17 06:00:00.629
40.79491138,-73.94239654,East Harlem South,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1052207.0,2023-04-17 06:00:00.629
40.78228509,-73.9804764,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1030865.0,2023-04-17 06:00:00.629
40.777528,-73.955153,Upper East Side-Carnegie Hill,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1047654.0,2023-04-17 06:00:00.629
40.695225,-73.845226,Richmond Hill,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4457303.0,2023-04-17 06:00:00.629
40.76599549,-73.95757799,Lenox Hill-Roosevelt Island,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1044821.0,2023-04-17 06:00:00.629
40.80676,-73.965108,Morningside Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1057351.0,2023-04-17 06:00:00.629
40.6417686,-74.0776909,West New Brighton-New Brighton-St. George,2023-04-17 06:00:00.629,,,
40.76606,-73.963554,Upper East Side-Carnegie Hill,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1042464.0,2023-04-17 06:00:00.629
40.85003751,-73.93334198,Washington Heights North,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1063950.0,2023-04-17 06:00:00.629
40.82312447,-73.938202,Central Harlem North-Polo Grounds,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1060534.0,2023-04-17 06:00:00.629
40.84662333,-73.93583333,Washington Heights South,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1063552.0,2023-04-17 06:00:00.629
40.70086445,-73.82655102,Richmond Hill,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4193811.0,2023-04-17 06:00:00.629
40.79382166,-73.97203479,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1033686.0,2023-04-17 06:00:00.629
40.7481039,-73.93995198,Hunters Point-Sunnyside-West Maspeth,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,4005127.0,2023-04-17 06:00:00.629
40.78014761,-73.97693216,Upper West Side,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1030178.0,2023-04-17 06:00:00.629
40.82758,-73.949288,Hamilton Heights,2023-04-17 06:00:00.629,2023-04-17 06:00:00.629,1061968.0,2023-04-17 06:00:00.629
