person_id,hh_id,lime_freq,no_bike_share_docks,num_tnc_trips,tnc_mode_taxi,gender,jump_freq,cms_zone,num_taxi_trips,harassment_defense,tnc_purpose,car_share_zipcar,num_days,bike_purpose_appointment,bike_num_days,work_cms_zone,work_park_amount_day,school_mode_bus,work_mode,school_egress,car_share_user,work_park_amount_month,no_bike_share_stations,bike_freq,work_park_location,harassment_mode,harassment_transit,harassment_time,tnc_mode_bus,work_mode_bus,no_bike_share_personal_bike,school_mode,tnc_use_via,num_trips,is_participant,work_mode_ferry,school_bike_park,disability_hearing,tnc_mode_scooter,race_asian,made_trips,no_bike_nyc_paving,packages,school_scooter_park,missing_school_location,car_share_car2go,num_walk_trips,harassment_private_car,school_park_amount_day,num_bike_trips,bike_share_none,race_white,car_share_none,work_mode_bike,disability_walking,disability_none,bike_purpose_transit,car_share_other,work_vehicle_pass_period
1980812302,19808123,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1900880803,19008808,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1988693402,19886934,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1929061802,19290618,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1992771201,19927712,7,-9998,0.0,36,2,995,Middle Queens,0.0,-9998,1,0,7.0,995,995,Middle Queens,,995,105,995,0,,-9998,5,995,-9998,-9998,-9998,995,995,-9998,995,0,40.0,1,995,995,0,995,0,1.0,0,-9998,995,0,0,6.0,-9998,,0.0,0,1,1,995,0,1,995,0,995
1939707403,19397074,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
19736538603,197365386,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1979787503,19797875,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1953941304,19539413,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1928428102,19284281,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,1,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1911318203,19113182,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1907480202,19074802,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1934822801,19348228,995,-9998,0.0,995,1,995,Outer Brooklyn,0.0,-9998,4,0,7.0,-9998,995,,,995,995,995,0,,-9998,-9998,995,-9998,-9998,-9998,995,995,-9998,995,0,2.0,1,995,995,0,995,0,1.0,995,-9998,995,0,0,0.0,-9998,,0.0,-9998,1,1,995,1,0,-9998,0,995
1912140803,19121408,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,100,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1914165902,19141659,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1991743404,19917434,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,23,995,1,995,,995,995,995,995,995,995,995,995,995,102,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1900765002,19007650,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1940065001,19400650,995,0,0.0,36,2,995,Manhattan Core,0.0,995,7,0,7.0,0,995,,,995,105,995,0,,0,3,995,995,995,995,995,995,1,995,0,93.0,1,995,995,0,995,0,1.0,995,3,995,0,0,53.0,995,,4.0,1,1,1,995,0,1,0,0,995
1951309401,19513094,995,-9998,0.0,995,1,995,Manhattan Core,0.0,0,7,0,7.0,0,0,Manhattan Core,,995,105,995,0,,-9998,4,995,1,0,0,995,995,-9998,995,0,52.0,1,995,995,0,995,0,1.0,995,2,995,0,0,38.0,0,,0.0,0,1,1,995,0,1,0,0,995
1967777801,19677778,995,0,0.0,995,2,995,Outer Brooklyn,0.0,995,995,0,7.0,995,0,Outer Brooklyn,,995,105,995,0,,0,5,995,995,995,995,995,995,0,995,0,36.0,1,995,995,999,995,0,1.0,0,1,995,0,0,11.0,995,,0.0,1,1,1,995,999,999,995,0,995
1911318201,19113182,995,0,0.0,995,1,995,Outer Brooklyn,0.0,0,995,0,7.0,0,0,Upper Manhattan,,995,105,995,1,,1,4,995,0,0,0,995,995,1,995,0,38.0,1,995,995,0,995,0,1.0,995,6,995,0,0,15.0,0,,0.0,1,0,0,995,0,1,0,0,995
1992386302,19923863,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1935295202,19352952,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1964412803,19644128,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,1,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1998055302,19980553,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1930579803,19305798,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1933527802,19335278,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1933565701,19335657,995,0,0.0,60,2,995,Inner Queens,0.0,995,60,0,7.0,0,1,,,995,105,995,0,,0,4,995,995,995,995,995,995,1,995,0,49.0,1,995,995,0,995,999,1.0,995,1,995,0,0,13.0,995,,4.0,1,999,1,995,0,1,0,0,995
1924575401,19245754,995,0,0.0,60,1,995,Inner Queens,0.0,0,99,0,7.0,995,0,,,995,100,995,0,,0,5,3,0,0,0,995,995,0,995,0,39.0,1,995,995,0,995,0,1.0,0,1,995,0,0,19.0,0,,0.0,1,1,1,995,0,1,995,0,995
1998356002,19983560,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1909158704,19091587,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1984710601,19847106,995,0,0.0,995,2,995,Manhattan Core,0.0,995,995,0,7.0,0,3,,,995,995,995,0,,0,2,995,995,995,995,995,995,1,995,0,41.0,1,995,995,1,995,0,1.0,995,3,995,0,0,35.0,995,,6.0,1,1,1,995,0,0,0,0,995
1992771204,19927712,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,100,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1908412902,19084129,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1911318205,19113182,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1923800101,19238001,995,0,1.0,995,2,995,Northern Manhattan,0.0,-9998,995,0,7.0,0,995,,,995,995,995,0,,0,4,995,-9998,-9998,-9998,995,995,0,995,0,32.0,1,995,995,0,995,0,1.0,995,-9998,995,0,0,24.0,-9998,,0.0,1,0,1,995,0,1,0,0,995
1946235102,19462351,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1903626801,19036268,995,0,0.0,995,1,995,Northern Manhattan,1.0,0,995,0,7.0,995,995,,,995,995,995,0,,0,5,995,0,0,0,995,995,0,995,0,52.0,1,995,995,0,995,0,1.0,1,1,995,0,0,28.0,0,,0.0,1,1,1,995,0,1,995,0,995
1906484803,19064848,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1921872803,19218728,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1964486105,19644861,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1972222001,19722220,995,-9998,0.0,995,1,995,Northern Bronx,0.0,995,995,-9998,7.0,-9998,995,Southern Bronx,,995,105,995,-9998,,-9998,-9998,995,995,995,995,995,995,-9998,995,-9998,20.0,1,995,995,0,995,0,1.0,995,5,995,0,-9998,7.0,995,,0.0,-9998,0,-9998,995,0,1,-9998,-9998,995
1940876601,19408766,995,-9998,0.0,36,2,995,Northern Bronx,0.0,995,4,0,7.0,0,5,Manhattan Core,,995,100,995,0,215.0,-9998,2,3,995,995,995,995,995,-9998,995,0,44.0,1,995,995,0,995,0,1.0,995,3,995,0,0,15.0,995,,9.0,0,1,1,995,0,1,0,0,3
1929415001,19294150,995,0,0.0,108,1,995,Inner Brooklyn,0.0,-9998,4,0,7.0,995,995,,,995,995,995,0,,0,6,995,-9998,-9998,-9998,995,995,0,995,0,0.0,1,995,995,0,995,0,0.0,995,-9998,995,0,0,0.0,-9998,,0.0,1,0,1,995,1,0,995,0,995
1989622101,19896221,995,-9998,6.0,995,1,995,Manhattan Core,0.0,0,2,0,7.0,1,0,,,995,995,995,1,,-9998,1,995,1,1,1,995,995,-9998,995,1,11.0,1,995,995,0,995,0,1.0,995,2,995,0,1,3.0,1,,0.0,0,1,0,995,0,1,1,0,995
1955443401,19554434,995,0,0.0,36,1,995,Manhattan Core,0.0,0,1,0,7.0,995,0,Manhattan Core,,995,102,995,0,,0,5,995,0,0,0,995,61,0,995,0,29.0,1,995,995,0,995,1,1.0,1,1,995,0,0,14.0,0,,0.0,1,1,1,995,0,1,995,0,995
1924165701,19241657,995,0,0.0,995,2,995,Middle Queens,0.0,995,1,0,7.0,995,0,,,23,100,995,0,,0,5,6,995,995,995,995,995,0,102,0,15.0,1,995,995,0,995,1,1.0,0,1,995,1,0,2.0,995,,0.0,1,0,1,995,0,1,995,0,995
1934723403,19347234,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1905156302,19051563,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
19614106302,196141063,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1923399801,19233998,995,0,0.0,995,1,995,Middle Queens,0.0,995,995,0,7.0,0,1,Manhattan Core,,995,105,995,0,,0,3,995,995,995,995,995,995,1,995,0,43.0,1,995,995,0,995,0,1.0,995,1,995,0,0,26.0,995,,4.0,1,1,1,995,0,1,0,0,995
1940794105,19407941,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1994686001,19946860,995,0,0.0,36,1,995,Inner Queens,0.0,0,5,0,7.0,0,995,,,995,995,995,1,,1,4,995,0,0,0,995,995,1,995,0,14.0,1,995,995,0,995,0,1.0,995,1,995,0,0,11.0,0,,0.0,1,1,0,995,0,1,0,1,995
1971598905,19715989,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1987481703,19874817,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,1,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1953514703,19535147,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1905187903,19051879,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1941167401,19411674,995,0,0.0,995,1,995,Northern Bronx,0.0,0,60,0,7.0,995,995,,,995,995,995,0,,0,5,995,0,0,0,995,995,0,995,0,49.0,1,995,995,0,995,1,1.0,0,2,995,0,0,18.0,0,,0.0,1,0,1,995,0,1,995,0,995
1986644202,19866442,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
19570605906,195706059,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1934651003,19346510,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1981779001,19817790,995,0,0.0,995,1,995,Inner Brooklyn,0.0,995,99,0,7.0,995,0,,,995,995,995,0,,1,5,995,995,995,995,995,995,1,995,0,51.0,1,995,995,0,995,0,1.0,0,2,995,0,0,8.0,995,,0.0,1,0,1,995,0,1,995,0,995
1904769501,19047695,995,0,0.0,995,1,995,Inner Brooklyn,0.0,995,1,1,7.0,995,995,Inner Brooklyn,,995,105,995,1,,0,5,995,995,995,995,995,995,0,995,0,43.0,1,995,995,0,995,0,1.0,0,1,995,0,0,19.0,995,,0.0,1,1,0,995,0,1,995,0,995
1979787504,19797875,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1915634605,19156346,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,1,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1966985602,19669856,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1906613403,19066134,995,995,,995,995,995,Staten Island,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1914165901,19141659,995,0,0.0,995,2,995,Inner Queens,0.0,995,995,0,7.0,995,0,Manhattan Core,,995,105,995,0,,0,5,995,995,995,995,995,995,0,105,0,52.0,1,995,995,0,995,1,1.0,0,2,995,1,0,19.0,995,,0.0,1,0,1,995,0,1,995,0,995
1947271202,19472712,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1964922401,19649224,995,0,0.0,36,1,995,Northern Bronx,0.0,995,99,0,7.0,995,0,,,995,995,995,0,,0,5,995,995,995,995,995,995,0,995,0,32.0,1,995,995,0,995,0,1.0,0,3,995,0,0,18.0,995,,0.0,1,1,1,995,0,1,995,0,995
19154632203,191546322,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1907712301,19077123,995,0,1.0,995,1,995,Northern Manhattan,4.0,0,2,0,7.0,995,0,Manhattan Core,,995,105,995,0,,1,5,995,0,0,0,995,995,0,995,0,58.0,1,995,995,0,995,0,1.0,0,2,995,0,0,31.0,0,,0.0,1,1,1,995,0,1,995,0,995
1904608803,19046088,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1900816701,19008167,995,-9998,1.0,60,1,995,Inner Brooklyn,0.0,995,4,0,7.0,1,995,,,995,995,995,0,,-9998,3,995,995,995,995,995,995,-9998,995,0,12.0,1,995,995,999,995,0,1.0,995,5,995,0,0,4.0,995,,0.0,0,0,1,995,999,999,1,0,995
1999968302,19999683,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1956579601,19565796,995,0,0.0,995,2,995,Manhattan Core,0.0,995,995,0,7.0,995,0,,,995,995,995,0,,0,5,995,995,995,995,995,995,0,995,0,11.0,1,995,995,1,995,0,1.0,1,1,995,0,0,11.0,995,,0.0,1,1,1,995,0,0,995,0,995
1940794104,19407941,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1943881003,19438810,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,1,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1940794103,19407941,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1900422603,19004226,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1921321601,19213216,995,0,0.0,995,1,995,Inner Queens,0.0,0,60,0,7.0,995,0,Manhattan Core,,995,105,995,1,,0,5,995,0,0,0,995,995,1,105,0,79.0,1,995,995,0,995,1,1.0,0,1,995,1,1,55.0,0,,0.0,1,0,0,995,0,1,995,0,995
1931760201,19317602,995,0,1.0,995,2,995,Inner Queens,0.0,995,1,0,7.0,995,0,Inner Queens,,995,105,995,0,,0,5,995,995,995,995,995,995,1,995,0,19.0,1,995,995,0,995,0,1.0,0,2,995,0,0,2.0,995,,0.0,1,0,1,995,0,1,995,0,995
1945512401,19455124,995,0,0.0,995,1,995,Inner Brooklyn,0.0,995,7,1,7.0,1,3,Inner Brooklyn,,995,103,995,1,,0,1,995,995,995,995,995,995,1,995,0,60.0,1,995,995,0,995,0,1.0,995,1,995,0,0,40.0,995,,6.0,1,1,0,2,0,1,0,0,995
1995648701,19956487,995,-9998,0.0,995,2,995,Northern Manhattan,0.0,995,4,1,7.0,995,995,,,995,995,995,1,,-9998,5,995,995,995,995,995,995,-9998,995,0,5.0,1,995,995,0,995,0,1.0,0,1,995,0,0,1.0,995,,0.0,0,1,0,995,0,1,995,0,995
1911205201,19112052,995,-9998,0.0,995,2,995,Outer Brooklyn,0.0,0,1,0,7.0,0,1,,,995,995,995,0,,-9998,4,995,0,1,0,995,995,-9998,995,0,24.0,1,995,995,999,995,0,1.0,995,1,995,0,0,17.0,0,,2.0,0,1,1,995,999,999,0,0,995
1911926401,19119264,995,-9998,0.0,995,1,995,Northern Bronx,0.0,-9998,995,-9998,7.0,-9998,995,Manhattan Core,,995,105,995,-9998,,-9998,-9998,995,-9998,-9998,-9998,995,995,-9998,995,-9998,20.0,1,995,995,0,995,0,1.0,995,-9998,995,0,-9998,3.0,-9998,,0.0,-9998,0,-9998,995,0,1,-9998,-9998,995
1961928901,19619289,995,0,0.0,995,1,995,Inner Brooklyn,0.0,995,7,0,7.0,995,0,,,995,995,995,1,,1,5,995,995,995,995,995,995,0,995,0,31.0,1,995,995,0,995,1,1.0,0,2,995,0,0,19.0,995,,0.0,1,0,0,995,0,1,995,1,995
1982410902,19824109,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
