hh_id,no_bike_nyc_storage,work_mode_auto,kid_accompany,school_mode_bike,no_bike_nyc_unable,tnc_freq,tnc_use_lyft,harassment_neighborhood,bike_share_jump,job_type,school_mode_ferry,citi_bike_freq,tnc_mode_rail,no_bike_share_unfamiliar,planning_apps,last_travel_date,school_park_amount_week,tnc_use_none,no_bike_share_other,bike_purpose_recreation,no_bike_nyc_showers,disability_concentrating,harassment_none,education,no_bike_share_expensive,race_black,ethnicity,school_access,num_complete_weekend_days,worker,person_num,work_mode_rail,first_travel_date,school_mode_auto,tnc_mode_auto,harassment_other,relationship,bike_share_citi_bike,bike_stolen,congestion,tnc_user,no_bike_nyc_long_trips,smartphone_type
19915953,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,4,995,2019-06-07T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19715316,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-07T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19927712,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-09T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-03T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19524488,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-30T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-05-24T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19648614,995,995,995,995,995,6,1,995,0,995,995,7,995,-9998,1,2019-06-11T00:00:00.000,,0,-9998,1,995,0,995,6,-9998,0,1,995,1.0,0,1,995,2019-06-05T00:00:00.000,995,995,995,0,1,0,1,1,995,2
19317602,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-15T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-06-09T00:00:00.000,995,995,995,4,995,995,995,995,995,995
19886934,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-06-07T00:00:00.000,995,995,995,6,995,995,995,995,995,995
19732134,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-11T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-05T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19835408,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-11T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,4,995,2019-06-05T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19004226,0,995,995,995,0,6,1,995,0,1,995,995,995,0,5,2019-06-17T00:00:00.000,,0,0,995,0,0,995,5,0,0,1,995,2.0,1,1,995,2019-06-11T00:00:00.000,995,995,995,0,0,0,3,1,0,2
196141063,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-30T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-24T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19018499,0,995,995,995,0,6,1,995,0,1,995,995,995,0,4,2019-06-14T00:00:00.000,,0,0,995,0,0,995,7,0,0,1,995,2.0,1,1,30,2019-06-08T00:00:00.000,995,995,995,0,0,0,3,1,0,2
19429786,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-06T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-05-31T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19257855,995,995,995,995,995,6,1,0,0,2,995,7,30,-9998,1,2019-06-08T00:00:00.000,,0,-9998,1,995,0,1,7,-9998,0,1,995,1.0,1,1,30,2019-06-02T00:00:00.000,995,995,0,0,1,0,2,1,995,2
19142510,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-16T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,3,995,2019-06-10T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19113284,0,34,995,995,0,6,0,995,0,1,995,995,30,0,2,2019-06-14T00:00:00.000,,0,0,995,0,0,995,3,0,1,1,995,1.0,1,1,995,2019-06-08T00:00:00.000,995,995,995,0,0,0,4,1,0,1
19195181,0,995,995,995,0,6,1,0,0,2,995,995,30,0,4,2019-06-08T00:00:00.000,,0,0,995,0,0,1,5,0,0,1,995,2.0,1,1,30,2019-06-02T00:00:00.000,995,995,0,0,0,0,2,1,0,2
19644128,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-15T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,5,995,2019-06-09T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19343548,0,995,995,995,1,7,0,0,0,1,995,995,995,1,2,2019-06-14T00:00:00.000,,0,0,995,0,0,0,1,0,0,1,995,2.0,1,1,995,2019-06-08T00:00:00.000,995,995,0,0,0,0,5,1,0,2
19175370,0,995,995,995,0,7,0,995,0,4,995,7,995,-9998,7,2019-06-10T00:00:00.000,,0,-9998,995,0,0,995,7,-9998,0,1,995,2.0,1,1,995,2019-06-04T00:00:00.000,995,995,995,0,1,0,3,1,1,2
19771774,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-14T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-08T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19175370,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-10T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-04T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19472712,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-23T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,1,,995,4,995,2019-06-17T00:00:00.000,995,995,995,2,995,995,995,995,995,995
190598466,995,995,995,995,995,7,0,-9998,-9998,2,995,995,995,-9998,-9998,2019-06-27T00:00:00.000,,0,-9998,-9998,995,999,-9998,-9998,-9998,0,1,995,0.0,1,1,995,2019-06-21T00:00:00.000,995,995,-9998,0,-9998,-9998,1,1,995,1
19285485,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-24T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-18T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19859384,0,995,995,995,0,995,0,0,0,1,995,995,995,0,8,2019-06-11T00:00:00.000,,1,0,995,0,0,0,6,0,999,997,995,2.0,1,1,30,2019-06-05T00:00:00.000,995,995,0,0,0,0,5,0,0,1
19347234,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-30T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,5,995,2019-05-24T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19104307,0,995,995,995,1,4,1,995,0,2,995,995,995,0,4,2019-06-14T00:00:00.000,,0,0,995,0,0,995,5,0,1,3,995,2.0,1,1,995,2019-06-08T00:00:00.000,995,995,995,0,0,0,3,1,0,1
19107283,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-15T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,5,995,2019-06-09T00:00:00.000,995,995,995,4,995,995,995,995,995,995
19288781,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-10T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-04T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19908014,0,995,995,995,0,995,0,995,0,1,995,995,995,0,1,2019-06-14T00:00:00.000,,1,0,995,0,999,995,3,0,0,997,995,2.0,1,1,30,2019-06-08T00:00:00.000,995,995,995,0,0,0,2,0,1,2
19247852,995,995,995,995,995,4,1,995,0,995,995,995,995,0,8,2019-05-31T00:00:00.000,,0,0,0,995,0,995,3,0,1,3,995,2.0,0,1,995,2019-05-25T00:00:00.000,995,995,995,0,0,0,4,1,995,1
19104307,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-14T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-08T00:00:00.000,995,995,995,4,995,995,995,995,995,995
19038499,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-21T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-15T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19907006,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-24T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-18T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19337242,995,995,995,995,995,995,-9998,-9998,-9998,1,995,995,995,-9998,-9998,2019-06-10T00:00:00.000,,-9998,-9998,-9998,995,0,-9998,-9998,-9998,0,997,995,0.0,1,1,30,2019-06-04T00:00:00.000,995,995,-9998,0,-9998,-9998,-9998,-9998,995,2
19381184,0,995,995,995,1,5,0,-9998,0,1,995,995,995,0,-9998,2019-06-11T00:00:00.000,,0,0,995,0,0,-9998,6,0,999,997,995,0.0,1,1,30,2019-06-05T00:00:00.000,995,995,-9998,0,0,0,4,1,0,2
19999683,0,995,995,995,0,7,1,995,0,2,995,995,30,0,1,2019-06-07T00:00:00.000,,0,0,995,0,0,995,6,1,1,1,995,1.0,1,1,30,2019-06-01T00:00:00.000,995,995,995,0,0,0,2,1,0,2
19590992,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-17T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-06-11T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19479039,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-16T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-10T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19132001,0,995,995,995,0,5,0,995,0,1,995,995,30,0,4,2019-06-15T00:00:00.000,,0,1,995,0,0,995,6,0,1,1,995,1.0,1,1,30,2019-06-09T00:00:00.000,995,995,995,0,0,0,2,1,0,1
19648614,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-11T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-05T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19008896,995,995,995,995,995,7,1,1,0,995,995,995,995,0,4,2019-06-13T00:00:00.000,,0,0,1,995,999,0,2,0,999,999,995,2.0,0,1,995,2019-06-07T00:00:00.000,995,995,0,0,0,0,3,1,995,2
19281401,0,995,995,995,0,7,1,0,0,1,995,995,30,0,5,2019-06-08T00:00:00.000,,0,0,995,0,0,0,7,0,0,1,995,2.0,1,1,30,2019-06-02T00:00:00.000,995,995,0,0,0,0,5,1,0,1
19820353,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-09T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-06-03T00:00:00.000,995,995,995,6,995,995,995,995,995,995
197556698,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-28T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-22T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19901425,0,995,995,995,0,995,0,995,0,2,995,995,995,0,4,2019-06-13T00:00:00.000,,1,0,995,0,0,995,6,0,1,1,995,2.0,1,1,995,2019-06-07T00:00:00.000,995,995,995,0,0,0,4,0,0,1
19608431,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-15T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-09T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19424808,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-10T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-04T00:00:00.000,995,995,995,5,995,995,995,995,995,995
19870467,0,995,995,995,0,5,0,995,0,1,995,995,995,0,4,2019-06-10T00:00:00.000,,0,0,995,1,0,995,3,1,0,4,995,2.0,1,1,30,2019-06-04T00:00:00.000,995,995,995,0,0,0,3,1,1,2
19417070,995,995,995,995,995,8,1,0,0,995,995,995,995,0,6,2019-06-09T00:00:00.000,,0,0,1,995,0,1,2,1,0,1,995,2.0,0,1,995,2019-06-03T00:00:00.000,995,995,0,0,0,0,4,1,995,1
19519852,0,995,995,995,0,6,1,0,0,1,995,995,995,0,4,2019-06-25T00:00:00.000,,0,0,995,0,0,0,7,0,0,1,995,2.0,1,1,30,2019-06-19T00:00:00.000,995,995,0,0,0,0,1,1,0,1
19001583,0,995,995,995,0,6,1,995,0,1,995,995,995,0,4,2019-06-15T00:00:00.000,,0,0,995,0,0,995,7,0,1,1,995,2.0,1,1,30,2019-06-09T00:00:00.000,995,995,995,0,0,0,2,1,1,2
19782802,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-14T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-08T00:00:00.000,995,995,995,1,995,995,995,995,995,995
197159897,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-28T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,1,,995,4,995,2019-06-22T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19462351,0,995,995,995,0,7,0,995,0,1,995,995,995,0,1,2019-06-12T00:00:00.000,,0,0,995,0,0,995,6,0,0,1,995,2.0,1,1,30,2019-06-06T00:00:00.000,995,995,995,0,0,0,3,1,0,2
19644861,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-12T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,10,995,2019-06-06T00:00:00.000,995,995,995,4,995,995,995,995,995,995
19613969,0,995,995,995,0,995,0,995,0,4,995,995,995,0,2,2019-06-10T00:00:00.000,,1,0,995,0,0,995,6,0,1,1,995,2.0,1,1,995,2019-06-04T00:00:00.000,995,995,995,0,0,0,4,0,1,1
19236069,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-15T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-09T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19296365,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-10T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,2,995,2019-06-04T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19051879,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-31T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,2,995,2019-05-25T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19384978,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-22T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-16T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19907006,0,995,995,995,0,7,0,0,0,1,995,995,995,0,4,2019-06-24T00:00:00.000,,0,0,995,0,0,0,3,0,0,1,995,2.0,1,1,30,2019-06-18T00:00:00.000,995,995,0,0,0,0,4,1,0,1
19007854,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-09T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-03T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19305798,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-07T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,4,995,2019-06-01T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19455124,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-07T00:00:00.000,995,995,995,6,995,995,995,995,995,995
19156346,995,995,995,995,995,7,1,995,0,1,995,995,995,0,1,2019-06-12T00:00:00.000,,0,0,1,995,0,995,2,0,1,1,995,2.0,1,1,30,2019-06-06T00:00:00.000,995,995,995,0,0,0,4,1,995,2
19692573,0,995,995,995,0,7,0,995,0,1,995,995,995,0,6,2019-06-09T00:00:00.000,,0,0,995,0,0,995,3,0,0,997,995,2.0,1,1,995,2019-06-03T00:00:00.000,995,995,995,0,0,0,3,1,1,1
19842660,995,995,995,995,995,4,1,995,0,1,995,995,995,0,3,2019-06-23T00:00:00.000,,0,1,1,995,0,995,6,0,0,1,995,0.0,1,1,30,2019-06-17T00:00:00.000,995,995,995,0,0,0,2,1,995,2
19644128,995,995,995,995,995,5,1,995,0,1,995,7,995,-9998,1,2019-06-15T00:00:00.000,,0,-9998,1,995,0,995,6,-9998,0,1,995,2.0,1,1,30,2019-06-09T00:00:00.000,995,995,995,0,1,0,1,1,995,2
199333442,995,995,995,995,995,6,1,-9998,-9998,2,995,995,30,-9998,-9998,2019-06-30T00:00:00.000,,0,-9998,-9998,995,0,-9998,-9998,-9998,0,1,995,0.0,1,1,30,2019-06-24T00:00:00.000,995,995,-9998,0,-9998,-9998,-9998,1,995,2
19519852,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-25T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,1,,995,3,995,2019-06-19T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19064848,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-12T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-06T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19896221,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-12T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-06-06T00:00:00.000,995,995,995,6,995,995,995,995,995,995
19472712,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-23T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,1,,995,3,995,2019-06-17T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19422106,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-14T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-08T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19824816,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-17T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-06-11T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19335657,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-12T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-06T00:00:00.000,995,995,995,5,995,995,995,995,995,995
19903438,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-14T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-08T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19218728,0,995,995,995,0,6,1,995,0,1,995,995,995,0,4,2019-06-07T00:00:00.000,,0,0,995,0,0,995,7,0,0,1,995,2.0,1,1,30,2019-06-01T00:00:00.000,995,995,995,0,0,0,1,1,1,1
19008808,0,995,995,995,0,7,1,995,0,3,995,995,995,0,5,2019-06-14T00:00:00.000,,0,0,995,0,0,995,6,0,0,1,995,1.0,1,1,995,2019-06-08T00:00:00.000,995,995,995,0,0,0,2,1,0,2
19771141,0,995,995,995,1,7,1,995,0,995,995,995,30,0,2,2019-06-07T00:00:00.000,,0,0,995,0,0,995,3,0,999,999,995,2.0,0,1,995,2019-06-01T00:00:00.000,995,995,995,0,0,0,3,1,0,2
19429786,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-06T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-05-31T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19955235,0,995,995,995,0,6,0,1,0,995,995,995,30,0,3,2019-06-14T00:00:00.000,,0,0,995,0,0,0,2,0,0,997,995,1.0,0,1,995,2019-06-08T00:00:00.000,995,995,0,0,0,0,3,1,0,2
19980763,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-24T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-18T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19644861,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-12T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,8,995,2019-06-06T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19008167,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-19T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-13T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19700726,0,995,995,995,0,6,1,995,0,1,995,995,995,0,4,2019-06-10T00:00:00.000,,0,1,995,0,0,995,6,0,0,1,995,2.0,1,1,30,2019-06-04T00:00:00.000,995,995,995,0,0,0,3,1,0,2
19840424,0,995,995,995,0,995,0,995,0,1,995,995,995,0,7,2019-06-11T00:00:00.000,,1,1,995,0,0,995,6,0,0,999,995,2.0,1,1,30,2019-06-05T00:00:00.000,995,995,995,0,0,0,1,0,0,2
19414102,995,995,995,995,995,7,0,0,0,4,995,995,30,0,5,2019-06-10T00:00:00.000,,0,0,1,995,0,1,3,0,999,3,995,2.0,1,1,995,2019-06-04T00:00:00.000,995,995,0,0,0,0,4,1,995,2
19419468,995,995,995,995,995,995,0,-9998,-9998,995,995,995,995,-9998,-9998,2019-06-14T00:00:00.000,,1,-9998,-9998,995,0,-9998,-9998,-9998,999,1,995,2.0,0,1,995,2019-06-08T00:00:00.000,995,995,-9998,0,-9998,-9998,5,0,995,2
19545969,995,995,995,995,995,6,0,995,0,1,995,995,995,0,2,2019-06-07T00:00:00.000,,0,0,1,995,0,995,2,0,999,999,995,2.0,1,1,995,2019-06-01T00:00:00.000,995,995,995,0,0,0,5,1,995,1
19288781,0,995,995,995,0,6,1,995,0,2,995,995,995,0,4,2019-06-10T00:00:00.000,,0,0,995,0,0,995,6,0,0,1,995,2.0,1,1,995,2019-06-04T00:00:00.000,995,995,995,0,0,0,4,1,0,2
19599024,0,995,995,995,0,6,1,995,0,1,995,995,995,0,1,2019-06-08T00:00:00.000,,0,0,995,0,0,995,7,0,0,2,995,1.0,1,1,110,2019-06-02T00:00:00.000,995,995,995,0,0,0,3,1,0,1
19084129,995,995,995,995,995,6,1,0,0,1,995,7,995,-9998,1,2019-06-07T00:00:00.000,,0,-9998,1,995,999,0,999,-9998,999,999,995,2.0,1,1,30,2019-06-01T00:00:00.000,995,995,0,0,1,0,5,1,995,1
19539807,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-09T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-03T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19336095,995,995,995,995,995,6,0,0,0,995,995,995,995,0,3,2019-06-07T00:00:00.000,,0,0,1,995,0,0,3,0,0,3,995,2.0,0,1,995,2019-06-01T00:00:00.000,995,995,0,0,0,0,5,1,995,1
19077293,995,995,995,995,995,6,1,995,0,1,995,5,30,-9998,1,2019-06-13T00:00:00.000,,0,-9998,0,995,0,995,6,-9998,0,1,995,2.0,1,1,30,2019-06-07T00:00:00.000,995,995,995,0,1,0,1,1,995,2
19411674,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,1,,995,3,995,2019-06-07T00:00:00.000,995,995,995,2,995,995,995,995,995,995
