bldgav_org,actabtpyr,leasearea,max_abt,bldgsqft,tenant,assess_val,calcb4phs,basetxbxrt,adjtaxchg,leaseenddt,appstat,newbldgtax,actabtpcyc,tenantstat
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,8249.14,5396,0.0,383478,SERVICES FOR THE UND,27281250,0.0,0.0,0.0,2029-03-31T00:00:00.000,A,0.0,0.0,
0,37519.75,18626,0.0,336025,STERLING OFFICE SUIT,27119520,0.0,0.0,0.0,2033-12-31T00:00:00.000,A,0.0,0.0,PE
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,5454432,0.0,0.0,0.0,,A,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,7781.78,18639,0.0,336025,STERLING OFFICE SUIT,27119520,0.0,0.0,0.0,2022-12-31T00:00:00.000,A,0.0,0.0,PE
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
0,0.0,0,0.0,0,,0,0.0,0.0,0.0,,,0.0,0.0,
