current_rating_1_100,total,count,average
0,1113065239.3,53,26501553.316666666
40,354797169.0,1,354797169.0
85,235861368.7,1,235861368.7
97,172623802.6,1,172623802.6
49,147102880.1,1,147102880.1
55,120028357.1,1,120028357.1
59,81729950.5,1,81729950.5
90,54161081.3,1,54161081.3
84,43053130.4,1,43053130.4
43,19442346.0,1,19442346.0
79,13574039.0,1,13574039.0
53,12539025.0,1,12539025.0
