borough_name,wheelchair_accessible,total,count,average
Manhattan,Y,2144.2999999999997,6,357.38333333333327
Bronx,Y,1175.7,3,391.90000000000003
Brooklyn,Y,493.20000000000005,5,98.64000000000001
Brooklyn,Partially,416.6,1,416.6
Queens,Y,104.5,2,52.25
Queens,,48.8,3,16.266666666666666
