y_coordinate_state_plane,intersection_street_2,closed_date,x_coordinate_state_plane,location_type,complaint_type,open_data_channel_type,rank,dense_rank
246312,FORT WASHINGTON AVENUE,2025-12-21 11:56:30,1000872,Street/Sidewalk,Illegal Parking,MOBILE,5,19
257807,WEST230 STREET,2025-12-16 17:27:23,1011177,Street/Sidewalk,Illegal Parking,MOBILE,1,25
257807,WEST230 STREET,2025-12-16 17:27:23,1011177,Street/Sidewalk,Illegal Parking,MOBILE,1,25
257807,WEST230 STREET,2025-12-16 17:27:23,1011177,Street/Sidewalk,Illegal Parking,MOBILE,1,25
249903,HOBART AVENUE,2025-12-13 02:55:23,1030679,Street/Sidewalk,Illegal Parking,MOBILE,4,37
