abtrate,pryabtpool,bldg_uaf,newmcicst,appyr1tax,unit_tax,sqftbldg,taxyr,net_av,yearabtpct,applic_pct,baseyrrate,period,caseno
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,398
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,308
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,398
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,398
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,313
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,385
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,308
0.0,0.0,0.0,0,0.0,0.0,383478,2023,0,0.0,0.0,0.0,2Q,4720
0.0,0.0,0.0,0,0.0,0.0,336025,2023,0,0.0,0.0,0.0,2Q,4664
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,398
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,398
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,398
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,308
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,398
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,336025,2023,0,0.0,0.0,0.0,2Q,4508
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,385
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,385
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,360
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,308
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,385
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,308
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,385
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,313
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,398
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,313
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,360
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,398
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,313
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,398
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,308
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,385
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,308
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,385
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,371
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,385
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,308
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,360
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,313
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,308
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,692431,2023,0,0.0,0.0,0.0,2Q,4350
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1858
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1848
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,308
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1902
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,398
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
0.0,0.0,0.0,0,0.0,0.0,0,2023,0,0.0,0.0,0.0,2Q,1623
