bin,latitude,longitude,buildingnumber,width,citycouncil,t6_latitude,t6_longitude,record_count,total_amount,avg_amount,max_amount,min_amount
5109700.0,40.562915,-74.116329,2844,,50.0,40.562915,-74.116329,6,66.0,11.0,11.0,11.0
5021099.0,40.601239,-74.130901,294,,49.0,40.601239,-74.130901,6,66.0,11.0,11.0,11.0
5021099.0,40.601239,-74.130901,405,,49.0,40.601239,-74.130901,6,66.0,11.0,11.0,11.0
5052936.0,40.58308,-74.090335,371,,50.0,40.58308,-74.090335,6,66.0,11.0,11.0,11.0
5109698.0,40.562915,-74.116329,2840,,50.0,40.562915,-74.116329,6,66.0,11.0,11.0,11.0
