violation_code,total_feet_from_curb
67,0.0
14,0.0
17,0.0
37,0.0
62,0.0
40,1.0
24,0.0
51,0.0
21,0.0
98,0.0
20,0.0
19,0.0
46,0.0
63,0.0
71,0.0
