objectid,omppropid,contract,us_congres,season,acres,the_geom
5528,XZ327,,15,,0.33786755,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91791092840933, 40.84880100960786], [-73.91769727842936, 40.84896773209649], [-73.91749493152156, 40.84911976713753], [-73.9174895239467, 40.84912168582074], [-73.91748311008274, 40.849123189557446], [-73.9174764612238, 40.849123892588146], [-73.91747049155205, 40.84912389462091], [-73.9174653147178, 40.849123351522316], [-73.91746025583885, 40.84912236186379], [-73.91745341498232, 40.84912010663885], [-73.91744599494487, 40.84911632466472], [-73.91743755291311, 40.84910949559347], [-73.91743645011346, 40.849108492556326], [-73.91740265541439, 40.84907775977829], [-73.91740052306145, 40.84907215899084], [-73.91739954032471, 40.849068058346084], [-73.91739905215644, 40.849063908528336], [-73.91739914952406, 40.849058077010426], [-73.91739990397467, 40.84905311043551], [-73.91740138998689, 40.84904823983659], [-73.91740345336433, 40.84904349211799], [-73.91740569345085, 40.849039687341254], [-73.91740891375555, 40.84903532586153], [-73.91755842969546, 40.848922041928596], [-73.9177014050988, 40.84881066307809], [-73.91775340909241, 40.848770151901086], [-73.91776921408807, 40.84875783903135], [-73.91800575931896, 40.84857323359461], [-73.91825105226496, 40.848386879708315], [-73.91834564065965, 40.84832142237668], [-73.918353032403, 40.84832117366979], [-73.91836279669207, 40.84832217742535], [-73.9183698540268, 40.848323859136286], [-73.91837576281928, 40.848326057817225], [-73.91838310542373, 40.848330098118595], [-73.91838509680265, 40.848331764537875], [-73.91842030666233, 40.848361237343596], [-73.91842460699004, 40.84836573564235], [-73.91842724895044, 40.84836970778126], [-73.91842896868543, 40.848373377603046], [-73.91843006567858, 40.848377183859306], [-73.91843047619915, 40.84838377845489], [-73.91842935874351, 40.84838988930607], [-73.91842645279725, 40.84839617809055], [-73.91828396203896, 40.84850957349129], [-73.91828372700895, 40.84850976062719], [-73.91824088306349, 40.84854356626769], [-73.91818590959457, 40.84858645736187], [-73.91812228638025, 40.848636095082135], [-73.91797362252838, 40.848752085435066], [-73.91791092840933, 40.84880100960786]]]]}"
6122,QZ429,,6,,0.06313166,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.82676422100195, 40.712496611126625], [-73.82679031320808, 40.71250765645062], [-73.82684825940173, 40.712532187130726], [-73.82690620564033, 40.712556716881046], [-73.8269641507358, 40.71258124750087], [-73.82702209587629, 40.71260577719093], [-73.82702367622399, 40.71260651528416], [-73.8270252221445, 40.71260729474918], [-73.82702673009224, 40.71260811377971], [-73.82702820243404, 40.71260897237923], [-73.82702963325504, 40.71260986963838], [-73.82703102256222, 40.712610802855636], [-73.82703236798648, 40.71261177292794], [-73.82703366953236, 40.712612778054286], [-73.8270349236543, 40.71261381642832], [-73.82703613153808, 40.712614887151325], [-73.82703728845226, 40.71261598931569], [-73.82703839558727, 40.71261712022163], [-73.8270394493905, 40.712618280764296], [-73.82704044987125, 40.712619467341746], [-73.8270413970272, 40.7126206808544], [-73.82704228731737, 40.71262191769498], [-73.82704312074179, 40.71262317786342], [-73.82704389730748, 40.712624458658205], [-73.8270446146498, 40.71262575917525], [-73.82704527277119, 40.71262707851412], [-73.82704587049513, 40.71262841397149], [-73.82704640664295, 40.71262976374449], [-73.82704688239798, 40.71263112783498], [-73.82704729421931, 40.712632502635536], [-73.82704764447384, 40.712633888149746], [-73.82704793080165, 40.71263528167254], [-73.8270481532074, 40.71263668140289], [-73.82704831287454, 40.71263808734257], [-73.82704840744556, 40.71263949588598], [-73.82704843810389, 40.71264090703493], [-73.82704840604228, 40.71264231718909], [-73.82704830771274, 40.7126437254427], [-73.82704814785137, 40.71264513090232], [-73.8270479229149, 40.71264653086108], [-73.8270476329056, 40.71264792441851], [-73.82704728137853, 40.712649309778925], [-73.8270468671572, 40.71265068423895], [-73.82704639142742, 40.712652046899926], [-73.827045853008, 40.71265339685955], [-73.8270452530895, 40.712654731418084], [-73.8270445928553, 40.71265605057726], [-73.82704387349813, 40.71265735073681], [-73.82704309502276, 40.71265863009584], [-73.82704225979367, 40.71265988955824], [-73.82704136782023, 40.7126611255221], [-73.82704041910239, 40.71266233798736], [-73.82703941601412, 40.71266352425611], [-73.82703835974112, 40.71266468342952], [-73.82703725146919, 40.71266581460891], [-73.8270360923888, 40.71266691509455], [-73.8270348848668, 40.71266798488998], [-73.8270336289079, 40.71266902219419], [-73.82703232569777, 40.712670026108405], [-73.82703097879157, 40.71267099483698], [-73.82702958819148, 40.712671927479384], [-73.82702815508338, 40.71267282313691], [-73.82702668302217, 40.71267368001384], [-73.82702517319137, 40.712674498111966], [-73.82702362677675, 40.71267527653257], [-73.82702204496874, 40.712676012575905], [-73.82702043249878, 40.712676707149555], [-73.82701878700227, 40.71267735934949], [-73.82701711440117, 40.71267796738355], [-73.82701541588122, 40.71267853035305], [-73.8270136914401, 40.71267904915843], [-73.82701194463274, 40.71267952200406], [-73.82701017782846, 40.71267994799298], [-73.82700839220831, 40.71268032802749], [-73.82700659014387, 40.71268066031006], [-73.82700477518306, 40.712680945746605], [-73.82700294851409, 40.71268118253785], [-73.8270011113203, 40.712681370685566], [-73.82699926714979, 40.71268151109565], [-73.82699741718831, 40.712681602869296], [-73.826995563805, 40.71268164510962], [-73.82699371054794, 40.71268163872244], [-73.8269918562313, 40.712681584606464], [-73.82699000796043, 40.7126814809714], [-73.82698816573297, 40.712681328717686], [-73.82698633073237, 40.712681127847155], [-73.82698450532318, 40.71268087926382], [-73.82698269305575, 40.712680582973086], [-73.82698089511581, 40.71268023807616], [-73.8269791138633, 40.71267984727818], [-73.8269773528531, 40.71267940878346], [-73.82697561089492, 40.71267892529171], [-73.82697389272705, 40.71267839500904], [-73.82691814869654, 40.71265525179138], [-73.82686240352136, 40.71263210854489], [-73.82680665838485, 40.71260896527137], [-73.82675091446812, 40.712585822873024], [-73.82671868505972, 40.71257244227899], [-73.82676422100195, 40.712496611126625]]]]}"
5807,QZ228,,12,,0.30035481,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92936423874094, 40.73690875005764], [-73.92920366918814, 40.737101252091826], [-73.92841462336456, 40.73678237893372], [-73.92845288952854, 40.73672842806812], [-73.92936423874094, 40.73690875005764]]], [[[-73.92841462336456, 40.73678237893372], [-73.92841344244155, 40.73678404323883], [-73.92841344474127, 40.73678190273283], [-73.92841462336456, 40.73678237893372]]]]}"
5977,QZ148,,6,,0.01173126,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.81747155898182, 40.7763917960811], [-73.81736328248374, 40.77641089531154], [-73.81735646223032, 40.7764094022712], [-73.81734867605644, 40.77640420122315], [-73.8173418740999, 40.77639603817468], [-73.81734972820983, 40.7763760387147], [-73.81735465472853, 40.77635751684404], [-73.81735661672865, 40.776353073263024], [-73.81736149530322, 40.77635159876533], [-73.81743555431045, 40.77636653932732], [-73.81746673729324, 40.77637251764878], [-73.81747550734724, 40.77637401467162], [-73.81747744817932, 40.77637772332154], [-73.81747938376184, 40.77638291509392], [-73.81747547077981, 40.77638735558664], [-73.81747155898182, 40.7763917960811]]]]}"
5688,MZ393,CNYG-1605MR,10,,0.00262218,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.00142431477407, 40.736541335957064], [-74.00142614520925, 40.73654968904366], [-74.00134488609484, 40.73656221878465], [-74.0013397607076, 40.73654078045805], [-74.0013573304128, 40.73653855239628], [-74.00139100563948, 40.73654662684686], [-74.00142431477407, 40.736541335957064]]]]}"
5568,BZ183,,9,,0.03232565,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9600210402251, 40.632633823957555], [-73.96037947870275, 40.63259467007682], [-73.96037973533448, 40.6325964369842], [-73.96038456189346, 40.63262967501513], [-73.96038476319603, 40.63263106188428], [-73.9603847985145, 40.6326313014346], [-73.96002267553601, 40.63267035679473], [-73.96002184342264, 40.63267030517579], [-73.96002101368626, 40.63267023194522], [-73.96002018750886, 40.63267013710344], [-73.96001936725509, 40.632670019750705], [-73.96001855056035, 40.63266988078675], [-73.96001810853612, 40.63266979328267], [-73.96001774333419, 40.63266972111414], [-73.9600169420311, 40.63266953983108], [-73.96001615019715, 40.632669336938896], [-73.96001536783183, 40.632669113338046], [-73.96001459493448, 40.63266886992905], [-73.9600138362339, 40.632668605813016], [-73.96001308818336, 40.63266832188925], [-73.96001235432846, 40.632668019059565], [-73.96001163348821, 40.63266769552242], [-73.96001092802506, 40.63266735398023], [-73.96001023912103, 40.63266699443344], [-73.96000956795817, 40.63266661688238], [-73.9600089133544, 40.63266622132675], [-73.96000827649122, 40.63266580866735], [-73.96000765855018, 40.63266537980527], [-73.96000706189521, 40.63266493474113], [-73.96000648534387, 40.63266447437522], [-73.96000593007754, 40.63266399960839], [-73.96000539727886, 40.632663509540535], [-73.96000488458319, 40.63266300507137], [-73.96000439789903, 40.63266248890453], [-73.9600039336814, 40.63266195923766], [-73.96000349429333, 40.63266141787269], [-73.96000308091621, 40.63266086571053], [-73.96000269118656, 40.632660301849874], [-73.96000232746682, 40.63265972899303], [-73.96000199093898, 40.63265914714047], [-73.96000168042106, 40.632658556291794], [-73.96000139709453, 40.632657957347845], [-73.96000114095831, 40.63265735210977], [-73.96000091319554, 40.632656738776866], [-73.96000071262195, 40.63265612095081], [-73.96000054041959, 40.63265549863205], [-73.96000039658847, 40.63265487182053], [-73.96000028112863, 40.632654240516324], [-73.96000019521988, 40.63265360832186], [-73.96000013886334, 40.632652973436095], [-73.96000010969436, 40.63265233675878], [-73.96000011007541, 40.6326517009923], [-73.96000014000761, 40.63265106433551], [-73.96000019830721, 40.63265042948966], [-73.96000028497431, 40.632649796454686], [-73.96000040119033, 40.63264916613162], [-73.96000054577276, 40.63264853942044], [-73.96000071872103, 40.632647917221746], [-73.96000091885311, 40.63264729953509], [-73.96000114853304, 40.632646686361326], [-73.96000140539462, 40.63264608130165], [-73.96000168943839, 40.63264548345564], [-73.96000200066436, 40.63264489282323], [-73.96000233907196, 40.63264431030495], [-73.96000270347818, 40.63264373770141], [-73.96000309270084, 40.63264317501222], [-73.96000350792208, 40.632642622237775], [-73.96000394914029, 40.63264208207965], [-73.96000441399244, 40.63264155273599], [-73.96000490247695, 40.63264103690831], [-73.96000541341282, 40.632640532795214], [-73.96000594798001, 40.63264004399914], [-73.96000650381548, 40.632639568718275], [-73.96000708091815, 40.63263910875362], [-73.96000767810553, 40.6326386650053], [-73.96000829656005, 40.63263823657318], [-73.9600089339178, 40.63263782345647], [-73.96000958899454, 40.63263742925686], [-73.96001026179135, 40.63263705217327], [-73.96001095112618, 40.632636692205274], [-73.96001165699802, 40.632636351153934], [-73.96001237822428, 40.63263602991936], [-73.96001311244142, 40.63263572760019], [-73.96001385965005, 40.63263544329591], [-73.96001462102996, 40.632635180609064], [-73.9600153930362, 40.632634937737315], [-73.96001617566874, 40.6326347146807], [-73.96001696774454, 40.63263451323976], [-73.96001776926461, 40.632634331613595], [-73.96001857786335, 40.632634172502854], [-73.96001939354181, 40.63263403410651], [-73.96002021511693, 40.63263391822518], [-73.9600210402251, 40.632633823957555]]]]}"
5954,QZ364,,3,,0.01316125,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.80908875943356, 40.77806371291864], [-73.80908870444841, 40.77806429815539], [-73.80908862341491, 40.77806487884645], [-73.80908851632275, 40.77806545859383], [-73.80908838317971, 40.77806603469605], [-73.80908822398577, 40.778066607153114], [-73.80908803874605, 40.77806717416392], [-73.80908782745547, 40.77806773752961], [-73.80908759012434, 40.77806829364811], [-73.80908732793462, 40.77806884342194], [-73.8090870408863, 40.77806938685101], [-73.80908673016926, 40.7780699221363], [-73.8090863946014, 40.7780704483754], [-73.80908603418527, 40.778070964667826], [-73.80908565246958, 40.77807147282037], [-73.8090852470928, 40.77807197012768], [-73.809084818055, 40.77807245658971], [-73.80908436891255, 40.77807293131188], [-73.80908389729882, 40.77807339338977], [-73.80908340558298, 40.77807384282728], [-73.80908289376502, 40.778074279624455], [-73.80908236184762, 40.77807470288073], [-73.80908181102305, 40.778075109896626], [-73.80908124246558, 40.778075504276075], [-73.80908065499843, 40.77807588331559], [-73.80908005099326, 40.7780762461186], [-73.8090794316348, 40.77807659268715], [-73.80907879692298, 40.77807692302114], [-73.80907814685776, 40.778077237120634], [-73.80907748381361, 40.77807753318852], [-73.80907680541866, 40.77807781212138], [-73.8090761176037, 40.77807807122756], [-73.80907541680462, 40.77807831410312], [-73.80907470540089, 40.778078537150016], [-73.80907398456942, 40.77807874307173], [-73.80907325550257, 40.77807892916866], [-73.80907251701824, 40.7780790945384], [-73.80907177266516, 40.7780792409878], [-73.8090710212561, 40.77807936941543], [-73.80907026517055, 40.7780794762232], [-73.80906950440345, 40.778079563212096], [-73.80906874013931, 40.77807963038413], [-73.80906797237562, 40.77807967863976], [-73.80906720349189, 40.778079704380914], [-73.80906643347775, 40.778079711209564], [-73.80906566470759, 40.778079697328714], [-73.8090648959943, 40.778079663636845], [-73.80906412970695, 40.7780796101379], [-73.8090633670354, 40.778079535032816], [-73.80906260678468, 40.7780794419217], [-73.80906185252152, 40.778079326307854], [-73.80906110423048, 40.77807919359431], [-73.80906036073975, 40.77807903927661], [-73.80905962559551, 40.778078866062145], [-73.80905889879512, 40.778078674851415], [-73.8090581815309, 40.77807846294489], [-73.80905747379518, 40.77807823304406], [-73.80905677677511, 40.77807798425041], [-73.80905609283724, 40.77807771746831], [-73.8090554196125, 40.77807743269389], [-73.80905476183919, 40.77807712993495], [-73.8090541159558, 40.77807681188718], [-73.80905348670849, 40.77807647585685], [-73.80905287172547, 40.77807612274061], [-73.80905227455538, 40.77807575434529], [-73.80905169401615, 40.77807536976843], [-73.80905113128473, 40.77807497171352], [-73.80905058636877, 40.778074557479044], [-73.80905006162979, 40.778074129770445], [-73.8090495558832, 40.77807368858578], [-73.80904907149556, 40.7780732348294], [-73.80904860728232, 40.778072768499406], [-73.80904816442548, 40.778072290498216], [-73.8090477441122, 40.778071799927346], [-73.80904734633735, 40.77807129858777], [-73.80904697228294, 40.778070787381935], [-73.80904662076179, 40.778070267208406], [-73.80904629414309, 40.7780697380711], [-73.8090459900576, 40.77806919996608], [-73.80904571205406, 40.77806865470027], [-73.80904545894775, 40.77806810227166], [-73.80904523073617, 40.77806754358077], [-73.80904502741672, 40.7780669795281], [-73.80904485254317, 40.77806641011958], [-73.8090447013746, 40.77806583624778], [-73.80904457746217, 40.77806525881915], [-73.80904447843407, 40.778064678730225], [-73.80904440784163, 40.77806409688741], [-73.80904436213609, 40.77806351148381], [-73.80904434485842, 40.778062927027875], [-73.80904435245739, 40.7780623426131], [-73.80904438729956, 40.77806175914403], [-73.80904444939279, 40.77806117391906], [-73.80904453634965, 40.77806059323786], [-73.80908634028262, 40.77787495418651], [-73.8090863761691, 40.777874832677895], [-73.809086419158, 40.777874712982026], [-73.80908646688529, 40.777874593294], [-73.80908652052779, 40.7778744763173], [-73.80908657890615, 40.777874360248944], [-73.80908664320488, 40.77787424509093], [-73.80908671223429, 40.77787413264226], [-73.80908678718153, 40.77787402200439], [-73.80908686567732, 40.777873913173366], [-73.80908695008844, 40.77787380705373], [-73.80908703923531, 40.77787370184241], [-73.8090871331103, 40.77787360024093], [-73.80908723171848, 40.777873500448315], [-73.8090873350573, 40.77787340336502], [-73.80908744312677, 40.77787330899113], [-73.80908755354994, 40.777873220024134], [-73.8090876698961, 40.777873131066976], [-73.80908778859855, 40.777873046616186], [-73.80908791321629, 40.77787296487676], [-73.80908804019285, 40.777872886743246], [-73.80908817071546, 40.77787281131714], [-73.80908830477897, 40.777872740399374], [-73.80908844120388, 40.77787267218706], [-73.80908858235433, 40.77787260848511], [-73.8090887246816, 40.77787254748662], [-73.80908887173436, 40.77787249099847], [-73.8090890187742, 40.777872439012796], [-73.80908917054215, 40.77787239063699], [-73.80908932230231, 40.777872344962724], [-73.80908947760335, 40.777872303796805], [-73.80908963407353, 40.77787226803585], [-73.80908979290257, 40.77787223588082], [-73.80908995172126, 40.77787220732782], [-73.80909011289626, 40.77787218328123], [-73.80909027287113, 40.777872164635646], [-73.80909043639211, 40.7778721486975], [-73.80909059871557, 40.777872137259855], [-73.8090907622081, 40.777872131227184], [-73.80909092569036, 40.77787212879652], [-73.80909108915965, 40.77787213086837], [-73.80909125380067, 40.77787213744466], [-73.80909141724415, 40.77787214852147], [-73.80909157830814, 40.77787216319639], [-73.8090917405438, 40.77787218237574], [-73.80909190158457, 40.77787220515518], [-73.80909206142776, 40.77787223243511], [-73.80909221888633, 40.77787226511415], [-73.80909237633456, 40.77787230139516], [-73.80909253140067, 40.77787234217475], [-73.80909268290523, 40.77787238564998], [-73.80909283439695, 40.77787243362769], [-73.8090929823193, 40.7778724870025], [-73.80909312904934, 40.777872543076874], [-73.8090932722153, 40.77787260274736], [-73.8090934129991, 40.777872666916394], [-73.80909355021882, 40.77787273468154], [-73.809093683877, 40.77787280514234], [-73.80909381515562, 40.77787287920116], [-73.8090939428676, 40.77787295775662], [-73.80909406701798, 40.77787303900769], [-73.80909418760172, 40.77787312475541], [-73.80909430225726, 40.77787321229428], [-73.80909441453844, 40.77787330163025], [-73.80909452325037, 40.77787339636329], [-73.80909462603671, 40.777873491987044], [-73.80909472407434, 40.777873591204944], [-73.80909481854785, 40.77787369401896], [-73.8090949082804, 40.77787379772565], [-73.80909499326678, 40.77787390412593], [-73.80909507232501, 40.77787401231744], [-73.80909514781912, 40.777874124105054], [-73.8090952173903, 40.777874235882855], [-73.80909528221532, 40.777874350354296], [-73.80909534111476, 40.777874465716465], [-73.80909539526802, 40.77787458377225], [-73.80909544349578, 40.77787470271875], [-73.80909548698254, 40.77787482255783], [-73.80909552335652, 40.77787494418621], [-73.80909555617676, 40.77787506580866], [-73.80909558188678, 40.77787518831985], [-73.80908875943356, 40.77806371291864]]]]}"
5876,QZ49,,6,,0.03533563,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.87708747497433, 40.73780347412988], [-73.87708741747501, 40.737803838774404], [-73.87708734340454, 40.73780420160025], [-73.87708725394857, 40.737804561708145], [-73.87708714792146, 40.737804919997316], [-73.87708702532493, 40.737805275567325], [-73.87708688734456, 40.73780562751883], [-73.87708673279637, 40.737805975850634], [-73.87708656404982, 40.73780631966473], [-73.87708637873716, 40.737806658958604], [-73.87708617804232, 40.73780699373356], [-73.87708596315075, 40.73780732309028], [-73.87708573406422, 40.737807646128275], [-73.8770854896004, 40.73780796194584], [-73.87708523093987, 40.737808272345156], [-73.87708495926995, 40.73780857552652], [-73.87708467340498, 40.737808872389195], [-73.87708437453384, 40.7378091602329], [-73.87708406265156, 40.73780944175917], [-73.8770837389487, 40.73780971336718], [-73.87708340223638, 40.737809977757266], [-73.87708305370346, 40.737810232229165], [-73.87708269453215, 40.737810477684604], [-73.87708232472416, 40.737810713223105], [-73.87708194427773, 40.737810939745145], [-73.87708155437856, 40.7378111563515], [-73.87708115384592, 40.73781136123995], [-73.87708074504273, 40.73781155711444], [-73.87708032679002, 40.73781174127225], [-73.87707990145397, 40.737811914616366], [-73.87707946785058, 40.7378120771456], [-73.87707902834937, 40.737812227961896], [-73.87707858058252, 40.73781236706278], [-73.87707812810011, 40.73781249535248], [-73.87707766972315, 40.73781261012833], [-73.87707720663053, 40.73781271409301], [-73.87707673882568, 40.73781280544552], [-73.87707626749076, 40.73781288508769], [-73.87707579262745, 40.73781295211894], [-73.87707531541959, 40.737813006540605], [-73.87707483586719, 40.737813048352635], [-73.87707435397031, 40.73781307755503], [-73.87707387209502, 40.737813095050846], [-73.8770733890608, 40.737813099037766], [-73.87707290604814, 40.73781309131814], [-73.87707242306038, 40.737813070090894], [-73.87707194364759, 40.737813036260356], [-73.87707146425635, 40.73781299072322], [-73.8770709872562, 40.73781293258147], [-73.87707051264702, 40.73781286183523], [-73.87707004279669, 40.73781277848693], [-73.87706957651963, 40.73781268343581], [-73.87706911381748, 40.73781257578138], [-73.87706865705636, 40.737812456426724], [-73.87686321112304, 40.73770337987974], [-73.87686299231068, 40.73770326798274], [-73.87686278061156, 40.73770315069029], [-73.87686257365796, 40.73770302799985], [-73.87686237263547, 40.73770289901219], [-73.8768621775424, 40.73770276462786], [-73.87686198837541, 40.7377026266478], [-73.87686180632171, 40.73770248327228], [-73.87686163138133, 40.737702334501364], [-73.876861462367, 40.737702182134704], [-73.87686130046599, 40.73770202437259], [-73.8768611456749, 40.7377018630161], [-73.87686099799382, 40.73770169806514], [-73.87686085979215, 40.737701528621805], [-73.87686072751653, 40.73770135558271], [-73.87686060353313, 40.73770117985103], [-73.87686048784356, 40.737701000526144], [-73.87686038163173, 40.73770081760935], [-73.87686028134269, 40.73770063289791], [-73.87686019171356, 40.73770044549629], [-73.87686010919276, 40.73770025540079], [-73.87686003733027, 40.73770006351564], [-73.87685997257438, 40.737699869837115], [-73.87685991729127, 40.73769967526817], [-73.87685987148426, 40.73769947800783], [-73.87685983396439, 40.7376992807564], [-73.87685980473502, 40.73769908171275], [-73.87685978615905, 40.73769888358103], [-73.87685977587353, 40.737698683657186], [-73.87685977505912, 40.73769848374342], [-73.87685978253019, 40.73769828473906], [-73.87685979947409, 40.73769808484429], [-73.87685982588732, 40.737697885860186], [-73.87685986177001, 40.73769768778671], [-73.87685990475269, 40.737697491521836], [-73.87685995957257, 40.73769729617012], [-73.87686002031016, 40.73769710172524], [-73.87686009169775, 40.737696909993275], [-73.87686017137086, 40.7376967191707], [-73.87686025932618, 40.73769653105846], [-73.87686035556374, 40.73769634565663], [-73.87686046126898, 40.73769616206595], [-73.87686057525313, 40.73769598298664], [-73.87686069752117, 40.7376958057172], [-73.87686082688585, 40.737695632057445], [-73.876860964531, 40.7376954620085], [-73.87686111045674, 40.737695295570475], [-73.87686126229363, 40.73769513364129], [-73.87686142241265, 40.737694974422524], [-73.87686158962501, 40.73769482061438], [-73.87686176393242, 40.737694671316355], [-73.87686194415085, 40.73769452652721], [-73.87686213146428, 40.73769438624817], [-73.87686232587109, 40.73769425137978], [-73.8768625250034, 40.73769412191948], [-73.87686273122904, 40.73769399786985], [-73.87686294218024, 40.73769387922828], [-73.87686315785702, 40.73769376599481], [-73.87686337944321, 40.73769365817073], [-73.87686360575329, 40.73769355665529], [-73.87686383560343, 40.73769346144716], [-73.87686407017905, 40.73769337164713], [-73.8768643094769, 40.737693289056196], [-73.87686455231646, 40.73769321187212], [-73.87686479751046, 40.737693141894646], [-73.87686504624448, 40.7376930782245], [-73.87686529851848, 40.73769302086171], [-73.87686555196306, 40.73769297070422], [-73.8768658077621, 40.737692927753294], [-73.87686606710278, 40.73769289020925], [-73.87686632643019, 40.737692859869256], [-73.87686658692816, 40.73769283673455], [-73.87686684859668, 40.73769282080516], [-73.87686711143748, 40.737692811180615], [-73.87686737308104, 40.737692808758844], [-73.87686763589521, 40.7376928135424], [-73.87686789751379, 40.7376928246282], [-73.87686815911908, 40.737692842918065], [-73.87686841952718, 40.73769286841075], [-73.87686867873978, 40.73769290020568], [-73.87708375868745, 40.737705317447706], [-73.8770845175662, 40.7377053137551], [-73.87708527640837, 40.73770532987367], [-73.87708603402847, 40.73770536670261], [-73.87708679042974, 40.737705422440975], [-73.87708754324122, 40.73770549888714], [-73.87708829246614, 40.737705594240154], [-73.87708903573507, 40.73770570939799], [-73.87708977423193, 40.737705844361926], [-73.87709050677451, 40.73770599823019], [-73.87709123217883, 40.737706171001484], [-73.87709194689334, 40.73770636267207], [-73.8770926544697, 40.73770657324571], [-73.87709335135783, 40.73770680181804], [-73.8770940387417, 40.73770704839045], [-73.87709471306789, 40.73770731385959], [-73.87709537552371, 40.73770759642573], [-73.87709602492527, 40.73770789608759], [-73.87709666127249, 40.73770821284515], [-73.87709728101544, 40.73770854579417], [-73.87709788652356, 40.737708894036594], [-73.87709847542735, 40.73770925847051], [-73.87709904772852, 40.737709638195305], [-73.87709960224322, 40.73771003320975], [-73.87710013897471, 40.737710441712856], [-73.87710065555358, 40.737710864602576], [-73.87710115435088, 40.73771130008047], [-73.8771016329973, 40.73771174904447], [-73.87710209031216, 40.7377122096923], [-73.8771025262938, 40.73771268292447], [-73.87710294212953, 40.737713166941255], [-73.87710333426762, 40.737713661738866], [-73.87710370389522, 40.7377141655175], [-73.87710405100914, 40.737714680078255], [-73.87710437443204, 40.73771520181774], [-73.87710467415897, 40.73771573343757], [-73.87710494901269, 40.73771627133442], [-73.87710520017542, 40.73771681641002], [-73.87710542646323, 40.737717368663176], [-73.87710562669731, 40.737717925391046], [-73.87710580205984, 40.737718487495414], [-73.87710595255409, 40.73771905317535], [-73.87710607581073, 40.737719623328665], [-73.87710617538461, 40.73772019615829], [-73.87710624772586, 40.73772077075986], [-73.87710629401664, 40.73772134803517], [-73.8771063142619, 40.73772192528268], [-73.87710630846172, 40.73772250250237], [-73.87710627543215, 40.73772307969302], [-73.87710621754263, 40.737723655956636], [-73.87710613361264, 40.73772422949095], [-73.87710602364051, 40.73772480119641], [-73.87708747497433, 40.73780347412988]]]]}"
