global_id,shape_stle,councildis,precinct,gstype,propname,borough,location,organizati
{B6DD36D9-FC0F-4870-A518-2881CE1F487C},264.703386345,8,22,,,M,Central Park East Drive & Lenox ave,NYCPARKS
{B9EE529F-470C-4537-ABDB-CBB659087A32},471.447722347,21,112,SA_Tri,,Q,Yellowstone Blvd & 62 Av & LIE,NYCPARKS
{8B8F30BC-3D15-460A-B982-AB127C3707A6},154.41378898,21,115,Greenstreet,,Q,Astoria Bl & 108 St & 31 Dr,NYCPARKS
{8906E35B-B4CC-434A-B7A7-D7F4A47E8D03},304.594798205,29,102,,,Q,Metropolitan Av & 125 St & 85 Av,NYCPARKS
{18C86613-682A-4C60-83CF-B8E37462CCBD},101.743632096,19,109,Greenstreet,,Q,College Point Blvd & 28 Av & 123 St,NYCPARKS
{11466149-FD4E-4093-A48C-ABF3C4D9EDD9},338.07797615,13,49,,,X,Boston Rd & Allerton Ave & Bronxwood Ave,NYCPARKS
{78A044A1-9B91-47FB-B3E7-41800DBBAD23},244.467256584,20,111,Greenstreet,,Q,Booth Memorial Av & 58 Av & 183 St,NYCPARKS
{67FAA13F-19D5-46E9-BD42-FF7E05D2F4A4},224.130454394,45,70,Greenstreet,,B,"Glenwood Rd btw E 19th St & E 18th St, W",NYCPARKS
{3497D25F-EFC6-480D-BAA2-F6695F929056},107.998355795,19,109,,,Q,Bell Bl & Totten Av,NYCPARKS
{29F67979-0975-42B8-984F-A920BD5E8A6E},296.341156478,13,45,Greenstreet,,X,"Bruckner Blvd, Hollywood Ave, Baisley Av",NYCPARKS
{20EE525A-9771-4977-9DDB-D6261E69138A},248.685854647,26,114,Greenstreet,,Q,Broadway  Northern Bl & 53 Pl,NYCPARKS
{B0D413C6-EA5F-4C77-8425-59D4CA74CAEB},223.931150681,24,107,Greenstreet,,Q,64 Av Bet Utopia Pk & 181 St,NYCPARKS
{213C4E01-C393-4696-BC07-01079B79C6BE},170.183424418,15,52,Greenstreet,Greenstreet,X,"Jerome Avenue, Parkview Terrace, and Morris Avenue",NYCPARKS
{3FF1B029-D966-4E2E-B23A-768FDC201093},176.075216776,21,110,,,Q,126 St bet. Stadium Rd  & Northern Blvd (East),NYCPARKS
{B98E38B0-C9BF-4F37-AEE5-CBD15397B844},414.628137427,24,107,,,Q,67 Av Bet 181 St & 182 St,NYCPARKS
{7D1F9525-92DA-4D1D-BE39-B4C2BB067407},467.872223265,1,5,,,M,East Houston St Between Crosby St And Broadway,NYCPARKS
{5BE63B01-4848-435E-8BC3-7C9B685EB178},366.563058521,31,105,,,Q,135 Av Bet 234 St & 234 Pl,NYCPARKS
{D0B67972-B96E-4AA8-844C-CB9B576C423D},96.266274321,13,49,Greenstreet,,X,Pelham Pkwy South & Williamsbridge Rd (1),NYCPARKS
{96AD5B23-DD56-41DA-AFDF-47323D875D85},113.026399767,24,107,Greenstreet,,Q,"Homelawn st & grnd cntrl py sr s, small island",NYCPARKS
{6B6F9FCA-DA7A-42A8-8620-BC3D23FDBDAA},364.744356559,31,105,,,Q,137 Av Bet Francis Lewis Bl & 231 St,NYCPARKS
{D96FD567-04D7-47CF-8693-4221C77D300D},438.589708041,21,110,Greenstreet,,Q,111 St Bet 46 Av & 47 Ave,NYCPARKS
{50421325-A4B5-43D7-8678-679F200442CB},70.95569856,3,10,Ped_Ref,,M,9th Ave & W 29 st S side,NYCPARKS
{B9EB1277-8E93-4CC5-9F1E-779039917084},247.818573052,38,72,SA_Tri,,B,Prospect Av & 6 Ave,NYCPARKS
{6DA5534B-5936-45B3-BF19-9F2926D431C2},556.934698641,1,9,,,M,E 1 St & 1Ave,NYCPARKS
{0D4D2ED9-9370-463A-8F15-5E12A03C0F91},1099.45236655,32,100,,,Q,Shorefront Pkwy & Bch 81st St,NYCPARKS
{3975B5F8-02A5-49DB-A306-C935AEF75870},141.67406193,41,81,Greenstreet,,B,Patchen Ave & Broadway,NYCPARKS
{53F25638-8C67-43EC-A436-6D5C9A75A8C7},407.282700548,21,115,,,Q,23 Av Bet 92 St & 93 St,NYCPARKS
{940D61F0-F9AE-45C2-B622-C3BAEA8D9296},263.708201762,32,106,Greenstreet,,Q,linden bl & desarc rd,NYCPARKS
{464C8F08-CF0A-427D-8DB1-7B04FFC19E2A},269.666238337,43,68,Greenstreet,,B,4th Avenue & 66th Street,NYCPARKS
{DD001568-0609-4B5F-A435-539162D5DC63},269.241894333,19,109,Greenstreet,,Q,24 Rd & Willets Pt Bl & 149 St,NYCPARKS
{47D129DB-6652-43E8-A61B-A156A4BFC84B},36.5143307611,16,44,Greenstreet,,X,Grand Concourse And East 169th St.,NYCPARKS
{81C2255A-0893-4E4D-93DB-C70F218A88FA},1320.5510728,32,100,,,Q,Shorefront Pkwy & Bch 84th St,NYCPARKS
{958B411D-971E-40BE-94CC-CDBBAD76AC48},318.313120328,43,68,,,B,"Ft Hamilton Pkwy, 7th Ave, and 81st St",NYCPARKS
{5E508C8E-89DA-485A-8FA8-8CAF25CEFAD6},86.391091374,21,110,Greenstreet,,Q,Corona Av & GCP Et Wb,NYCPARKS
{4AA877EC-8D3A-48E6-8394-C7222AA97705},185.922712347,21,110,Greenstreet,,Q,Meridian Rd Triangle,NYCPARKS
{89B8AD68-8596-44A1-BC12-BDB5E1EB4991},169.520077686,19,111,Greenstreet,,Q,41 Av & 235 St & LIRR Station,NYCPARKS
{080FF976-AB35-481D-AAE5-FC2BD086D8D5},87.1091779793,3,1,Greenstreet,,M,Canal St And Hudson St And Watts St,NYCPARKS
{E5904D85-D0A6-4671-93E2-FDA70596643A},104.695700692,1,5,Ped_Ref,,M,Chrystie St & Delancey St S side,NYCPARKS
{80B9A017-8B8A-43AB-9FAA-BB6EB5B1E9E7},521.866260557,14,44,SA_Tri,,X,Mt Eden Pkwy & Sheridan Ave,NYCPARKS
{4D6E7014-5F27-45D7-B1F4-B35A754DEA35},358.71194241,9,28,Greenstreet,,M,Adam Clayton Powell Blvd Bet. 110 St & 111 st,NYCPARKS
{0975B0FC-2B1D-40AF-B94E-0BC775E835D3},428.232790596,25,115,Greenstreet,,Q,34 Av Bet 76 St & 77 St,NYCPARKS
{66568F9B-0CB5-4E3A-9271-9E2E9D8023EC},147.525400187,24,107,Greenstreet,,Q,Surrey Pl & Midland Pkwy,NYCPARKS
{96F0E342-B7BE-415D-9F22-AA2C494C4D65},388.776372379,7,30,TreeOnlyMed,,M,Riverside Dr South Of W 139 St,NYCPARKS
{BADB77A2-1B40-49B8-BEB5-4521F51E2959},428.233213602,25,115,Greenstreet,,Q,34th Av Btw 83 & 84 Streets,NYCPARKS
{F97FA561-54BB-46A9-8385-455B2CCC60B6},249.172788575,19,109,Greenstreet,,Q,Francis Lewis Blvd & 21 Rd & 163 St,NYCPARKS
{1A9565B3-E8F4-48BC-B71C-E7A1D6BD4D9A},425.594907535,21,110,TreeOnlyMed,,Q,126 St & Northern Bl SR S,NYCPARKS
{9A48DB0B-C5D7-4D35-BF78-39A77C5ACDED},668.545722303,23,107,,,Q,FL Blvd bet 73 Av & Horace Harding Expwy (7),NYCPARKS
{C3B06049-8557-4676-9FA4-E5E0270D04AF},340.203536064,"4, 2",13,TreeOnlyMed,,M,1st Av Bet. E 18 Av & E 19 Av (2),NYCPARKS
{A99B82F9-4581-4817-BAA9-0443B7D37B51},101.309069916,"24, 27",103,Ped_Ref,,Q,Jamacia Ave & Parsons Blvd,NYCPARKS
{EA06B863-9906-4F5B-BADD-9DCE307380A5},419.490022534,9,28,Greenstreet,,M,Lenox Ave Bet W 111 St And W 112 St,NYCPARKS
{C2487B03-5379-4995-9F15-929986283DAB},150.899886545,27,113,Greenstreet,,Q,165th St & Smith St,NYCPARKS
{3F4F7ED3-C140-4544-AE5E-82DD163727D9},411.617616224,1,5,Greenstreet,,M,Delancey St Bet. Eldridge & Allen,NYCPARKS
{829EFACC-E997-4831-9D7E-3069C98CF98B},196.407001658,31,101,Greenstreet,,Q,Beach Channel Dr & Cornaga Av & Gipson St,NYCPARKS
{C5E3350A-41B5-4D34-818D-E5893CF86CCB},164.415813941,31,105,Greenstreet,,Q,Merrick Blvd btw 220 & 221 sts,NYCPARKS
{1611524A-CB09-4495-8FB3-EB88FAA478FB},294.036975709,1,5,Greenstreet,,M,Centre St / Park Row & Brooklyn Bridge Approach,NYCPARKS
{D118E8BC-3903-475F-BF65-57711586F0C3},78.2902728569,42,75,Greenstreet,,B,Stanley Ave & Eldert Lane,NYCPARKS
{18074853-9EC6-4D4D-9A3D-92A08BD81F58},87.6035964996,19,111,Greenstreet,,Q,Brattle Av & Leith Pl (north),NYCPARKS
{43E7B090-12FB-467E-B991-94E00F31BAEF},614.755034823,31,113,Greenstreet,,Q,Springfield Bl Bet Merrick Bl & 134 Rd,NYCPARKS
{9652D80D-A66A-4420-A607-1966398F00A1},419.490301099,9,28,Greenstreet,,M,Lenox Ave Bet W 115 St And W 116 St,NYCPARKS
{86979B64-A0D5-4AF7-84B6-9EBCFE257143},101.144930666,21,115,Ped_Ref,,Q,Northern Blvd & 103 st,NYCPARKS
{0304D798-C9EF-498E-9999-FAC0648DA25A},538.14826984,23,107,,,Q,FL Blvd bet 73 Av & Horace Harding Expwy (3),NYCPARKS
{0ED75D9E-0CC4-41CE-84D2-254D36104C45},538.813679398,35,84,Greenstreet,,B,Sands and Jay St,NYCPARKS
{28B2F637-4BBB-42FD-872F-CFAD846EA5AF},218.72060911,21,110,Greenstreet,,Q,Van Doren St & Westside St & 108 St,NYCPARKS
{0EF9A29C-6F0D-4E5F-9941-88B56539201B},63.4797200138,"39, 40",72,Greenstreet,,B,Coney Island Ave @ Park Circle,NYCPARKS
{0F5DA6FA-830C-40B0-8E98-A2184C5F7315},343.137391708,23,103,,,Q,193 St bet. Jamaica Av & Hillside Av     (3),NYCPARKS
{72D268DB-1955-479A-95EF-B15AF45EB8F7},285.47515679,27,105,Greenstreet,,Q,Colfax St & 210 St & 113 Av,NYCPARKS
{CB5AC3BA-097C-4AA7-B23C-E2BC4102B2B5},220.578177367,23,103,,,Q,193 St bet. Jamaica Av & Hillside Av     (6),NYCPARKS
{D71BB2E3-A16B-43F6-AD63-0B6A695715DC},36.5138694047,16,44,Greenstreet,,X,Grand Concourse And East 169th St.,NYCPARKS
{6989AF09-C38E-448C-BAA5-633529474FE6},411.528009824,32,100,,,Q,Rockaway Beach Blvd bet. B 131 St & B 132 St,NYCPARKS
{24864817-365F-4C7F-BB27-4B8D411B983C},253.19449243,30,104,Greenstreet,,Q,Forest park dr & union tp & myrtle av,NYCPARKS
{DEDA430D-62CE-4782-A6ED-5B504C4F53D0},106.669846427,1,5,Ped_Ref,,M,Chrystie St & Delancey St N side,NYCPARKS
{067C24D4-29E6-4CB5-BAEA-942A5F9B7812},279.996514882,45,70,Greenstreet,,B,"Glenwood Rd btw Ocean Ave & E 19th St, W",NYCPARKS
{FB993090-8A65-4802-9AAB-526997D8650E},320.380047729,19,111,Greenstreet,,Q,FL Blvd & 33 Av & 191 St,NYCPARKS
{8DA2CCBA-B400-48D4-B817-36FEC8CD9ECC},169.777021107,28,103,Greenstreet,,Q,Lakewood Av At Remington St & 109 Ave,NYCPARKS
{D1500E0A-8813-4CFC-A36F-AD3BFF1FF749},36.5138694047,16,44,Greenstreet,,X,East 168th St. And Grand Concourse,NYCPARKS
{EBED8D5E-4F39-4816-A616-1FC2A9E16DD0},415.8453806,"7, 9",32,Greenstreet,,M,Adam C Powell Blvd betw W 142-143 Sts,NYCPARKS
{50A00194-4D5E-47C0-AEC5-5D60BB258C93},212.592271318,"23, 24",107,,,Q,67 Av Bet 184 St & 185 St,NYCPARKS
{7FB0F8AA-B51F-4A7D-8C72-1EBA5D01F52F},331.35069937,30,104,Greenstreet,,Q,Grand Av & Flushing Av & 64 St,NYCPARKS
{CE88FFA4-CD80-4C84-9E53-05F19E93DFE7},70.9564175896,3,10,Ped_Ref,,M,9th Ave & W 24 St S side,NYCPARKS
{9EF3BA36-699A-4DCF-A3F8-F43D86E6EB6A},381.107063353,21,115,,,Q,23 Av Bet 96 St & 97 St,NYCPARKS
{76048564-0BB8-4C49-9F4B-229DA056A809},338.93670211,11,52,Greenstreet,,X,Van Cortlandt Ave & Mosholu Parkway,NYCPARKS
{43FC9825-A9AD-4FBE-B5FB-6EADC7FF123C},251.30969939,21,115,Greenstreet,,Q,Astoria Bl & 31 Av & 103 St,NYCPARKS
{E0B56EB3-954C-4C3A-BDDB-E424A0DA2625},490.942012194,30,104,Greenstreet,,Q,Otto rd bet 69 pl & 69 st,NYCPARKS
{C5AB02DA-E113-4E4B-A9A7-EEBEAC1ED5AA},94.4663431827,24,107,Greenstreet,,Q,Henley Rd & Devonshire Rd,NYCPARKS
{FDBB5B67-7E7D-44CC-8C3A-03F31A0322C0},259.176359627,31,101,Greenstreet,,Q,B25 St & Seagirt Blvd & Fernside Pl,NYCPARKS
{5952271E-7021-4B15-8010-4A4416926D39},264.952910722,19,111,Greenstreet,,Q,FL Blvd & 35 Av (1),NYCPARKS
{BF79CE7C-6A2B-4094-A78A-69CDD9BD2CD7},36.5143292677,16,44,Greenstreet,,X,Mc Clellan St. And Grand Concourse,NYCPARKS
{53EB1CB9-AD0C-4568-91C3-D8F64A8E86F5},176.775323423,3,6,Greenstreet,Greenstreet,M,Christopher St & Greenwich St.,NYCPARKS
{6F5FFF77-4AEE-4A20-AD48-B46EC5516745},173.928606013,24,107,Greenstreet,,Q,69 Av Bet 180 St & 181 St  east,NYCPARKS
{EC91BAB3-526F-4B3A-A3AB-954245645C42},1212.91492421,31,105,Greenstreet,,Q,225 St Bet. 141 Ave &135 Ave (3),NYCPARKS
{1A0AE0D5-2C28-4037-A688-F5B45DBF4B62},428.751228169,7,30,TreeOnlyMed,,M,Riverside Dr South Of W 138 St,NYCPARKS
{B257A41F-B18B-427C-AC96-F7E265607FE2},293.528990184,24,107,Greenstreet,,Q,Hoover Av & Parsons Blvd & 84 Av,NYCPARKS
{01FE7529-2F82-486F-A566-986DBFFEFD8D},399.575498923,27,113,Greenstreet,,Q,Merrick Bl Bet Sayres Av & Linden Bl,NYCPARKS
{701C889C-E8F5-4A5D-B1AB-26F00163E0DC},225.334364254,26,114,Greenstreet,,Q,Northern Bl & 37 Av & 37 St,NYCPARKS
{CC078F24-3DF7-401D-BD79-C1738A67BAC3},411.339464852,24,107,,,Q,67 Av Bet 182 St & 183 St,NYCPARKS
{33018245-51C8-4735-B914-6E87E9B0E7CC},658.578267676,32,100,,,Q,Shore Front Pkwy & Bch 91 St,NYCPARKS
{F8E32579-E27F-4C3A-A241-80DF179C7EAB},448.544580334,2,14,Greenstreet,,M,Park Ave South Bet. E 30 & E 31 Sts,NYCPARKS
{D638BF6B-4449-4D59-8480-88DF5007AC62},486.897357963,32,100,,,Q,"shore front py & bch 81 st, E side",NYCPARKS
{0B94A1FF-829E-4A3A-9ADB-D125B587DCA5},363.111032391,31,105,,,Q,135 Av Bet 229 St & 230 St,NYCPARKS
{3F7F3FD5-96A8-45BB-9A2C-92190BEA353F},95.9760011578,24,107,Greenstreet,,Q,Midland Py btw GCP & Surrey Pl,NYCPARKS
{659B1847-DBEC-4B70-B003-1799B36CA69E},121.640999603,20,111,Greenstreet,,Q,Utopia Pkwy & 184 St & Peck Av,NYCPARKS
{63AF65E5-F1B7-4A18-BC7A-B1E39DF44DB2},376.802259229,31,105,,,Q,137 Av Bet 232 St & 233 St,NYCPARKS
{7236EFE6-7EC3-427C-B431-1B9C2619BFD8},142.673971189,20,111,Greenstreet,,Q,192 St & 56 Av & Underhill Av,NYCPARKS
{CC233455-FBC0-45A9-8AFD-D2873553DBD3},393.096716735,51,123,Greenstreet,,R,Woodrow Rd & Latham Pl E side,NYCPARKS
{4C80E3E9-C130-4733-8245-C3B2382EC746},325.712030372,19,109,Greenstreet,,Q,Riverside Dr & 158 St,NYCPARKS
{102B2414-B5C3-4867-885C-CFDD8B392325},147.109510217,23,107,Greenstreet,,Q,Palermo St & Nero Av,NYCPARKS
{45F381F0-33C8-42DB-B656-48E9C62B059F},80.5525686235,24,107,Greenstreet,,Q,Midland Pkwy Bet Wexford Terr & Dalny Rd,NYCPARKS
{91FF930E-D770-4B94-A72A-0C39F06FA9E2},36.5139461056,16,44,,,X,Mc Clellan St. And Grand Concourse,NYCPARKS
{9E473DED-C16F-49AC-99A3-DBD8FBB22037},366.148164927,31,105,,,Q,FL Blvd bet. 230 Pl & 231 St,NYCPARKS
{6CD9C4BE-F3B5-4A41-A55D-4609EDA0205E},948.481811114,45,63,Greenstreet,,B,Kings Hwy btw Troy Ave & E 41st St (e),NYCPARKS
{AC52FD7B-78CD-418F-9579-1BDC6659B325},428.233024997,25,115,Greenstreet,,Q,34 Av Bet 88 St & 89 St,NYCPARKS
{E0AC8E0A-9E97-4D33-8000-8C6A0A515066},414.738984189,9,32,Greenstreet,,M,Adam Clayton Powell Blvd Bet. 132 St & 133 st,NYCPARKS
{7E9CB902-D548-48AC-AD44-CAB24D070AA9},181.477930948,3,6,Greenstreet,,M,Horation St And W. 4 St And Eighth Ave,NYCPARKS
{6DAFA55A-75F6-4417-9083-F1E29773F5F3},134.011708282,29,112,Greenstreet,,Q,Yellowstone Bl exeter St/dane St,NYCPARKS
{41867F64-498D-4DB8-9FAB-856AE7E21AFF},139.119781939,39,72,Greenstreet,,B,SW Oval in Park Circle,NYCPARKS
{8E20661F-4CC6-4A50-B1E3-B6AA9027255E},502.620814105,13,45,Greenstreet,,X,Hutch Rvr Py Sr btw. roebling & Zulette,NYCPARKS
{2EC914D0-B60B-45B8-940C-4C9C03B37EB3},445.324261419,24,107,Greenstreet,,Q,64 Av Bet 184 St & 185 St,NYCPARKS
{1844AEDC-3676-40E1-BF65-82651758FA3F},36.5139461267,16,44,Greenstreet,,X,Grand Concourse And Tudor Pl.,NYCPARKS
{29581BF5-E33E-40F5-9AF2-EEF4627ED5E9},154.95737431,23,105,Greenstreet,,Q,Braddock Ave & 245 St & Cross Island Py,NYCPARKS
{6EB8BFD6-3858-4213-81D2-166BE6CEE3D6},109.026711229,15,49,Greenstreet,,X,Bronx River Parkway Northbound Exit,NYCPARKS
{D3304BE7-FB64-4A1F-8774-CF94BC4B42FF},453.512439239,2,14,Greenstreet,,M,Park Ave South Bet. E 31 & E 32 Sts,NYCPARKS
{8A317036-88C6-4EE4-BEDF-E556CC6E4AAF},361.363791287,27,105,Greenstreet,,Q,115 Av & 217 St & 114 Rd,NYCPARKS
{8A49A609-DEE9-4292-923D-D09AFE46187C},136.846969141,30,104,,,Q,Forest Av & Fairview Ave & Putnam Ave,NYCPARKS
{4503B725-4D85-4893-A4F9-9813C21D325B},75.7514947778,3,6,Greenstreet,,M,"W 11th st @ 7th Ave, NE side, Eastern of 2 Greenstreets",NYCPARKS
{9AEC6C39-0CB5-48D5-8969-15E549C56497},409.299079465,23,105,Greenstreet,,Q,Union Tpke & 267 St,NYCPARKS
{52BAAA87-498F-4968-9B75-D1AB9396EA79},219.820543007,31,101,Greenstreet,,Q,Mott Ave & Central Ave,NYCPARKS
{ACD947D1-DAD5-402C-8049-EBFCBBD9BBF9},129.984471383,7,30,Greenstreet,,M,Riverside Dr South Of W 140 St,NYCPARKS
{0F741B6E-ABD0-41F6-936A-DA1CC9A677E3},142.325420872,24,112,Greenstreet,,Q,Apex Pl & Yellowstone Bl & 63 Av,NYCPARKS
{11CA262C-0EC3-402E-B27A-E74F608C50A0},332.715817917,12,47,SW_Greenstreet,,X,E Gunhill Rd & Bartow Ave,NYCPARKS
{1F67518B-ADAA-473C-A7CF-ABF7B1A5FEAE},415.879740324,"7, 9",32,Greenstreet,,M,Adam C Powell Blvd betw W 141-142 Sts,NYCPARKS
{2E59887B-2AC2-4164-8D8E-D5110C332E35},296.901593681,27,113,,,Q,Foch Blvd bet. Merrick Blvd & 171 St,NYCPARKS
{1E3164D8-7EEB-4B9E-99EA-783116C79DF2},298.530212546,47,60,Greenstreet,,B,Bayview Ave & Neptune Ave (kaiser Park SW corner),NYCPARKS
{F4C0C066-D216-423A-8ED8-78C48AA6DECD},428.233194974,25,115,Greenstreet,,Q,34 Av Bet 87 St & 88 St,NYCPARKS
{5CAFA363-F172-4AA9-B6E0-26F7D0B303FF},394.002343581,1,5,SA_Tri,,M,Cherry & South Sts & Catherine Slip (1),NYCPARKS
{48C40883-F3D4-483F-B47C-A749DD8095F5},204.623222396,28,102,Greenstreet,,Q,110 st & 95 Av,NYCPARKS
{0017F2CA-3109-4BF8-B661-96D7FE8DD570},411.266720318,19,111,Greenstreet,,Q,Alameda Av bet. Douglaston Pkwy & 243 St     (4),NYCPARKS
{14C262FD-4415-478A-9D1D-1585095DBD44},962.585218098,32,100,,,Q,Shorefront Pkwy btw B 105 & B106 St,NYCPARKS
{229BA1FC-EAA7-43D6-8F7A-528FA444BD5F},113.578240145,"29, 30",104,Greenstreet,,Q,58 Av & 82 St,NYCPARKS
{946393D8-146C-4618-8B3B-3C1C68A7354F},359.267066083,31,105,,,Q,135 Av Bet Francis Lewis Bl & 231 St,NYCPARKS
{4283E966-1DC6-49C2-B74F-746BBEE4E844},411.528107074,32,100,,,Q,Rockaway Beach Blvd bet. B 129 St & B 130 St,NYCPARKS
{2EB3E36A-3553-4D37-B38D-46C01B837FA3},280.200986524,23,105,,,Q,239 St Bet Hillside Av  & 87 Ave  4,NYCPARKS
{DE8477A7-BB6C-42E7-B682-385FCE0EB176},155.536968168,27,113,Greenstreet,,Q,Merrick Bl bet 111 rd & Sayres Av,NYCPARKS
{1A12D261-5186-44C7-A224-9647046C8660},479.833592818,26,108,Greenstreet,,Q,Queens Plaza North Bet 28 St & 29 St,NYCPARKS
{42BEC326-A543-47C1-847E-8A5A9D2A161E},67.2974355241,19,111,Greenstreet,,Q,Leeds Rd & Leith Pl,NYCPARKS
{0893B330-031B-4410-B377-FC2F36E671CA},467.674204832,24,107,TreeOnlyMed,,Q,75 Av Bet 186 St & 185 St,NYCPARKS
{CAB65768-2272-47A2-9CF3-CBA77D338830},98.6933793029,17,40,Greenstreet,,X,Willis Av & E 148 St,NYCPARKS
{610AA067-4C78-420F-8906-51E551E23DDC},335.818096822,13,45,,,X,"Shore Rd & City Island Rd, S side",NYCPARKS
{D32245BE-4506-4B9F-AD77-D29930862E2B},207.113039857,29,102,Greenstreet,,Q,Queens Bl Malls & 80th Rd  14,NYCPARKS
{5AA5D5D1-0409-499B-A9F7-A0DC294FC2DC},274.573877209,4,13,Greenstreet,,M,Ave C & 23 St,NYCPARKS
{EABFFEED-442A-4EEC-AD8B-8F7E14E5F9C2},411.52812065,32,100,,,Q,Rockaway Beach Blvd bet. B 130 St & B 131 St,NYCPARKS
{8737A497-DD20-47CE-997C-E5C99FF76F1C},321.235690795,16,44,Greenstreet,,X,Jerome Ave. And Shakespeare Ave.,NYCPARKS
{3EB5B19F-D019-4F0C-A3D0-DDAF4F7FB180},409.586945764,21,115,,,Q,23 Av Bet 91 St & 92 St,NYCPARKS
{549BD2BB-2AA6-4ACD-9C8C-5BCB367617B7},214.045439452,13,45,,,X,Orchard Beach Steps (2),NYCPARKS
{A842E8B4-85C6-42A5-A9F4-520465E3D162},460.816073868,25,115,Greenstreet,,Q,34 Av Btw 79 & 80 Streets,NYCPARKS
{A2154AAC-0400-4534-97F4-EF671806F209},245.943889509,21,110,Greenstreet,,Q,Aske Av & Roosevelt Ave & Whitney Ave,NYCPARKS
{3284A52B-F958-4C06-967B-E3DAB41F935E},175.525412156,23,111,Greenstreet,,Q,Peck Av & Union Tpke & Stewart Ave,NYCPARKS
{604A5982-4969-4BC2-9BC0-55CEAD81E3E3},263.581128286,18,43,,,X,"Soundview Ave, Underhill Ave, Patterson",NYCPARKS
{24972B08-E9B7-4AFD-8498-44893E4CCC2C},178.363291927,37,83,,,B,"Knickerbocker Ave, Myrtle Ave, and Bleecker St",NYCPARKS
{6E4FCE8F-5B58-44DD-8F9E-A503FBFE0172},816.44438837,26,108,Greenstreet,,Q,Jackson Avenue Median btw 23 st and Court Sq,NYCPARKS
{787B384F-7CEE-441E-A4FD-D4A617F59AEA},362.696592031,9,32,Greenstreet,,M,Harlem River Drive at W 154 St,NYCPARKS
