diff_us__spouse_relationship,fjc_fb_visit_queens,fb_lang_french,fb_services_risk_assessment,fb_country_mn_china,fb_age_50_59,fb_country_bx_ecuador,fb_relationship_spouse,diff_us__shelter_dv,fjc_fb_visit_manhattan,fb_country_honduras,diff_us__shelter_hom,fb_boy_girlfriend,total_fjc_client,fb_country_mn_honduras,diff_fb__employed
,,,,,,,,,,,,,12792,,
27.9,1302.0,52.0,3551.0,34.0,782.0,38.0,3818.0,5.0,668.0,161.0,5.8,121.0,12230,23.0,46.4
