id,survey_id,_fivetran_deleted,_fivetran_synced,creation_date,description,published,user_id,version_number,was_published
9223351,SV_06auvDLqWENyV6t,f,2023-06-05 03:04:37.796,2020-08-05 04:25:37.000000,Autosaved version,f,UR_cYdNGsrFUemlDbD,1,f
255659202,SV_08GFzuA5eDhxx53,f,2023-06-05 03:04:45.105,2020-07-01 10:25:16.000000,Autosaved version,f,UR_cYdNGsrFUemlDbD,1,f
20510032,SV_0VZnz7EkhZquEKy,f,2023-06-05 03:04:52.742,2022-09-29 06:51:05.000000,Autosaved version,t,UR_cYdNGsrFUemlDbD,1,t
40331332,SV_1MKtxtk2owJjOol,f,2023-06-05 03:05:00.836,2020-06-23 12:14:04.000000,Autosaved version,f,UR_cYdNGsrFUemlDbD,3,f
63473806,SV_1MKtxtk2owJjOol,f,2023-06-05 03:05:00.836,2020-06-25 13:21:42.000000,Autosaved version,f,UR_cYdNGsrFUemlDbD,4,f
