fy_2007,fy_1986,fy_2003
7541593.0,1791660.0,3053010.0
206533030.0,96154859.0,290006571.0
20503527.0,0.0,11994316.0
37856369.0,10744592.0,49216744.0
2414313.0,520306.0,181174.0
30311891.0,11255198.0,80162149.0
2079965314.0,739198602.0,1415282079.0
2150117694.0,137367298.0,1328185322.0
55291830.0,61908998.0,96765811.0
0.0,8226788.0,15365.0
164032236.0,48644896.0,216433944.0
0.0,0.0,0.0
3960864.0,0.0,7644108.0
