actual_shootings_black,expected_shootings_american,nyc_pop_black,nyc_pop_white,population,actual_shootings_other,expected_shootings_black,actual_dirs_asian_pi
,,,,119157.0,,,
,,,,52533.0,,,
,,,,258472.0,,,
,,,,50221.0,,,
,,,,103739.0,,,
,,,,150883.0,,,
,,,,73512.0,,,
,,,,152845.0,,,
,,,,59220.0,,,
,,,,78647.0,,,
,,,,128995.0,,,
,,,,109925.0,,,
,,,,149373.0,,,
,,,,156922.0,,,
,,,,96022.0,,,
,,,,178611.0,,,
,,,,101176.0,,,
