guide_id,guide_name,app_id,state,device_type,created_at,created_by_user_id,is_multi_step,is_training,last_updated_at,last_updated_by_user_id,launch_method,published_at,recurrence,recurrence_eligibility_window,reset_at,root_version_id,stable_version_id,_fivetran_synced,latest_guide_index
3zmFotzLfGABjS-bbP51Ks_ZL2Y,Pendo Support Test,-323232,staged,all,2020-06-03 23:10:56.277,5670674796118016,f,f,2020-06-09 21:48:48.389,5649338561462272,api,1970-01-01 00:00:00,0,0,1970-01-01 00:00:00,3zmFotzLfGABjS-bbP51Ks_ZL2Y,3zmFotzLfGABjS-bbP51Ks_ZL2Y-20200609214848.482157734,2020-06-16 03:50:09.857,1
I5iTwSVfkE12mv7nnitzNd9YH8Y,test announcements,-323232,draft,all,2020-05-29 17:09:40.744,5636634776436736,f,f,2020-05-30 01:59:35.594,5649338561462272,api,1970-01-01 00:00:00,0,0,1970-01-01 00:00:00,I5iTwSVfkE12mv7nnitzNd9YH8Y,I5iTwSVfkE12mv7nnitzNd9YH8Y-20200530015935.647936745,2020-06-16 03:50:09.858,1
KNtGlp7GrL0a5FG5HLvNlVfovfw,New thing,-323232,public,all,2020-05-30 02:01:04.321,5649338561462272,f,f,2020-07-16 17:43:33.026,5730129889329152,launcher,2020-06-15 17:02:24.978,0,0,1970-01-01 00:00:00,OtoVtQsJk0t3yV_uUJV8Qo2hQO4,OtoVtQsJk0t3yV_uUJV8Qo2hQO4-20200716174333.065519002,2020-07-16 20:08:40.614,1
