work_id,item_detail,item_quantity,sign_sockets_per_circuit,sign_dimensions,sign_lamps,work_description,floor_fixtures,sign_manufacturer_address,floor_motors_generators,floor_switches
00C1381B-DC17-E811-8117-005056B627E4,"'3x#6,3x3x#10'",4.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
012BF73A-F319-E911-811D-8CFAEDA547D3,'',93.0,0,,0,Floor Descriptions,50,,2,18
0064AD01-0440-E911-811F-005056B627E6,'4/000',1.0,0,,0,Service Switches,0,,0,0
00D611FC-252A-E811-8117-005056B627E4,'',157.0,0,,0,Floor Descriptions,15,,1,17
001D05E5-4EC7-E811-811A-005056B627E6,'',1.0,0,,0,Panels,0,,0,0
01041A12-4265-E911-8120-005056B627E6,'',40.0,0,,0,Floor Descriptions,0,,0,0
011DA4C7-666A-E811-8119-005056B627E6,'',5.0,0,,0,Floor Descriptions,7,,0,0
000F544E-A0FF-E811-811C-005056B627E4,'',28.0,0,,0,Floor Descriptions,0,,0,0
0110D9D6-5210-E911-811D-8CFAEDA547D3,'200 amps',2.0,0,,0,Service Switches,0,,0,0
01381DFF-E352-E811-8117-005056B627E4,'200 AMP CKT PANEL',2.0,0,,0,Panels,0,,0,0
000E6C9A-3460-E811-8117-005056B627E4,'4-500 MCM',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
00ADD77E-AE6A-E911-8120-005056B627E6,'6 AWG',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
00732D28-2123-E911-811E-005056B627E6,'Enphase Combiner box',2.0,0,,0,Panels,0,,0,0
00D5C8C8-B25F-E911-8120-005056B627E6,'60 AMP',1.0,0,,0,Service Switches,0,,0,0
00245D13-FC10-E811-8117-005056B627E4,'',115.0,0,,0,Floor Descriptions,13,,0,3
01192B4B-47E4-E811-811B-005056B627E4,'',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
007820A2-0668-E811-8119-005056B627E6,'',3742.0,0,,0,Floor Descriptions,164,,2,58
00C0E786-6E0C-E811-8117-005056B627E4,'',10.0,0,,0,Floor Descriptions,6,,0,2
007D69CA-B736-E911-811F-005056B627E6,"'2@20A, 1@15A'",1.0,0,,0,Panels,0,,0,0
00D919F3-E7C8-E811-811A-005056B627E6,'',182.0,0,,0,Floor Descriptions,60,,17,45
00BC3AF7-57EA-E711-8116-005056B627E6,'',761.0,0,,0,Floor Descriptions,12,,7,6
008FB339-5D1E-E911-811E-005056B627E6,'',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
00F5534B-3C3C-E911-811F-005056B627E6,'',1.0,0,,0,Service Switches,0,,0,0
00111B92-FF4E-E811-8117-005056B627E4,'(2) 400 amps',2.0,0,,0,Service Switches,0,,0,0
011E38BC-BA5E-E811-8117-005056B627E4,'30amp 3pole disconnect switch',3.0,0,,0,Service Switches,0,,0,0
000F9883-D628-E911-811E-005056B627E6,'',39.0,0,,0,Floor Descriptions,5,,0,2
001BB419-42A9-E811-811B-005056B627E4,'',96.0,0,,0,Floor Descriptions,5,,0,4
003779DD-C52A-E811-8117-005056B627E4,'',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
0103CAAE-AF2B-E911-811E-005056B627E6,'12/24 CKT',1.0,0,,0,Panels,0,,0,0
0032B523-593F-E811-8117-005056B627E4,'30 AMP DISCONNECT',1.0,0,,0,Service Switches,0,,0,0
007772C3-3955-E811-8117-005056B627E4,'2POLE 200 AMP MIX USE',1.0,0,,0,Service Switches,0,,0,0
00DAA25A-4023-E911-811E-005056B627E6,'',187.0,0,,0,Floor Descriptions,10,,1,6
00BF007A-EC89-E811-811A-005056B627E4,"'12#350,61#500,12#600,98#750MCM'",183.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
01207EAA-23CE-E811-811A-005056B627E6,'1/0',3.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
003773F9-9416-E911-811D-8CFAEDA547D3,'2X#4 THHN',2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
011A0AFF-5929-E911-811E-005056B627E6,'',324.0,0,,0,Floor Descriptions,20,,0,15
0011DD8C-CE65-E811-8119-005056B627E6,'#2',3.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
00553189-AA5F-E811-8117-005056B627E4,'set 500mcm',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
0066A5AA-576B-E811-8119-005056B627E6,'',1.0,0,,0,Panels,0,,0,0
003770E8-B25D-E811-8117-005056B627E4,'',2.0,0,,0,Service Switches,0,,0,0
0010CFA3-5475-E811-811A-005056B627E4,'2 sets of 3/0',2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
012AFAE6-C589-E811-811A-005056B627E4,'',6.0,0,,0,Panels,0,,0,0
01176498-4302-E911-811C-005056B627E4,'',72.0,0,,0,Floor Descriptions,10,,0,2
001A43CC-B6D4-E811-811B-005056B627E4,'elevator',1.0,0,,0,"Elevators, Escalators, Material Lifts",0,,0,0
00C1EE0A-7642-E911-811F-005056B627E6,'',306.0,0,,0,Floor Descriptions,20,,0,15
007820A2-0668-E811-8119-005056B627E6,'',3742.0,0,,0,Floor Descriptions,178,,2,66
00F2B0DD-ADB2-E811-811B-005056B627E4,'4- #4  & #8',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
00DAA25A-4023-E911-811E-005056B627E6,'',187.0,0,,0,Floor Descriptions,36,,1,17
00457CE5-DD50-E811-8117-005056B627E4,'',1.0,0,,0,Panels,0,,0,0
0034B68A-AE48-E811-8117-005056B627E4,'40Amp',1.0,0,,0,"Elevators, Escalators, Material Lifts",0,,0,0
009DE239-D843-E811-8117-005056B627E4,'4 @ 500 Amp',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
002A593C-A724-E911-811E-005056B627E6,'(2) sets (4) #4 AWG',2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
004F7443-BD30-E911-811F-005056B627E6,'',4.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
012D7088-0D38-E811-8117-005056B627E4,'',64.0,0,,0,Floor Descriptions,27,,0,0
00ACD8CD-6F3B-E911-811F-005056B627E6,'4 SETS UP TO #2',4.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
010865CB-8D5F-E911-8120-005056B627E6,'100 amp',2.0,0,,0,Panels,0,,0,0
01215472-475A-E811-8117-005056B627E4,'',280.0,0,,0,Floor Descriptions,58,,0,116
004ECAEE-FA39-E911-811F-005056B627E6,'2X 4W #2 CP',2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
004372AB-B826-E811-8117-005056B627E4,'',30.0,0,,0,Floor Descriptions,40,,0,0
007820A2-0668-E811-8119-005056B627E6,'',3742.0,0,,0,Floor Descriptions,170,,2,64
012C7CEF-C50E-E911-811C-005056B627E4,'',884.0,0,,0,Floor Descriptions,10,,0,4
0027A472-6D63-E811-8117-005056B627E4,"'1 #6 SER , 1 #6 FED'",2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
0135228C-DFD3-E811-811B-005056B627E4,'',85.0,0,,0,Floor Descriptions,50,,0,5
00EB8A7A-720B-E811-8117-005056B627E4,'20CKT MB PANEL',1.0,0,,0,Panels,0,,0,0
0030B0D6-52B7-E811-811B-005056B627E4,'',581.0,0,,0,Floor Descriptions,60,,7,30
0101F07E-0BEB-E711-8116-005056B627E6,"'1 #6 SER , 1 #6 FED'",2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
000303A4-3C39-E911-811F-005056B627E6,'',30.0,0,,0,Floor Descriptions,5,,0,0
010CEF96-E815-E911-811D-8CFAEDA547D3,"'1 #6 SER , 1 #6 FED'",2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
0113684F-88E6-E711-8116-005056B627E6,'',114.0,0,,0,Floor Descriptions,15,,0,6
00383E8F-9EC1-E811-811B-005056B627E4,'',62.0,0,,0,Floor Descriptions,20,,1,31
01157EBB-6C58-E811-8117-005056B627E4,'',24.0,0,,0,Floor Descriptions,0,,33,0
00F8E575-B7DE-E811-811B-005056B627E4,'',107.0,0,,0,Floor Descriptions,20,,0,10
00D49591-79BA-E811-811A-005056B627E6,'3@10 1@8',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
0103325A-133D-E911-811F-005056B627E6,'',33.0,0,,0,Floor Descriptions,1,,0,1
00A278F1-7D1D-E911-811E-005056B627E6,'100',4.0,0,,0,Service Switches,0,,0,0
007175CD-6085-E811-811A-005056B627E4,'3 2/0',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
006A0EA9-1F1B-E811-8117-005056B627E4,'',40.0,0,,0,Floor Descriptions,5,,0,0
012A14DE-43D9-E811-811B-005056B627E4,"'1@60a / 2@20a, 1@15a'",1.0,0,,0,Panels,0,,0,0
003081C0-2947-E911-8120-005056B627E4,'6@10 2@8',2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
0131B4EE-4D0F-E911-811C-005056B627E4,'',231.0,0,,0,Floor Descriptions,50,,0,15
00F026F3-386F-E811-811A-005056B627E4,'',60.0,0,,0,Floor Descriptions,10,,0,5
0062F537-7300-E811-8116-005056B627E6,'',4.0,0,,0,Service Switches,0,,0,0
001547DE-300C-E811-8117-005056B627E4,'#6's',4.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
00BC4E29-E8EC-E811-811A-005056B627E6,'125 amps',8.0,0,,0,Panels,0,,0,0
004EE5D5-93D0-E811-811A-005056B627E6,'400 AMP',1.0,0,,0,Service Switches,0,,0,0
0103325A-133D-E911-811F-005056B627E6,'',33.0,0,,0,Floor Descriptions,1,,0,1
00151BB0-D061-E811-8117-005056B627E4,'',46.0,0,,0,Floor Descriptions,22,,5,11
00EE02C9-2847-E911-8120-005056B627E4,'11 200 AMP PNL',1.0,0,,0,Panels,0,,0,0
0101FFCC-6313-E911-811D-8CFAEDA547D3,'1-30a fused disconnect',1.0,0,,0,Service Switches,0,,0,0
00BC3AF7-57EA-E711-8116-005056B627E6,'',761.0,0,,0,Floor Descriptions,21,,15,50
00875701-0FF3-E811-811A-005056B627E6,'(4) #2 + (1) #8G',2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
00D8C3CF-5C55-E811-8117-005056B627E4,'2-20 CKT PANEL BOXES',2.0,0,,0,Panels,0,,0,0
00E1229A-FFB9-E811-811B-005056B627E4,'',1.0,0,,0,"Elevators, Escalators, Material Lifts",0,,0,0
003F5A9A-C646-E911-8120-005056B627E4,'60 amp',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
0049077C-2CBD-E811-811A-005056B627E6,'60AF/30AT',1.0,0,,0,Service Switches,0,,0,0
0061F2A9-3035-E911-811F-005056B627E6,'3#2',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
00F3D5ED-2F59-E811-8117-005056B627E4,'16 Circuit',1.0,0,,0,Panels,0,,0,0
007D4B23-841D-E811-8117-005056B627E4,'',36.0,0,,0,Floor Descriptions,15,,0,10
0055D0D5-7D49-E911-8120-005056B627E4,'24 ckts',2.0,0,,0,Panels,0,,0,0
01195FD9-F88C-E811-811A-005056B627E4,'',1.0,0,,0,Panels,0,,0,0
006C3104-E0E4-E711-8116-005056B627E6,"'1-400COMBO,1-S,1-600'",2.0,0,,0,Service Switches,0,,0,0
00C50907-DC5B-E811-8117-005056B627E4,'200 amp',1.0,0,,0,Panels,0,,0,0
00A28E5D-693E-E811-8117-005056B627E4,'',78.0,0,,0,Floor Descriptions,4,,0,5
0032503B-953E-E811-8117-005056B627E4,'',104.0,0,,0,Floor Descriptions,33,,1,17
0067A121-818B-E811-811A-005056B627E4,"'4@8, 2@10'",1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
01122098-51E8-E811-811A-005056B627E6,'100 A',1.0,0,,0,Service Switches,0,,0,0
002E286D-3C9F-E811-811B-005056B627E4,'Handicap lift',1.0,0,,0,"Elevators, Escalators, Material Lifts",0,,0,0
0021C409-0952-E811-8117-005056B627E4,'',1388.0,0,,0,Floor Descriptions,740,,61,203
00A49066-D0E1-E811-811A-005056B627E6,'',1.0,0,,0,Panels,0,,0,0
00349477-9C4C-E911-8120-005056B627E4,'1-100a breaker',1.0,0,,0,Service Switches,0,,0,0
00BC9B47-2B5D-E911-8120-005056B627E6,'',2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
004ECE69-5A21-E811-8117-005056B627E4,'#2',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
00895639-2702-E811-8116-005056B627E6,"'200A, 3 phase'",1.0,0,,0,Service Switches,0,,0,0
00A2498D-EBB4-E811-811B-005056B627E4,'set # 2 to roof',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
002E480B-431B-E911-811E-005056B627E6,'',2.0,0,,0,Panels,0,,0,0
003F9F13-2418-E911-811D-8CFAEDA547D3,'3 PNLS',3.0,0,,0,Panels,0,,0,0
001AC940-DC85-E811-811A-005056B627E4,'',2.0,0,,0,Service Switches,0,,0,0
00F4ED01-3602-E911-811C-005056B627E4,'',7.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
00CD1CCF-045A-E811-8117-005056B627E4,'100 AMPS 20 CKT',9.0,0,,0,Panels,0,,0,0
00BF1E50-9EFF-E711-8116-005056B627E6,'',6.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
00C31B53-3639-E911-811F-005056B627E6,'',10.0,0,,0,Floor Descriptions,4,,0,0
0003C366-A70F-E911-811C-005056B627E4,"'#6, #2, #3 AWG'",5.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
00E26F44-F72E-E911-811F-005056B627E6,'',7.0,0,,0,Floor Descriptions,0,,17,0
008C708A-ECDD-E811-811A-005056B627E6,'1200',1.0,0,,0,Service Switches,0,,0,0
00E3EF00-8DB6-E811-811B-005056B627E4,'200',1.0,0,,0,Panels,0,,0,0
006A0EA9-1F1B-E811-8117-005056B627E4,'',40.0,0,,0,Floor Descriptions,5,,0,0
006A0EA9-1F1B-E811-8117-005056B627E4,'',40.0,0,,0,Floor Descriptions,5,,0,0
00EBD462-2436-E911-811F-005056B627E6,'',15.0,0,,0,Floor Descriptions,10,,1,6
001D74EA-2861-E911-8120-005056B627E6,'',47.0,0,,0,Floor Descriptions,20,,2,12
008C2DAB-E524-E911-811E-005056B627E6,"'100A, 1 phase'",2.0,0,,0,Panels,0,,0,0
005DE806-22EC-E811-811A-005056B627E6,'2 - #6',2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
00D811C0-8637-E911-811F-005056B627E6,'',3.0,0,,0,Floor Descriptions,2,,0,1
0126AD3B-BBE5-E711-8117-005056B627E4,'1x 100A',1.0,0,,0,Panels,0,,0,0
0015E899-DDE3-E811-811B-005056B627E4,'',586.0,0,,0,Floor Descriptions,10,,0,0
00048F19-C245-E911-8120-005056B627E4,'6 AWG',2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
009FB455-F5D2-E811-811B-005056B627E4,'',202.0,0,,0,Floor Descriptions,60,,0,55
0030B0D6-52B7-E811-811B-005056B627E4,'',581.0,0,,0,Floor Descriptions,10,,7,5
008CD395-6533-E811-8117-005056B627E4,'',153.0,0,,0,Floor Descriptions,22,,2,14
005728CD-A742-E811-8117-005056B627E4,'',270.0,0,,0,Floor Descriptions,28,,0,15
00326752-AA46-E911-8120-005056B627E4,'',44.0,0,,0,Floor Descriptions,4,,0,6
008C45DC-975F-E811-8117-005056B627E4,'',2.0,0,,0,Floor Descriptions,0,,11,0
0047EA88-1E8A-E811-811A-005056B627E4,'',263.0,0,,0,Floor Descriptions,21,,0,16
01041669-470C-E811-8117-005056B627E4,'4@8',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
0105EEC2-F873-E811-811A-005056B627E4,'',228.0,0,,0,Floor Descriptions,80,,0,50
01034573-81B7-E811-811B-005056B627E4,'',126.0,0,,0,Floor Descriptions,40,,2,15
00234291-34FE-E811-811B-005056B627E4,'20 circuit',2.0,0,,0,Panels,0,,0,0
013622EF-45FD-E711-8116-005056B627E6,'',14.0,0,,0,Floor Descriptions,12,,0,4
00436CF3-16DE-E811-811B-005056B627E4,"'1#6 SER, 1#6 FED'",2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
0007C177-E04C-E911-8120-005056B627E4,'',16.0,0,,0,Floor Descriptions,26,,0,0
000303A4-3C39-E911-811F-005056B627E6,'',30.0,0,,0,Floor Descriptions,5,,0,0
00D7A24B-A6B2-E811-811B-005056B627E4,'Fused 60A',2.0,0,,0,Service Switches,0,,0,0
009CB7AD-82B0-E811-811B-005056B627E4,'',3.0,0,,0,Panels,0,,0,0
00E9F7E9-C418-E811-8117-005056B627E4,'1 elev 7 stops and 1 elev 6 st',2.0,0,,0,"Elevators, Escalators, Material Lifts",0,,0,0
0075BF13-EC26-E811-8117-005056B627E4,'4W 250kcm copper',2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
005CD874-5A2B-E911-811E-005056B627E6,'400 amp',1.0,0,,0,Service Switches,0,,0,0
001722CC-301B-E911-811E-005056B627E6,'',13.0,0,,0,Floor Descriptions,10,,1,2
0133656B-F488-E811-811A-005056B627E4,'',389.0,0,,0,Floor Descriptions,7,,1,4
00299F41-9C1A-E911-811C-005056B627E6,'',1.0,0,,0,Service Switches,0,,0,0
0077B3DD-79E0-E711-8116-005056B627E6,'',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
00D6D859-DD15-E811-8117-005056B627E4,'800A',1.0,0,,0,Service Switches,0,,0,0
0005B176-1589-E811-811A-005056B627E4,"'2@20A, 1@15A'",1.0,0,,0,Panels,0,,0,0
009DED66-C35E-E811-8117-005056B627E4,'',38.0,0,,0,Floor Descriptions,2,,0,17
00AA2082-B669-E811-8119-005056B627E6,'(3) 3/0 AWG',1.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
0017299E-3F17-E811-8117-005056B627E4,'',242.0,0,,0,Floor Descriptions,20,,2,8
000539A8-493C-E911-811F-005056B627E6,'3 #6',1.0,0,,0,Panels,0,,0,0
00CBA9C2-F95A-E911-8120-005056B627E6,'',18.0,0,,0,Panels,0,,0,0
011A3DA0-1352-E811-8117-005056B627E4,'1 - up to 30 ckts',1.0,0,,0,Panels,0,,0,0
00040517-E93D-E811-8117-005056B627E4,'',88.0,0,,0,Floor Descriptions,5,,0,2
00A0AC92-1781-E811-811A-005056B627E4,'',2.0,0,,0,Boiler Controls,0,,0,0
00B71D8E-F965-E911-8120-005056B627E6,'4-3/0',2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
00C851F0-1463-E911-8120-005056B627E6,'40 breaker single phase',2.0,0,,0,Panels,0,,0,0
0026EF09-4C55-E811-8117-005056B627E4,'400 AMPS',1.0,0,,0,Service Switches,0,,0,0
005DE3CE-B157-E911-8120-005056B627E4,'30 stops',20.0,0,,0,"Elevators, Escalators, Material Lifts",0,,0,0
011A3607-E64F-E911-8120-005056B627E4,"'2@20a , 1@15a'",1.0,0,,0,Panels,0,,0,0
001F822F-834D-E911-8120-005056B627E4,'',58.0,0,,0,Floor Descriptions,30,,1,7
0103325A-133D-E911-811F-005056B627E6,'',33.0,0,,0,Floor Descriptions,1,,0,18
011ED0C5-F0B2-E811-811B-005056B627E4,'',1.0,0,,0,Service Switches,0,,0,0
00A800FB-4F6A-E811-8119-005056B627E6,'3 X 1AWG FOR 100AMP',2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
007E4D57-2BC3-E811-811B-005056B627E4,'',137.0,0,,0,Floor Descriptions,6,,0,5
00B0ED5C-985F-E811-8117-005056B627E4,'10 circuit',1.0,0,,0,Panels,0,,0,0
00B38E75-46EC-E811-811A-005056B627E6,'',2.0,0,,0,Service Entrance and Feeder Conductors. List Each Set,0,,0,0
0005EF40-1F1F-E811-8117-005056B627E4,'',3.0,0,,0,Service Switches,0,,0,0
011A0AFF-5929-E911-811E-005056B627E6,'',324.0,0,,0,Floor Descriptions,25,,2,10
007E4D57-2BC3-E811-811B-005056B627E4,'',137.0,0,,0,Floor Descriptions,18,,0,10
004A4D57-99E5-E711-8116-005056B627E6,'150 AMP',2.0,0,,0,Service Switches,0,,0,0
013265A5-0AE2-E811-811B-005056B627E4,'',1.0,0,,0,"Elevators, Escalators, Material Lifts",0,,0,0
00052527-E183-E811-811A-005056B627E4,'400',1.0,0,,0,Service Switches,0,,0,0
00396BAE-F44E-E911-8120-005056B627E4,'',307.0,0,,0,Floor Descriptions,127,,0,44
006C37F2-00AC-E811-811B-005056B627E4,'3',1.0,0,,0,Service Switches,0,,0,0
00245D13-FC10-E811-8117-005056B627E4,'',115.0,0,,0,Floor Descriptions,23,,3,13
00AD57B0-8EE2-E711-8116-005056B627E6,'800 AMP Panel',1.0,0,,0,Panels,0,,0,0
0118734B-CA27-E811-8117-005056B627E4,'50 amp',1.0,0,,0,Service Switches,0,,0,0
008CD395-6533-E811-8117-005056B627E4,'',153.0,0,,0,Floor Descriptions,11,,1,7
00C1EE0A-7642-E911-811F-005056B627E6,'',306.0,0,,0,Floor Descriptions,20,,0,14
