latitude,longitude,guards,nta,problems,root_other,census_tract,root_grate,bbl,root_stone,tree_dbh,created_at,user_type
40.66965472,-73.97273925,Helpful,BK37,,No,165.0,No,3010750039.0,No,4,2015-08-30T00:00:00.000,Volunteer
40.59241447,-73.79713028,,QN12,,No,954.0,No,4159150047.0,No,6,2015-08-18T00:00:00.000,TreesCount Staff
40.68587944,-73.76874634,,QN08,,No,368.0,No,4124700022.0,No,9,2015-08-15T00:00:00.000,TreesCount Staff
40.71011368,-74.01235235,,MN25,,No,13.0,No,1000520022.0,No,3,2015-08-24T00:00:00.000,TreesCount Staff
40.77020969,-73.98533807,Helpful,MN14,,No,145.0,No,1011310031.0,No,11,2015-08-30T00:00:00.000,Volunteer
40.80239611,-73.96230577,,MN09,,No,19701.0,No,1018650001.0,No,21,2015-09-02T00:00:00.000,Volunteer
40.58451588,-74.08802746,,SI36,,No,11201.0,No,5033890045.0,No,5,2015-08-25T00:00:00.000,TreesCount Staff
40.5671037,-74.13565414,Unsure,SI25,"Stones,BranchLights",No,138.0,No,5043990293.0,Yes,8,2015-09-05T00:00:00.000,NYC Parks Staff
40.64449024,-73.97398609,,BK41,,No,494.0,No,3053390067.0,No,8,2015-08-31T00:00:00.000,Volunteer
40.76879797,-73.90442392,,QN72,Stones,No,137.0,No,4007690131.0,Yes,12,2015-08-29T00:00:00.000,Volunteer
40.85054989,-73.88669619,Helpful,BX06,,No,391.0,No,2030840001.0,No,2,2015-08-29T00:00:00.000,Volunteer
40.78183619,-73.91206578,,QN72,,No,105.0,No,4008810060.0,No,13,2015-08-30T00:00:00.000,Volunteer
40.73791181,-74.00199676,Helpful,MN23,,No,77.0,No,1006150079.0,No,12,2015-08-31T00:00:00.000,Volunteer
40.76238265,-73.73721551,,QN45,,No,150701.0,No,4082090012.0,No,14,2015-08-26T00:00:00.000,Volunteer
40.764166,-73.87162804,,QN27,,No,367.0,No,4013720083.0,No,3,2015-09-01T00:00:00.000,TreesCount Staff
40.64923077,-73.95568857,,BK95,"Stones,WiresRope",No,794.0,No,3051070008.0,Yes,16,2015-08-31T00:00:00.000,Volunteer
40.6682313,-73.98073049,Helpful,BK37,,No,153.0,No,3009950048.0,No,3,2015-08-27T00:00:00.000,Volunteer
40.69015151,-73.866157,,QN53,Stones,No,4.0,No,4089040055.0,Yes,32,2015-08-26T00:00:00.000,Volunteer
40.77828292,-73.90999443,,QN72,RootOther,Yes,113.0,No,4008470041.0,No,22,2015-08-15T00:00:00.000,Volunteer
40.77346065,-73.95804293,,MN40,MetalGrates,No,140.0,Yes,1014127502.0,No,8,2015-08-30T00:00:00.000,Volunteer
40.68606021,-73.97628864,,BK68,Stones,No,35.0,No,3021130012.0,Yes,18,2015-08-29T00:00:00.000,Volunteer
40.78479805,-73.91524289,,QN72,,No,105.0,No,4008940030.0,No,3,2015-08-25T00:00:00.000,Volunteer
40.71449877,-73.83329646,,QN17,,No,,No,,No,22,2015-08-22T00:00:00.000,Volunteer
40.7635974,-73.86800833,,QN27,Stones,No,367.0,No,4016510033.0,Yes,25,2015-09-01T00:00:00.000,Volunteer
40.65017866,-73.95962391,,BK42,,No,50801.0,No,3050820055.0,No,7,2015-08-25T00:00:00.000,TreesCount Staff
40.69468728,-73.97022537,,BK68,,No,187.0,No,3020460068.0,No,20,2015-08-30T00:00:00.000,Volunteer
40.68111502,-73.9114682,,BK79,,No,371.0,No,3015210050.0,No,4,2015-08-15T00:00:00.000,Volunteer
40.75795579,-73.8973693,,QN28,Stones,No,30902.0,No,4011400010.0,Yes,12,2015-08-19T00:00:00.000,Volunteer
40.63859132,-73.96558741,,BK42,,No,520.0,No,3051560043.0,No,14,2015-08-25T00:00:00.000,TreesCount Staff
40.69520579,-73.96636478,,BK69,Stones,No,191.0,No,3018900056.0,Yes,18,2015-08-30T00:00:00.000,Volunteer
40.62037645,-73.95847826,,BK43,,No,768.0,No,3067340109.0,No,6,2015-08-27T00:00:00.000,Volunteer
40.6643174,-73.92113023,,BK81,"Stones,BranchOther",No,900.0,No,3035310054.0,Yes,30,2015-08-31T00:00:00.000,Volunteer
40.90339978,-73.84936673,,BX62,,No,442.0,No,2051120014.0,No,11,2015-09-04T00:00:00.000,TreesCount Staff
40.55832021,-74.16176844,,SI54,"RootOther,BranchLights",Yes,14607.0,No,5054760006.0,No,10,2015-09-01T00:00:00.000,TreesCount Staff
40.67187546,-73.95509839,,BK61,"Stones,BranchLights",No,219.0,No,3012450053.0,Yes,14,2015-08-21T00:00:00.000,Volunteer
40.77253263,-73.95840918,,MN31,"MetalGrates,BranchOther",No,134.0,Yes,1014310001.0,No,11,2015-08-30T00:00:00.000,Volunteer
40.85262544,-73.9001711,,BX41,,No,381.0,No,2031490111.0,No,3,2015-08-29T00:00:00.000,Volunteer
40.78254676,-73.91102561,,QN72,,No,105.0,No,4008710030.0,No,12,2015-09-05T00:00:00.000,Volunteer
40.86998754,-73.90162551,,BX28,,No,26701.0,No,2032480111.0,No,2,2015-09-01T00:00:00.000,Volunteer
40.7375311,-73.84843343,,QN17,,No,747.0,No,4021620122.0,No,17,2015-08-27T00:00:00.000,TreesCount Staff
40.73764622,-73.86529992,,QN25,"TrunkLights,BranchLights",No,44302.0,No,4019030044.0,No,14,2015-08-29T00:00:00.000,Volunteer
40.68505281,-74.00015216,Harmful,BK33,RootOther,Yes,63.0,No,3003310010.0,No,10,2015-08-26T00:00:00.000,Volunteer
40.85539038,-73.88760376,,BX06,,No,391.0,No,2030730044.0,No,3,2015-08-29T00:00:00.000,Volunteer
40.67672539,-73.97265212,Helpful,BK64,,No,159.0,No,3011690009.0,No,8,2015-08-30T00:00:00.000,Volunteer
40.7820872,-73.98096428,,MN12,,No,163.0,No,1011680010.0,No,4,2015-09-03T00:00:00.000,TreesCount Staff
40.72528947,-73.946732,,BK76,Stones,No,571.0,No,3026510030.0,Yes,10,2015-09-08T00:00:00.000,Volunteer
40.78276884,-73.97371081,Helpful,MN12,,No,165.0,No,1011950010.0,No,5,2015-09-07T00:00:00.000,Volunteer
40.78233867,-73.97276286,,MN12,,No,165.0,No,1011950023.0,No,2,2015-09-07T00:00:00.000,Volunteer
40.71490997,-73.82720922,,QN60,,No,216.0,No,4096570001.0,No,17,2015-09-02T00:00:00.000,TreesCount Staff
40.71946253,-73.83582154,,QN17,,No,75701.0,No,4022650079.0,No,3,2015-08-27T00:00:00.000,TreesCount Staff
40.7631618,-73.92810436,,QN70,"Stones,WiresRope,BranchLights",No,53.0,No,4005800020.0,Yes,8,2015-08-30T00:00:00.000,Volunteer
40.72527988,-73.94967899,,BK76,Stones,No,571.0,No,3026480017.0,Yes,12,2015-08-27T00:00:00.000,Volunteer
40.6385425,-73.96107492,,BK42,,No,518.0,No,3051810040.0,No,12,2015-08-20T00:00:00.000,TreesCount Staff
40.70809554,-73.94510026,,BK90,Stones,No,505.0,No,3030427501.0,Yes,11,2015-08-25T00:00:00.000,Volunteer
40.77201829,-73.95909467,Harmful,MN40,"Stones,TrunkOther,BranchOther",No,128.0,No,1014100033.0,Yes,13,2015-08-30T00:00:00.000,Volunteer
40.75195241,-73.82895529,,QN22,Stones,No,79702.0,No,4051090117.0,Yes,29,2015-09-02T00:00:00.000,TreesCount Staff
40.73804388,-73.92155189,,QN31,,No,18501.0,No,4001770001.0,No,2,2015-08-31T00:00:00.000,Volunteer
40.61169703,-73.9698354,,BK46,,No,438.0,No,3066110007.0,No,16,2015-09-01T00:00:00.000,TreesCount Staff
40.78283422,-73.97469909,Helpful,MN12,,No,165.0,No,1012110031.0,No,5,2015-09-07T00:00:00.000,Volunteer
40.71762171,-73.83260139,,QN17,,No,,No,,No,24,2015-08-22T00:00:00.000,Volunteer
40.85793032,-73.90128905,Helpful,BX40,,No,23703.0,No,2031720040.0,No,3,2015-08-29T00:00:00.000,Volunteer
40.73151608,-73.79034473,,QN41,,No,1341.0,No,4071320037.0,No,8,2015-09-03T00:00:00.000,TreesCount Staff
40.61274488,-73.97659555,,BK29,,No,436.0,No,3065580027.0,No,21,2015-09-02T00:00:00.000,TreesCount Staff
40.62700131,-73.95649259,,BK43,Stones,No,762.0,No,3075840019.0,Yes,17,2015-08-27T00:00:00.000,TreesCount Staff
40.68509717,-73.99900595,Helpful,BK33,,No,49.0,No,3003220059.0,No,14,2015-08-26T00:00:00.000,Volunteer
40.77241673,-73.95684834,,MN31,"Stones,TrunkOther,BranchOther",No,134.0,No,1014320016.0,Yes,12,2015-09-05T00:00:00.000,Volunteer
40.79952467,-73.971644,Helpful,MN12,,No,187.0,No,1018890072.0,No,10,2015-09-05T00:00:00.000,Volunteer
40.59512186,-73.75189789,,QN15,,No,101001.0,No,4156380001.0,No,13,2015-08-24T00:00:00.000,TreesCount Staff
40.84658065,-73.91594409,Helpful,BX36,"Stones,BranchOther",No,217.0,No,2028650162.0,Yes,11,2015-09-08T00:00:00.000,TreesCount Staff
40.77823873,-73.91004856,,QN72,Stones,No,113.0,No,4008470042.0,Yes,21,2015-08-15T00:00:00.000,Volunteer
40.78017187,-73.9833793,Harmful,MN14,,No,159.0,No,1011640059.0,No,10,2015-09-06T00:00:00.000,Volunteer
40.72173136,-73.98958224,,MN27,Stones,No,3601.0,No,1004160001.0,Yes,10,2015-09-04T00:00:00.000,NYC Parks Staff
40.58737262,-73.80683746,,QN12,,No,94203.0,No,4161290001.0,No,2,2015-08-29T00:00:00.000,Volunteer
40.67304609,-73.98627025,,BK37,,No,135.0,No,3009817501.0,No,4,2015-08-20T00:00:00.000,Volunteer
40.76982331,-73.82703698,,QN22,,No,88901.0,No,4044140046.0,No,4,2015-09-02T00:00:00.000,TreesCount Staff
40.77043849,-73.98209704,,MN14,,No,145.0,No,1011147503.0,No,4,2015-09-03T00:00:00.000,TreesCount Staff
40.89033389,-73.83412948,,BX03,,No,456.0,No,2049640029.0,No,17,2015-08-23T00:00:00.000,Volunteer
40.72186915,-73.86525671,,QN18,,No,69702.0,No,4031330051.0,No,6,2015-08-22T00:00:00.000,Volunteer
40.78028829,-73.98365234,Harmful,MN14,TrunkOther,No,159.0,No,1011640063.0,No,8,2015-09-06T00:00:00.000,Volunteer
40.76808416,-73.99225614,Helpful,MN15,,No,135.0,No,1010830001.0,No,4,2015-08-25T00:00:00.000,Volunteer
40.63894718,-73.95683062,,BK42,,No,51601.0,No,3052080025.0,No,5,2015-08-26T00:00:00.000,TreesCount Staff
40.72572233,-73.78817631,,QN06,,No,1277.0,No,4072280048.0,No,18,2015-08-27T00:00:00.000,Volunteer
40.85070575,-73.88695045,Helpful,BX06,,No,391.0,No,2030840001.0,No,3,2015-08-29T00:00:00.000,Volunteer
40.69062557,-73.86702522,,QN53,"Stones,WiresRope,BranchLights",No,4.0,No,4088990029.0,Yes,22,2015-08-26T00:00:00.000,TreesCount Staff
40.65069212,-74.00285913,,BK34,,No,88.0,No,3009030155.0,No,4,2015-09-06T00:00:00.000,Volunteer
40.70689483,-73.83138941,,QN60,,No,136.0,No,4033310001.0,No,4,2015-09-02T00:00:00.000,TreesCount Staff
40.66664326,-73.98269482,,BK37,,No,151.0,No,3010120052.0,No,21,2015-08-28T00:00:00.000,Volunteer
40.78324466,-73.91875423,,QN72,BranchLights,No,103.0,No,4008960209.0,No,10,2015-08-19T00:00:00.000,Volunteer
40.68162051,-74.00147075,,BK33,Stones,No,63.0,No,3003590015.0,Yes,11,2015-08-31T00:00:00.000,Volunteer
40.71269661,-73.85210323,,QN17,"Stones,BranchLights",No,729.0,No,4032220009.0,Yes,23,2015-09-04T00:00:00.000,Volunteer
40.77022715,-73.98121826,Unsure,MN14,"MetalGrates,TrunkOther",No,149.0,Yes,1011157501.0,No,5,2015-08-29T00:00:00.000,NYC Parks Staff
40.60680761,-73.94007692,,BK44,,No,638.0,No,3068430005.0,No,12,2015-08-24T00:00:00.000,TreesCount Staff
40.64313217,-73.96674314,,BK42,Stones,No,1522.0,No,3051430018.0,Yes,6,2015-08-17T00:00:00.000,Volunteer
40.77248279,-73.90907286,,QN72,,No,117.0,No,4008060007.0,No,0,2015-09-04T00:00:00.000,Volunteer
40.72468738,-73.94780775,,BK76,,No,571.0,No,3026830001.0,No,9,2015-08-27T00:00:00.000,Volunteer
40.7226696,-73.97718111,Helpful,MN28,,No,2602.0,No,1003760039.0,No,4,2015-08-21T00:00:00.000,Volunteer
40.77039613,-73.9816267,Unsure,MN14,"MetalGrates,TrunkOther",No,145.0,Yes,1011147503.0,No,7,2015-08-29T00:00:00.000,NYC Parks Staff
40.69791922,-73.90830664,,BK77,"TrunkOther,BranchLights",No,439.0,No,3033790065.0,No,4,2015-08-26T00:00:00.000,Volunteer
40.74006322,-73.86634202,,QN25,,No,44302.0,No,4018870062.0,No,11,2015-08-29T00:00:00.000,Volunteer
40.74255628,-73.866793,,QN25,Stones,No,411.0,No,4016210027.0,Yes,9,2015-08-27T00:00:00.000,Volunteer
40.85796113,-73.88445607,,BX06,,No,389.0,No,2030780047.0,No,2,2015-08-29T00:00:00.000,Volunteer
40.55912312,-74.10598289,,SI25,,No,12806.0,No,5041080273.0,No,8,2015-09-08T00:00:00.000,TreesCount Staff
40.69775112,-73.90933909,,BK77,,No,439.0,No,3033790026.0,No,2,2015-08-26T00:00:00.000,Volunteer
40.73433314,-73.85778669,,QN17,"Stones,BranchLights",No,719.0,No,4021080011.0,Yes,17,2015-08-20T00:00:00.000,Volunteer
40.72286388,-73.94759301,,BK76,,No,571.0,No,3026820035.0,No,10,2015-09-03T00:00:00.000,Volunteer
40.64390376,-73.96098443,,BK42,,No,514.0,No,3051500045.0,No,38,2015-08-20T00:00:00.000,TreesCount Staff
40.58401171,-73.81814429,,QN10,,No,94201.0,No,4161690124.0,No,3,2015-08-27T00:00:00.000,Volunteer
40.65189344,-73.96023354,,BK42,,No,50801.0,No,3050820084.0,No,3,2015-08-26T00:00:00.000,TreesCount Staff
40.78374081,-73.97382001,Harmful,MN12,,No,165.0,No,1011950063.0,No,10,2015-09-07T00:00:00.000,Volunteer
40.66826409,-73.98079837,,BK37,Stones,No,153.0,No,3009950048.0,Yes,9,2015-08-27T00:00:00.000,Volunteer
40.61324054,-73.9772179,,BK29,"Stones,WiresRope",No,436.0,No,3065570062.0,Yes,24,2015-09-02T00:00:00.000,TreesCount Staff
40.76181351,-73.73690826,,QN45,,No,150701.0,No,4082090030.0,No,13,2015-08-26T00:00:00.000,Volunteer
40.84209556,-73.8314239,,BX52,,No,264.0,No,2053930019.0,No,10,2015-09-01T00:00:00.000,Volunteer
40.63904098,-73.9600716,,BK42,,No,518.0,No,3051830055.0,No,30,2015-08-19T00:00:00.000,TreesCount Staff
40.73824263,-73.98048352,Harmful,MN21,RootOther,Yes,64.0,No,1009290001.0,No,11,2015-09-06T00:00:00.000,Volunteer
40.68767857,-73.96764605,,BK69,,No,197.0,No,3019440004.0,No,4,2015-08-12T00:00:00.000,Volunteer
40.77018061,-73.98526929,Helpful,MN14,,No,145.0,No,1011310031.0,No,13,2015-08-30T00:00:00.000,Volunteer
40.67179932,-73.98398918,,BK37,,No,135.0,No,3009850004.0,No,3,2015-08-24T00:00:00.000,Volunteer
40.76253995,-73.96324927,Helpful,MN31,,No,110.0,No,1014160028.0,No,2,2015-08-25T00:00:00.000,Volunteer
40.85663542,-73.89013512,,BX06,,No,387.0,No,2030550060.0,No,4,2015-08-29T00:00:00.000,Volunteer
40.69025667,-73.97234135,Helpful,BK68,BranchOther,No,183.0,No,3020890060.0,No,11,2015-09-07T00:00:00.000,Volunteer
40.77047459,-73.98596471,Harmful,MN14,,No,145.0,No,1011310050.0,No,9,2015-08-30T00:00:00.000,Volunteer
40.84754857,-73.89560728,Unsure,BX17,,No,37504.0,No,2030600008.0,No,15,2015-08-29T00:00:00.000,Volunteer
40.73998079,-74.00504966,,MN23,,No,77.0,No,1006297503.0,No,7,2015-08-31T00:00:00.000,Volunteer
40.62765021,-73.90189217,,BK50,"Stones,TrunkOther",No,998.0,No,3080880014.0,Yes,12,2015-08-14T00:00:00.000,NYC Parks Staff
40.64459956,-73.96285445,,BK42,,No,512.0,No,3051210032.0,No,6,2015-08-25T00:00:00.000,TreesCount Staff
40.71149979,-73.90753082,,QN20,,No,595.0,No,4033680103.0,No,11,2015-08-30T00:00:00.000,Volunteer
40.7665429,-73.98637067,Harmful,MN15,Stones,No,139.0,No,1010460001.0,Yes,11,2015-09-08T00:00:00.000,Volunteer
40.61478835,-73.96658193,,BK46,,No,442.0,No,3065890008.0,No,4,2015-08-20T00:00:00.000,TreesCount Staff
40.58868167,-74.18913181,,SI05,,No,29102.0,No,5026430016.0,No,11,2015-09-03T00:00:00.000,TreesCount Staff
40.76332189,-73.96121439,Harmful,MN31,RootOther,Yes,118.0,No,1014390009.0,No,11,2015-09-08T00:00:00.000,Volunteer
40.84579634,-73.91928499,,BX36,BranchOther,No,21301.0,No,2028730103.0,No,4,2015-09-08T00:00:00.000,TreesCount Staff
40.58357808,-74.08816078,Helpful,SI36,,No,11201.0,No,5037040017.0,No,3,2015-08-24T00:00:00.000,TreesCount Staff
40.76280482,-73.78633372,,QN48,Stones,No,1139.0,No,4053210025.0,Yes,13,2015-08-27T00:00:00.000,Volunteer
40.67222771,-73.9748566,Helpful,BK37,"Stones,RootOther",Yes,157.0,No,3010710004.0,Yes,31,2015-08-30T00:00:00.000,Volunteer
40.58221487,-73.82831042,,QN10,,No,,No,,No,2,2015-09-04T00:00:00.000,TreesCount Staff
40.70807232,-74.01779961,Helpful,MN25,,No,31704.0,No,1000167509.0,No,11,2015-08-24T00:00:00.000,TreesCount Staff
40.59359221,-73.99180041,,BK29,,No,304.0,No,3068940025.0,No,3,2015-09-05T00:00:00.000,TreesCount Staff
40.67179945,-73.97521359,,BK37,"Stones,RootOther",Yes,157.0,No,3010710001.0,Yes,20,2015-08-30T00:00:00.000,Volunteer
40.84993597,-73.89012718,,BX17,BranchLights,No,373.0,No,2030700023.0,No,10,2015-08-29T00:00:00.000,Volunteer
40.79962299,-73.96965382,,MN12,Stones,No,191.0,No,1018750001.0,Yes,7,2015-09-05T00:00:00.000,Volunteer
40.62603904,-73.95870599,,BK43,Stones,No,532.0,No,3067100008.0,Yes,17,2015-08-27T00:00:00.000,TreesCount Staff
40.74040845,-73.92842895,,QN31,,No,189.0,No,4002280001.0,No,5,2015-08-27T00:00:00.000,Volunteer
40.67201868,-73.97503084,,BK37,"Stones,RootOther",Yes,157.0,No,3010710002.0,Yes,24,2015-08-30T00:00:00.000,Volunteer
40.71676785,-73.94389672,Harmful,BK90,,No,497.0,No,3027450036.0,No,12,2015-08-20T00:00:00.000,Volunteer
40.75376323,-73.96638946,Helpful,MN19,TrunkLights,No,98.0,No,1013420027.0,No,4,2015-08-25T00:00:00.000,Volunteer
40.6720516,-73.89421585,,BK85,TrunkOther,No,1144.0,No,3037220028.0,No,6,2015-08-28T00:00:00.000,Volunteer
40.76432442,-73.95945923,Harmful,MN31,,No,118.0,No,1014410017.0,No,12,2015-09-08T00:00:00.000,Volunteer
40.63777618,-73.95579397,Helpful,BK42,,No,51601.0,No,3052240158.0,No,12,2015-08-26T00:00:00.000,TreesCount Staff
40.63956769,-73.96500315,,BK42,,No,520.0,No,3051570050.0,No,26,2015-08-25T00:00:00.000,TreesCount Staff
40.77098167,-73.95762928,,MN31,"Stones,RootOther,BranchOther",Yes,134.0,No,1014290031.0,Yes,14,2015-08-31T00:00:00.000,Volunteer
40.76960162,-73.96003888,Harmful,MN31,BranchOther,No,126.0,No,1014270001.0,No,11,2015-08-30T00:00:00.000,Volunteer
40.58283323,-74.08651136,,SI36,,No,11201.0,No,5037070009.0,No,3,2015-08-24T00:00:00.000,TreesCount Staff
40.7825057,-73.97308773,Helpful,MN12,,No,165.0,No,1011950018.0,No,29,2015-09-07T00:00:00.000,Volunteer
40.70819667,-74.01770609,Helpful,MN25,,No,31704.0,No,1000167509.0,No,10,2015-08-24T00:00:00.000,TreesCount Staff
40.77217148,-73.96045571,Unsure,MN40,"RootOther,TrunkOther,BranchOther",Yes,128.0,No,1014090050.0,No,14,2015-08-31T00:00:00.000,Volunteer
40.67491391,-73.96310905,,BK64,,No,215.0,No,3011670004.0,No,4,2015-08-27T00:00:00.000,Volunteer
40.77323496,-73.95820514,,MN40,MetalGrates,No,140.0,Yes,1014127502.0,No,7,2015-08-30T00:00:00.000,Volunteer
40.61190461,-73.97042748,,BK46,,No,440.0,No,3065860055.0,No,19,2015-09-01T00:00:00.000,TreesCount Staff
40.6954766,-73.94771655,,BK75,RootOther,Yes,25901.0,No,3017557501.0,No,7,2015-08-28T00:00:00.000,Volunteer
40.78041662,-73.96007527,Harmful,MN40,"TrunkOther,BranchOther",No,15001.0,No,1014960065.0,No,8,2015-09-01T00:00:00.000,Volunteer
40.60991608,-73.94861133,,BK44,"Stones,WiresRope",No,548.0,No,3067870032.0,Yes,28,2015-08-31T00:00:00.000,TreesCount Staff
40.78343726,-73.91459447,,QN72,,No,105.0,No,4008930007.0,No,17,2015-08-30T00:00:00.000,Volunteer
40.65173426,-73.9602033,,BK42,,No,50801.0,No,3050820084.0,No,2,2015-08-26T00:00:00.000,TreesCount Staff
40.67524603,-73.96001125,,BK61,Stones,No,305.0,No,3011620056.0,Yes,7,2015-08-27T00:00:00.000,Volunteer
40.85239923,-73.90097471,,BX41,,No,381.0,No,2031490032.0,No,3,2015-08-29T00:00:00.000,Volunteer
40.7341053,-73.85375548,,QN17,RootOther,Yes,719.0,No,4021230050.0,No,24,2015-08-09T00:00:00.000,NYC Parks Staff
40.69194056,-73.96071087,,BK69,"RootOther,TrunkOther,BranchOther",Yes,193.0,No,3019247501.0,No,16,2015-09-08T00:00:00.000,Volunteer
40.71571421,-73.83154617,,QN17,,No,75701.0,No,4022680014.0,No,16,2015-08-22T00:00:00.000,Volunteer
40.61799206,-73.99518627,Harmful,BK28,,No,262.0,No,3061590046.0,No,20,2015-08-31T00:00:00.000,TreesCount Staff
40.64883525,-73.9644026,,BK42,,No,512.0,No,3050970005.0,No,9,2015-08-20T00:00:00.000,TreesCount Staff
40.66732765,-73.75067831,,QN66,BranchLights,No,682.0,No,4131940006.0,No,13,2015-08-13T00:00:00.000,TreesCount Staff
40.68802636,-73.93896269,,BK35,,No,277.0,No,3016290001.0,No,4,2015-08-08T00:00:00.000,Volunteer
40.63617195,-73.95358258,,BK42,,No,770.0,No,3052240073.0,No,7,2015-08-27T00:00:00.000,TreesCount Staff
40.69377783,-73.96885544,Helpful,BK69,,No,191.0,No,3018880011.0,No,12,2015-08-30T00:00:00.000,Volunteer
40.70984798,-73.82898972,,QN60,WiresRope,No,775.0,No,4033530059.0,No,6,2015-08-31T00:00:00.000,TreesCount Staff
40.84810623,-73.90688618,,BX41,,No,23302.0,No,2028010001.0,No,2,2015-09-08T00:00:00.000,Volunteer
40.72262725,-73.94879371,,BK76,,No,571.0,No,3026810041.0,No,8,2015-08-27T00:00:00.000,Volunteer
40.78093706,-73.98492381,Helpful,MN14,,No,159.0,No,1011840028.0,No,10,2015-09-06T00:00:00.000,Volunteer
40.76932328,-73.8906477,,QN72,,No,317.0,No,4009750041.0,No,17,2015-08-29T00:00:00.000,Volunteer
40.78326889,-73.83996684,,QN23,,No,947.0,No,4040950004.0,No,2,2015-08-31T00:00:00.000,Volunteer
40.78080395,-73.97613836,,MN12,,No,161.0,No,1011490031.0,No,13,2015-09-07T00:00:00.000,Volunteer
40.84681332,-73.9155004,,BX36,"Stones,BranchOther",No,21502.0,No,2028660020.0,Yes,6,2015-09-08T00:00:00.000,TreesCount Staff
40.61832736,-74.13697606,,SI07,Stones,No,197.0,No,5004420029.0,Yes,11,2015-08-22T00:00:00.000,Volunteer
40.76916626,-73.80944784,,QN51,,No,1151.0,No,4048550030.0,No,33,2015-08-21T00:00:00.000,Volunteer
40.52848799,-74.19948556,,SI32,BranchLights,No,20804.0,No,5068550001.0,No,15,2015-09-04T00:00:00.000,TreesCount Staff
40.52978381,-74.16570859,,SI01,,No,176.0,No,5063570029.0,No,9,2015-08-26T00:00:00.000,Volunteer
40.53002283,-74.15949734,,SI54,"Stones,BranchLights",No,15603.0,No,5054200070.0,Yes,8,2015-08-26T00:00:00.000,TreesCount Staff
40.67249783,-73.97235367,Helpful,BK37,,No,165.0,No,3010660059.0,No,15,2015-08-30T00:00:00.000,Volunteer
40.69124695,-73.96056701,,BK69,"RootOther,TrunkOther",Yes,193.0,No,3019240008.0,No,17,2015-09-08T00:00:00.000,Volunteer
40.69383699,-73.96593251,,BK69,,No,191.0,No,3018910001.0,No,4,2015-08-30T00:00:00.000,Volunteer
40.75757044,-73.98285452,,MN17,MetalGrates,No,125.0,Yes,1009990029.0,No,4,2015-09-03T00:00:00.000,Volunteer
40.69363817,-73.95913016,,BK69,,No,235.0,No,,No,4,2015-09-07T00:00:00.000,Volunteer
