latitude,longitude,dobrundate,house,permit_type,owner_s_business_type,filing_status,census_tract,bldg_type,job_doc,permittee_s_phone,borough,job_start_date,self_cert,zip_code
40.70526,-73.80771,2016-01-03T00:00:00,148-48,EW,PARTNERSHIP,INITIAL,238.0,2,1,7182913331,QUEENS,2013-04-24T00:00:00,,11435
40.861411,-73.912223,2016-01-03T00:00:00,2254,EQ,PARTNERSHIP,INITIAL,257.0,2,1,7188474900,BRONX,2013-04-23T00:00:00,Y,10468
40.840311,-73.938481,2016-01-03T00:00:00,51,EW,CORPORATION,RENEWAL,251.0,2,1,7185854696,MANHATTAN,2010-08-09T00:00:00,Y,10032
40.814358,-73.940659,2016-01-03T00:00:00,506,EW,HHC,RENEWAL,212.0,2,1,7182228162,MANHATTAN,2011-03-02T00:00:00,,10037
40.742916,-73.824025,2016-01-03T00:00:00,142-37,FO,INDIVIDUAL,INITIAL,837.0,1,1,7183538592,QUEENS,2013-04-24T00:00:00,,11355
40.61382,-74.032812,2016-01-03T00:00:00,9824,EQ,INDIVIDUAL,INITIAL,5602.0,2,1,7182277806,BROOKLYN,2013-04-23T00:00:00,,11209
40.760901,-73.958109,2016-01-03T00:00:00,1163,EW,CORPORATION,INITIAL,10602.0,2,2,2126616979,MANHATTAN,2013-04-23T00:00:00,,10065
40.659329,-73.981261,2016-01-03T00:00:00,245,EQ,INDIVIDUAL,INITIAL,169.0,2,1,7185238100,BROOKLYN,2013-04-24T00:00:00,Y,11215
40.714719,-73.991328,2016-01-03T00:00:00,40,SG,PARTNERSHIP,INITIAL,16.0,2,1,7189374848,MANHATTAN,2013-04-23T00:00:00,Y,10002
40.698195,-73.932467,2016-01-03T00:00:00,39,EW,INDIVIDUAL,INITIAL,391.0,2,1,7187070505,BROOKLYN,2013-04-23T00:00:00,Y,11206
40.745512,-73.985449,2016-01-03T00:00:00,16,EQ,INDIVIDUAL,INITIAL,74.0,2,1,7188887838,MANHATTAN,2013-04-24T00:00:00,Y,10016
40.630285,-74.142274,2016-01-03T00:00:00,49,NB,INDIVIDUAL,INITIAL,213.0,1,1,7189841579,STATEN ISLAND,2013-04-24T00:00:00,Y,10302
40.782362,-73.98084,2016-01-03T00:00:00,2178,EW,OTHER,INITIAL,163.0,2,1,8005249753,MANHATTAN,2013-04-24T00:00:00,,10024
40.501689,-74.249165,2016-01-03T00:00:00,239,EW,INDIVIDUAL,INITIAL,24402.0,1,1,7182272634,STATEN ISLAND,2013-04-24T00:00:00,Y,10307
40.763249,-73.986467,2016-01-03T00:00:00,318,EW,PARTNERSHIP,RENEWAL,133.0,2,1,7187067686,MANHATTAN,2012-08-10T00:00:00,,10019
40.775852,-73.979943,2016-01-03T00:00:00,210,EW,PARTNERSHIP,INITIAL,153.0,2,1,9147726120,MANHATTAN,2013-04-24T00:00:00,,10023
40.774296,-73.981254,2016-01-03T00:00:00,101,EW,CONDO/CO-OP,INITIAL,153.0,2,1,9142734511,MANHATTAN,2013-04-23T00:00:00,Y,10023
40.888361,-73.90422,2016-01-03T00:00:00,445,EW,CORPORATION,INITIAL,335.0,2,1,7183679800,BRONX,2013-04-24T00:00:00,Y,10463
40.886191,-73.909818,2016-01-03T00:00:00,3555,EW,PARTNERSHIP,INITIAL,297.0,2,1,6464250962,BRONX,2013-04-24T00:00:00,Y,10463
40.724209,-73.85425,2016-01-03T00:00:00,99-21,EW,CONDO/CO-OP,RENEWAL,71306.0,2,1,2128496893,QUEENS,2012-11-07T00:00:00,Y,11375
40.804822,-73.945457,2016-01-03T00:00:00,18,EW,OTHER GOV'T AGENCY,RENEWAL,198.0,2,1,7189566100,MANHATTAN,2012-01-11T00:00:00,,10027
40.706531,-74.011022,2016-01-03T00:00:00,15,PL,CORPORATION,INITIAL,7.0,2,1,7182317564,MANHATTAN,2013-04-24T00:00:00,,10005
40.76456,-73.979867,2016-01-03T00:00:00,160,EQ,CORPORATION,INITIAL,137.0,2,1,9734940885,MANHATTAN,2013-04-23T00:00:00,,10019
40.753749,-73.984916,2016-01-03T00:00:00,1065,EW,CORPORATION,INITIAL,113.0,2,1,6176227000,MANHATTAN,2013-04-23T00:00:00,Y,10018
40.570116,-74.109124,2016-01-03T00:00:00,430,AL,PARTNERSHIP,INITIAL,12804.0,2,1,2012670457,STATEN ISLAND,2013-04-24T00:00:00,Y,10306
40.752531,-74.007616,2016-01-03T00:00:00,220,EW,CORPORATION,INITIAL,99.0,2,1,2125324600,MANHATTAN,2013-04-23T00:00:00,,10001
40.737688,-74.004687,2016-01-03T00:00:00,13,PL,CORPORATION,INITIAL,77.0,2,1,2124266282,MANHATTAN,2013-04-24T00:00:00,Y,10014
40.778011,-73.956166,2016-01-03T00:00:00,144,PL,CORPORATION,INITIAL,140.0,2,1,7188462000,MANHATTAN,2013-04-23T00:00:00,,10028
40.724419,-73.842236,2016-01-03T00:00:00,110-05,AL,INDIVIDUAL,RENEWAL,75702.0,1,1,7183392282,QUEENS,2011-06-30T00:00:00,,11375
40.635908,-73.989072,2016-01-03T00:00:00,1362,PL,INDIVIDUAL,INITIAL,234.0,1,1,7189750587,BROOKLYN,2013-04-23T00:00:00,Y,11219
40.764946,-73.974539,2016-01-03T00:00:00,22,EW,OTHER,RENEWAL,11201.0,2,1,9143324040,MANHATTAN,2012-12-13T00:00:00,,10019
40.711093,-73.816588,2016-01-03T00:00:00,140-50,EW,CORPORATION,INITIAL,22002.0,2,1,7182589800,QUEENS,2013-04-23T00:00:00,Y,11435
40.72033,-73.996916,2016-01-03T00:00:00,177,EW,CORPORATION,RENEWAL,41.0,2,1,7183750087,MANHATTAN,2010-04-21T00:00:00,Y,10013
40.661443,-73.879073,2016-01-03T00:00:00,815,EW,CORPORATION,INITIAL,1116.0,2,1,9174235707,BROOKLYN,2013-04-24T00:00:00,Y,11207
40.612939,-73.926063,2016-01-03T00:00:00,2345,EW,PARTNERSHIP,RENEWAL,670.0,2,1,7183756397,BROOKLYN,2013-01-31T00:00:00,Y,11234
,,2016-01-03T00:00:00,2265,EW,INDIVIDUAL,INITIAL,,1,1,5165992018,BRONX,2013-04-23T00:00:00,Y,10463
40.838536,-73.941595,2016-01-03T00:00:00,3920,EW,INDIVIDUAL,INITIAL,245.0,2,1,7183411551,MANHATTAN,2013-04-24T00:00:00,,10032
40.621647,-74.024826,2016-01-03T00:00:00,539,PL,PARTNERSHIP,INITIAL,142.0,2,1,7188918001,BROOKLYN,2013-04-23T00:00:00,Y,11209
40.748262,-73.87788,2016-01-03T00:00:00,88-12,AL,INDIVIDUAL,INITIAL,271.0,2,1,7185988300,QUEENS,2013-04-24T00:00:00,Y,11372
40.756168,-73.879652,2016-01-03T00:00:00,88-01,EQ,PARTNERSHIP,INITIAL,339.0,2,1,9143754840,QUEENS,2013-04-24T00:00:00,Y,11372
40.834156,-73.8593,2016-01-03T00:00:00,1952,EQ,OTHER,INITIAL,222.0,2,1,2129971499,BRONX,2013-04-23T00:00:00,,10462
40.579266,-73.83994,2016-01-03T00:00:00,211,EW,INDIVIDUAL,RENEWAL,93402.0,1,1,7186140940,QUEENS,2009-02-05T00:00:00,,11694
40.824874,-73.944132,2016-01-03T00:00:00,722,PL,CORPORATION,INITIAL,231.0,1,1,7188361324,MANHATTAN,2013-04-23T00:00:00,,10031
40.748297,-73.877552,2016-01-03T00:00:00,89-12,EW,INDIVIDUAL,INITIAL,271.0,2,1,2125940840,QUEENS,2013-04-24T00:00:00,,11372
40.627901,-73.986343,2016-01-03T00:00:00,1665,PL,INDIVIDUAL,INITIAL,472.0,1,1,7187281883,BROOKLYN,2013-04-23T00:00:00,,11204
40.725253,-73.989115,2016-01-03T00:00:00,54,PL,CORPORATION,INITIAL,3602.0,2,1,7184364444,MANHATTAN,2013-04-24T00:00:00,,10003
40.773941,-73.958621,2016-01-03T00:00:00,170,EW,CONDO/CO-OP,RENEWAL,140.0,2,1,2125324334,MANHATTAN,2012-06-26T00:00:00,Y,10075
40.762574,-73.998386,2016-01-03T00:00:00,645,EW,PARTNERSHIP,INITIAL,129.0,2,1,7185974060,MANHATTAN,2013-04-24T00:00:00,,10036
40.779649,-73.974006,2016-01-03T00:00:00,6,EW,CONDO/CO-OP,INITIAL,161.0,2,1,2125953237,MANHATTAN,2013-04-24T00:00:00,,10024
40.729618,-73.994963,2016-01-03T00:00:00,15,EW,CORPORATION,INITIAL,59.0,2,1,7189934350,MANHATTAN,2013-04-24T00:00:00,Y,10003
40.607264,-74.00891,2016-01-03T00:00:00,112,EW,INDIVIDUAL,RENEWAL,180.0,2,1,2125340915,BROOKLYN,2012-10-02T00:00:00,,11214
40.670726,-73.889803,2016-01-03T00:00:00,371,EW,PARTNERSHIP,INITIAL,1160.0,2,1,7186537766,BROOKLYN,2013-04-24T00:00:00,Y,11207
40.624932,-74.136009,2016-01-03T00:00:00,1418,EW,INDIVIDUAL,RENEWAL,201.0,2,1,7185565725,STATEN ISLAND,2012-03-26T00:00:00,Y,10302
40.741066,-73.999682,2016-01-03T00:00:00,249,EW,PARTNERSHIP,INITIAL,81.0,2,1,7187672714,MANHATTAN,2013-04-24T00:00:00,,10011
40.587603,-74.197614,2016-01-03T00:00:00,4370B,NB,CORPORATION,RENEWAL,29102.0,2,1,7183517447,STATEN ISLAND,2011-04-12T00:00:00,Y,10314
40.72342,-73.804728,2016-01-03T00:00:00,77-42,EW,INDIVIDUAL,INITIAL,1257.0,2,1,7188882999,QUEENS,2013-04-24T00:00:00,,11366
40.68214,-73.829846,2016-01-03T00:00:00,107-03,EW,INDIVIDUAL,INITIAL,100.0,1,1,7182170317,QUEENS,2013-04-24T00:00:00,,11419
40.722979,-73.910161,2016-01-03T00:00:00,58-51,PL,CORPORATION,INITIAL,531.0,2,1,7184267385,QUEENS,2213-04-23T00:00:00,Y,11378
40.755805,-73.961812,2016-01-03T00:00:00,45,EW,CONDO/CO-OP,INITIAL,10601.0,2,1,2128289540,MANHATTAN,2013-04-23T00:00:00,,10022
40.837002,-73.922312,2016-01-03T00:00:00,1245,PL,PARTNERSHIP,INITIAL,199.0,2,1,7184419090,BRONX,2013-04-23T00:00:00,,10452
40.721639,-74.004383,2016-01-03T00:00:00,307,PL,CORPORATION,INITIAL,47.0,2,1,7184869000,MANHATTAN,2013-04-24T00:00:00,,10013
40.651933,-74.00688,2016-01-03T00:00:00,4013,SG,CORPORATION,INITIAL,82.0,2,1,7187887593,BROOKLYN,2013-04-24T00:00:00,Y,11232
40.782336,-73.972423,2016-01-03T00:00:00,15,EW,CONDO/CO-OP,INITIAL,165.0,2,1,8456382694,MANHATTAN,2013-04-24T00:00:00,,10024
40.724209,-73.85425,2016-01-03T00:00:00,99-21,EW,CONDO/CO-OP,RENEWAL,71306.0,2,1,2128496893,QUEENS,2012-11-07T00:00:00,Y,11375
40.762384,-73.97228,2016-01-03T00:00:00,595,EW,CORPORATION,RENEWAL,11202.0,2,2,2122528900,MANHATTAN,2013-04-19T00:00:00,Y,10022
40.67365,-73.999016,2016-01-03T00:00:00,195,AL,INDIVIDUAL,INITIAL,77.0,2,1,7189023300,BROOKLYN,2013-04-24T00:00:00,,11231
40.851778,-73.896465,2016-01-03T00:00:00,441,EQ,CORPORATION,RENEWAL,395.0,2,1,3472937035,BRONX,2010-11-18T00:00:00,,10457
40.709775,-73.961831,2016-01-03T00:00:00,175,EW,PARTNERSHIP,RENEWAL,549.0,2,1,7186333036,BROOKLYN,2012-05-21T00:00:00,,11211
40.777572,-73.810534,2016-01-03T00:00:00,151-60,PL,INDIVIDUAL,RENEWAL,1033.0,1,1,7183978522,QUEENS,2010-04-01T00:00:00,Y,11357
40.691787,-73.962721,2016-01-03T00:00:00,171,PL,PARTNERSHIP,INITIAL,193.0,1,3,2129258101,BROOKLYN,2013-04-24T00:00:00,,11205
40.67785,-73.74548,2016-01-03T00:00:00,224-01,EQ,INDIVIDUAL,RENEWAL,630.0,2,1,7185585540,QUEENS,2013-03-19T00:00:00,,11413
40.851778,-73.896465,2016-01-03T00:00:00,441,AL,CORPORATION,RENEWAL,395.0,2,1,3472937035,BRONX,2010-11-18T00:00:00,,10457
40.627853,-74.150735,2016-01-03T00:00:00,66,NB,INDIVIDUAL,RENEWAL,239.0,1,1,7189674604,STATEN ISLAND,2007-12-03T00:00:00,,10303
40.782005,-73.957514,2016-01-03T00:00:00,40,EQ,CORPORATION,RENEWAL,15002.0,2,1,7183281004,MANHATTAN,2012-04-25T00:00:00,Y,10128
40.646005,-73.958066,2016-01-03T00:00:00,1027,EW,OTHER GOV'T AGENCY,INITIAL,792.0,2,1,7183783400,BROOKLYN,2013-04-24T00:00:00,Y,11226
40.685816,-73.840517,2016-01-03T00:00:00,102-20,EW,INDIVIDUAL,INITIAL,112.0,2,1,7188223473,QUEENS,2013-04-24T00:00:00,Y,11416
40.667516,-73.940277,2016-01-03T00:00:00,1469,PL,PARTNERSHIP,INITIAL,335.0,2,1,7182955252,BROOKLYN,2013-04-24T00:00:00,Y,11213
40.834782,-73.846632,2016-01-03T00:00:00,2365,EW,OTHER GOV'T AGENCY,RENEWAL,96.0,2,1,5165040200,BRONX,2012-06-18T00:00:00,Y,10462
40.587692,-74.197445,2016-01-03T00:00:00,4364A,EQ,CORPORATION,RENEWAL,29102.0,2,1,7183517447,STATEN ISLAND,2011-11-28T00:00:00,Y,10314
40.688281,-73.970879,2016-01-03T00:00:00,315,EW,INDIVIDUAL,RENEWAL,181.0,1,1,7183756397,BROOKLYN,2010-06-03T00:00:00,,11205
40.719791,-73.98939,2016-01-03T00:00:00,131,PL,PARTNERSHIP,INITIAL,18.0,2,1,2128078120,MANHATTAN,2013-04-24T00:00:00,,10002
40.690279,-73.984376,2016-01-03T00:00:00,523,AL,PARTNERSHIP,INITIAL,15.0,2,1,7184546444,BROOKLYN,2013-04-24T00:00:00,Y,11201
40.827236,-73.843647,2016-01-03T00:00:00,945,EW,PARTNERSHIP,INITIAL,98.0,2,1,7187067400,BRONX,2013-04-24T00:00:00,,10473
40.756376,-73.986713,2016-01-03T00:00:00,3,EQ,CORPORATION,RENEWAL,119.0,2,1,2016365500,MANHATTAN,2012-01-10T00:00:00,Y,10036
40.787901,-73.980962,2016-01-03T00:00:00,110,PL,CORPORATION,INITIAL,171.0,2,1,7189344433,MANHATTAN,2013-04-24T00:00:00,,10024
40.688069,-73.96047,2016-01-03T00:00:00,110,EW,CORPORATION,RENEWAL,231.0,2,1,2016819957,BROOKLYN,2012-05-17T00:00:00,Y,11238
40.74342,-73.984017,2016-01-03T00:00:00,404,EW,PARTNERSHIP,RENEWAL,74.0,2,1,2129261088,MANHATTAN,2012-05-02T00:00:00,,10016
40.894145,-73.853559,2016-01-03T00:00:00,4258,EW,INDIVIDUAL,INITIAL,430.0,1,1,2124318770,BRONX,2013-04-23T00:00:00,,10466
40.792355,-73.966312,2016-01-03T00:00:00,41,EW,CONDO/CO-OP,INITIAL,181.0,2,1,9084144350,MANHATTAN,2013-04-23T00:00:00,,10025
40.834782,-73.846632,2016-01-03T00:00:00,2365,EQ,OTHER GOV'T AGENCY,RENEWAL,96.0,2,1,5165040200,BRONX,2012-06-05T00:00:00,Y,10462
40.778573,-73.986377,2016-01-03T00:00:00,205,EW,CORPORATION,INITIAL,155.0,2,1,2126662888,MANHATTAN,2013-04-24T00:00:00,,10023
40.886249,-73.84524,2016-01-03T00:00:00,1145,EW,NYCHA,INITIAL,458.0,2,1,7187599277,BRONX,2013-04-24T00:00:00,Y,10466
40.738173,-73.99205,2016-01-03T00:00:00,122,EW,PARTNERSHIP,INITIAL,54.0,2,2,9142449100,MANHATTAN,2013-04-23T00:00:00,Y,10011
40.64759,-73.973362,2016-01-03T00:00:00,713,NB,OTHER GOV'T AGENCY,INITIAL,504.0,2,1,5166810562,BROOKLYN,2013-04-24T00:00:00,Y,11218
40.817344,-73.959786,2016-01-03T00:00:00,653,EQ,CORPORATION,INITIAL,219.0,2,1,7183833133,MANHATTAN,2013-04-23T00:00:00,Y,10027
40.803994,-73.952721,2016-01-03T00:00:00,131,PL,NYCHA,INITIAL,218.0,2,1,7183263277,MANHATTAN,2013-04-23T00:00:00,,10026
40.666545,-73.910904,2016-01-03T00:00:00,210,EW,OTHER GOV'T AGENCY,INITIAL,924.0,1,1,7188188202,BROOKLYN,2013-04-24T00:00:00,Y,11212
40.659329,-73.981261,2016-01-03T00:00:00,245,EQ,INDIVIDUAL,INITIAL,169.0,2,1,7185238100,BROOKLYN,2013-04-24T00:00:00,Y,11215
40.708091,-74.000285,2016-01-03T00:00:00,40,PL,INDIVIDUAL,INITIAL,1501.0,2,1,2122740480,MANHATTAN,2013-04-24T00:00:00,,10038
40.68725,-73.974168,2016-01-03T00:00:00,99,AL,PARTNERSHIP,INITIAL,181.0,2,1,7189324819,BROOKLYN,2013-04-24T00:00:00,,11217
40.737117,-73.992119,2016-01-03T00:00:00,19,EW,PARTNERSHIP,INITIAL,52.0,2,1,7182786000,MANHATTAN,2013-04-24T00:00:00,Y,10003
40.736735,-73.995374,2016-01-03T00:00:00,56,EQ,PARTNERSHIP,INITIAL,63.0,2,1,7183281004,MANHATTAN,2013-04-24T00:00:00,Y,10011
40.670404,-73.980062,2016-01-03T00:00:00,425,PL,INDIVIDUAL,INITIAL,155.0,1,1,7188374444,BROOKLYN,2013-04-23T00:00:00,Y,11215
40.695185,-73.957241,2016-01-03T00:00:00,112,EQ,INDIVIDUAL,INITIAL,1237.0,2,1,7186775641,BROOKLYN,2013-04-24T00:00:00,,11205
40.850824,-73.900533,2016-01-03T00:00:00,2017,FO,INDIVIDUAL,INITIAL,381.0,2,1,3472937035,BRONX,2013-04-24T00:00:00,,10457
40.758306,-73.919527,2016-01-03T00:00:00,32-27,EQ,CORPORATION,INITIAL,157.0,2,1,7183839408,QUEENS,2013-04-23T00:00:00,Y,11103
40.749312,-73.88519,2016-01-03T00:00:00,37-30,EQ,INDIVIDUAL,INITIAL,283.0,2,1,7188474900,QUEENS,2013-04-24T00:00:00,Y,11372
40.730216,-73.986484,2016-01-03T00:00:00,170,EW,CORPORATION,RENEWAL,40.0,2,1,7188011399,MANHATTAN,2013-01-11T00:00:00,,10003
40.788989,-73.954549,2016-01-03T00:00:00,1165,EW,CORPORATION,INITIAL,16002.0,2,2,2038589554,MANHATTAN,2013-04-23T00:00:00,,10029
40.714988,-73.96251,2016-01-03T00:00:00,130,EQ,INDIVIDUAL,INITIAL,551.0,1,1,7183056832,BROOKLYN,2013-04-24T00:00:00,Y,11249
40.765912,-73.976816,2016-01-03T00:00:00,110,EW,CORPORATION,RENEWAL,137.0,2,2,7189633222,MANHATTAN,2011-12-20T00:00:00,Y,10019
40.688446,-73.992976,2016-01-03T00:00:00,160,EW,INDIVIDUAL,INITIAL,45.0,1,1,7184418700,BROOKLYN,2013-04-24T00:00:00,Y,11201
40.69623,-73.972971,2016-01-03T00:00:00,161,AL,INDIVIDUAL,INITIAL,211.0,2,1,3472778681,BROOKLYN,2013-04-23T00:00:00,Y,11205
40.74145,-73.991447,2016-01-03T00:00:00,40,EW,CONDO/CO-OP,INITIAL,58.0,2,1,9175495518,MANHATTAN,2013-04-24T00:00:00,,10010
40.587603,-74.197614,2016-01-03T00:00:00,4370A,NB,CORPORATION,RENEWAL,29102.0,2,1,7183517447,STATEN ISLAND,2011-04-12T00:00:00,Y,10314
40.762384,-73.97228,2016-01-03T00:00:00,595,EW,CORPORATION,RENEWAL,11202.0,2,1,2122528900,MANHATTAN,2013-04-19T00:00:00,Y,10022
,,2016-01-03T00:00:00,1,EW,PARTNERSHIP,INITIAL,,2,1,6462059811,MANHATTAN,2013-04-24T00:00:00,Y,10007
40.596897,-73.97389,2016-01-03T00:00:00,276,PL,OTHER,INITIAL,398.0,2,1,7186980090,BROOKLYN,2013-04-24T00:00:00,,11223
40.748409,-73.974773,2016-01-03T00:00:00,222,EW,OTHER,INITIAL,78.0,2,2,2126444466,MANHATTAN,2013-04-24T00:00:00,,10016
40.685612,-73.831532,2016-01-03T00:00:00,103-26,NB,OTHER,RENEWAL,98.0,2,1,7187384505,QUEENS,2012-12-31T00:00:00,,11419
40.684709,-73.959188,2016-01-03T00:00:00,448,PL,INDIVIDUAL,RENEWAL,231.0,2,1,7187635984,BROOKLYN,2011-09-07T00:00:00,,11238
40.654704,-73.941089,2016-01-03T00:00:00,525,EW,OTHER GOV'T AGENCY,RENEWAL,814.0,2,1,5165040200,BROOKLYN,2012-12-14T00:00:00,Y,11203
40.762495,-73.974323,2016-01-03T00:00:00,724,PL,PARTNERSHIP,INITIAL,11201.0,2,1,7183863088,MANHATTAN,2013-04-24T00:00:00,Y,10019
40.621488,-74.004733,2016-01-03T00:00:00,1337,PL,INDIVIDUAL,INITIAL,196.0,1,1,7183457270,BROOKLYN,2013-04-24T00:00:00,,11228
40.701616,-73.912487,2016-01-03T00:00:00,429,PL,INDIVIDUAL,INITIAL,441.0,2,1,7184284990,BROOKLYN,2013-04-24T00:00:00,Y,11237
40.644953,-73.999715,2016-01-03T00:00:00,4301,PL,CORPORATION,RENEWAL,92.0,2,1,7184030289,BROOKLYN,2012-01-03T00:00:00,Y,11232
40.761258,-73.769859,2016-01-03T00:00:00,43-08,PL,,RENEWAL,1467.0,2,2,7188277200,QUEENS,2007-05-04T00:00:00,,11361
40.766497,-73.958878,2016-01-03T00:00:00,333,PL,CONDO/CO-OP,INITIAL,126.0,2,1,2126787800,MANHATTAN,2013-04-24T00:00:00,Y,10021
40.812364,-73.903365,2016-01-03T00:00:00,555,EQ,INDIVIDUAL,INITIAL,83.0,2,1,9172543180,BRONX,2013-04-24T00:00:00,Y,10455
40.891386,-73.908483,2016-01-03T00:00:00,4525,EQ,PARTNERSHIP,INITIAL,30701.0,2,1,7183924921,BRONX,2013-04-24T00:00:00,Y,10471
40.62457,-74.036481,2016-01-03T00:00:00,8611,FO,INDIVIDUAL,INITIAL,50.0,1,1,2123497268,BROOKLYN,2013-04-23T00:00:00,,11209
40.587661,-74.197503,2016-01-03T00:00:00,4366 B,NB,CORPORATION,RENEWAL,29102.0,1,1,7183517447,STATEN ISLAND,2011-04-12T00:00:00,Y,10314
40.751427,-73.982372,2016-01-03T00:00:00,437,PL,PARTNERSHIP,INITIAL,82.0,2,2,7185961965,MANHATTAN,2013-04-24T00:00:00,Y,10016
,,2016-01-03T00:00:00,1,EW,PARTNERSHIP,RENEWAL,,2,1,2129013543,BROOKLYN,2012-04-26T00:00:00,Y,11201
40.827977,-73.907161,2016-01-03T00:00:00,3387,PL,INDIVIDUAL,INITIAL,185.0,2,1,7183673637,BRONX,2013-04-24T00:00:00,,10456
40.639571,-74.01976,2016-01-03T00:00:00,6214,NB,OTHER GOV'T AGENCY,RENEWAL,72.0,2,1,2123772600,BROOKLYN,2009-03-10T00:00:00,Y,11220
40.743089,-74.00865,2016-01-03T00:00:00,25,EW,PARTNERSHIP,INITIAL,99.0,2,1,7183267900,MANHATTAN,2013-04-24T00:00:00,Y,10011
40.757674,-73.985121,2016-01-03T00:00:00,1530,EQ,PARTNERSHIP,INITIAL,119.0,2,1,2126869331,MANHATTAN,2013-04-23T00:00:00,Y,10036
40.751098,-73.992926,2016-01-03T00:00:00,1,EW,CORPORATION,INITIAL,101.0,2,2,7184093400,MANHATTAN,2013-04-23T00:00:00,Y,10119
40.741538,-73.989971,2016-01-03T00:00:00,186,EW,CONDO/CO-OP,RENEWAL,58.0,2,1,2126981523,MANHATTAN,2011-12-30T00:00:00,Y,10010
40.632167,-73.947623,2016-01-03T00:00:00,2166,SG,PARTNERSHIP,INITIAL,774.0,2,1,7187880302,BROOKLYN,2013-04-24T00:00:00,Y,11210
40.745012,-73.984973,2016-01-03T00:00:00,110,EW,PARTNERSHIP,INITIAL,74.0,2,1,7188368033,MANHATTAN,2013-04-24T00:00:00,,10016
40.81774,-73.941909,2016-01-03T00:00:00,2375,PL,INDIVIDUAL,INITIAL,230.0,2,1,7185275115,MANHATTAN,2013-04-23T00:00:00,,10030
40.830048,-73.920929,2016-01-03T00:00:00,1020,EW,CORPORATION,INITIAL,18301.0,2,1,7183679891,BRONX,2013-04-23T00:00:00,Y,10451
40.869912,-73.842928,2016-01-03T00:00:00,3020,PL,CORPORATION,RENEWAL,358.0,2,2,7183801570,BRONX,2012-04-20T00:00:00,,10469
40.688281,-73.970879,2016-01-03T00:00:00,315,EW,INDIVIDUAL,RENEWAL,181.0,1,2,7183756397,BROOKLYN,2013-02-11T00:00:00,,11205
40.745617,-73.987571,2016-01-03T00:00:00,11,EQ,PARTNERSHIP,INITIAL,76.0,2,1,7187846666,MANHATTAN,2013-04-24T00:00:00,Y,10001
40.78068,-73.958931,2016-01-03T00:00:00,1167,PL,CORPORATION,INITIAL,15001.0,2,1,2122169052,MANHATTAN,2013-04-23T00:00:00,,10028
40.854061,-73.866718,2016-01-03T00:00:00,2125,EQ,INDIVIDUAL,INITIAL,22404.0,2,1,7188439016,BRONX,2013-04-24T00:00:00,Y,10462
40.747568,-73.986452,2016-01-03T00:00:00,29,EQ,PARTNERSHIP,INITIAL,76.0,2,1,9144230400,MANHATTAN,2013-04-24T00:00:00,Y,10001
40.621655,-73.974619,2016-01-03T00:00:00,5025,EW,PARTNERSHIP,INITIAL,450.0,2,1,7184996078,BROOKLYN,2013-04-24T00:00:00,,11230
40.541997,-74.221086,2016-01-03T00:00:00,28,NB,CORPORATION,RENEWAL,226.0,1,1,7184470208,STATEN ISLAND,2010-01-12T00:00:00,Y,10309
40.691663,-73.962696,2016-01-03T00:00:00,183,PL,PARTNERSHIP,INITIAL,193.0,1,3,2129258101,BROOKLYN,2013-04-24T00:00:00,,11205
40.571483,-74.096838,2016-01-03T00:00:00,524,DM,PARTNERSHIP,INITIAL,11202.0,1,1,9172701412,STATEN ISLAND,2013-04-23T00:00:00,,10306
