fam_hom_rel_oth,fam_hom_sex_male,ipv_hom_prior_dir_no,dir_family_total,ipv_hom_sex_male,dir_fam_rel_othrelative,fjc_fam_client_ser,ipv_hom_meth_firearm,ipv_hom_meth_oth
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
