borough,council_district,total,average,count
1,5.0,14560006.0,7280003.0,2
1,2.0,210110052.0,35018342.0,6
1,3.0,173016025.0,17301602.5,10
1,4.0,572040000.0,44003076.92307692,13
1,6.0,234790009.0,39131668.166666664,6
1,1.0,400442831.0,30803294.692307692,13
