_fivetran_synced,allowed_advertising_objects,created_timestamp,post_id,is_eligible_for_promotion,is_hidden,is_instagram_eligible,is_published,post_message,page_id,parent_id,privacy_allow,privacy_deny,privacy_description,privacy_friends,privacy_value,promotable_id,share_count,status_type,updated_timestamp,post_url,source_relation,is_most_recent_record
2021-05-30 14:21:47.259 UTC,,2021-01-15 20:01:28 UTC,421201907945179_3815436968521639,f,f,f,t,ITX0S7Ic4901My0j+O4Lkw==,514435155248879,,,,,,,421201907945179_3815436968521639,,added_photos,2021-01-15 22:39:54 UTC,https://facebook.com/421201907945179/posts/3815436968521639,"",t
2021-05-28 20:21:15.523 UTC,,2021-01-15 20:01:28 UTC,421201907945179_3815436968521639,f,f,f,t,ITX0S7Ic4901My0j+O4Lkw==,514435155248879,,,,,,,421201907945179_3815436968521639,,added_photos,2021-01-15 20:01:28 UTC,https://facebook.com/421201907945179/posts/3815436968521639,"",f
2021-09-15 14:23:25.582 UTC,,2017-09-01 20:25:50 UTC,514435155248879_2152810001411378,f,f,t,t,,514435155248879,,,,Public,,EVERYONE,514435155248879_2152809704744741,,added_photos,2017-09-01 20:25:50 UTC,https://facebook.com/514435155248879/posts/2152810001411378,"",t
2021-02-08 08:22:31.456 UTC,,2017-09-01 21:08:49 UTC,514435155248879_2152853558073689,f,t,t,t,,514435155248879,,,,Public,,EVERYONE,514435155248879_2152853374740374,,added_photos,2017-09-01 21:08:49 UTC,https://facebook.com/514435155248879/posts/2152853558073689,"",t
2021-02-08 08:22:31.248 UTC,,2017-09-01 21:13:20 UTC,514435155248879_2152858678073177,f,t,f,t,,514435155248879,,,,Public,,EVERYONE,514435155248879_2152858584739853,,added_photos,2017-09-01 21:13:20 UTC,https://facebook.com/514435155248879/posts/2152858678073177,"",t
2021-05-30 14:26:34.797 UTC,,2017-09-15 00:19:44 UTC,514435155248879_2172221929470185,f,f,f,t,NASCWhtbcvHxq8XopdklHw==,514435155248879,,,,,,,133722616791025_820338384796108,3,added_video,2017-09-15 00:19:44 UTC,https://facebook.com/514435155248879/posts/2172221929470185,"",t
2021-09-15 14:23:20.081 UTC,,2017-10-31 14:55:40 UTC,514435155248879_2243725872319790,f,f,t,t,LqcNTuv+QWKIhq1580EoDA==,514435155248879,,,,Public,,EVERYONE,514435155248879_2243725872319790,,added_photos,2017-10-31 14:55:40 UTC,https://facebook.com/514435155248879/posts/2243725872319790,"",t
2021-09-15 14:23:16.886 UTC,,2017-12-07 17:48:48 UTC,514435155248879_2309010282458015,f,f,t,t,uDLZSNy5NryGZfqdwgmvHA==,514435155248879,,,,Public,,EVERYONE,514435155248879_2309010282458015,,added_photos,2017-12-07 17:48:48 UTC,https://facebook.com/514435155248879/posts/2309010282458015,"",t
2021-09-15 14:23:13.440 UTC,,2018-02-07 17:48:24 UTC,514435155248879_2411827228842986,f,f,t,t,dnIXvQS16afrip1//xbqhA==,514435155248879,,,,Public,,EVERYONE,514435155248879_2411827228842986,,added_photos,2018-02-07 17:48:24 UTC,https://facebook.com/514435155248879/posts/2411827228842986,"",t
2021-09-15 14:23:00.075 UTC,,2018-04-18 14:43:46 UTC,514435155248879_2543523175673390,f,f,t,t,W7Xdw+g7i8swF1jR3+4JYg==,514435155248879,,,,Public,,EVERYONE,514435155248879_2543523175673390,,added_photos,2018-04-18 14:43:46 UTC,https://facebook.com/514435155248879/posts/2543523175673390,"",t
2021-09-15 14:22:57.056 UTC,,2018-05-10 19:21:43 UTC,514435155248879_2583406365018404,f,f,t,t,ClluT5suQNeEDpmwtw98xw==,514435155248879,,,,Public,,EVERYONE,514435155248879_2583406365018404,1,added_photos,2018-05-10 19:21:43 UTC,https://facebook.com/514435155248879/posts/2583406365018404,"",t
2021-09-15 14:22:53.858 UTC,,2018-07-16 18:48:26 UTC,514435155248879_2728391453853227,f,f,f,t,,514435155248879,,,,Public,,EVERYONE,514435155248879_2728391453853227,,added_photos,2018-07-16 18:48:26 UTC,https://facebook.com/514435155248879/posts/2728391453853227,"",t
2021-09-15 14:22:53.607 UTC,,2018-07-16 18:48:54 UTC,514435155248879_2728392817186424,f,f,t,t,hvNfcbOiladVLVZH1WllYg==,514435155248879,,,,Public,,EVERYONE,514435155248879_2728392817186424,3,added_photos,2018-07-16 18:48:54 UTC,https://facebook.com/514435155248879/posts/2728392817186424,"",t
2021-05-30 14:25:26.128 UTC,,2018-07-24 13:55:17 UTC,514435155248879_2748635848495454,f,f,f,t,UcyrsW8Q/mkTffaS3SbdEw==,514435155248879,,,,,,,514435155248879_2748635848495454,,added_photos,2018-07-24 13:55:17 UTC,https://facebook.com/514435155248879/posts/2748635848495454,"",t
2021-05-30 14:25:25.612 UTC,,2018-08-02 16:41:01 UTC,514435155248879_2774197285939310,f,f,f,t,OACQWDE8QniMzZscN/+Ofg==,514435155248879,,,,,,,514435155248879_2774197285939310,,added_photos,2018-08-02 16:41:01 UTC,https://facebook.com/514435155248879/posts/2774197285939310,"",t
2021-09-15 14:22:52.562 UTC,,2018-09-10 09:16:29 UTC,514435155248879_2874267715932266,f,f,t,t,slRk/GkamCxxBPXebTHXxg==,514435155248879,,,,Public,,EVERYONE,514435155248879_2874267715932266,,added_photos,2018-09-10 09:16:29 UTC,https://facebook.com/514435155248879/posts/2874267715932266,"",t
2021-09-15 14:22:51.781 UTC,,2018-09-17 17:35:15 UTC,514435155248879_2890587290966975,f,f,t,t,uA0cA0gcXpri2UcP4fMzaA==,514435155248879,,,,Public,,EVERYONE,514435155248879_2890587290966975,1,added_photos,2018-09-17 17:35:15 UTC,https://facebook.com/514435155248879/posts/2890587290966975,"",t
2021-09-15 14:22:50.987 UTC,,2018-10-09 15:40:20 UTC,514435155248879_2933952846630419,f,f,t,t,XbxOJ7WQWkbMlW8XbbcWDw==,514435155248879,,,,Public,,EVERYONE,514435155248879_2933952846630419,,added_photos,2018-10-09 15:40:20 UTC,https://facebook.com/514435155248879/posts/2933952846630419,"",t
2021-09-15 14:22:49.729 UTC,,2018-10-24 14:14:22 UTC,514435155248879_2965559760136394,f,f,t,t,KEX4L6h3nXA9xGjRC8kldA==,514435155248879,,,,Public,,EVERYONE,514435155248879_2965559760136394,,added_photos,2018-10-24 14:14:22 UTC,https://facebook.com/514435155248879/posts/2965559760136394,"",t
2021-09-15 14:22:49.166 UTC,,2018-10-31 21:48:26 UTC,514435155248879_2982816545077382,f,f,t,t,FMDTlcsgEmpfVunqV2DuXA==,514435155248879,,,,Public,,EVERYONE,514435155248879_2982816545077382,,added_photos,2018-10-31 21:48:26 UTC,https://facebook.com/514435155248879/posts/2982816545077382,"",t
2021-09-15 14:22:47.837 UTC,,2018-11-22 11:23:06 UTC,514435155248879_3030135230345513,f,f,t,t,3TOCgVrqaCHsMqqf45P/bQ==,514435155248879,,,,Public,,EVERYONE,514435155248879_3030135230345513,,added_photos,2018-11-22 11:23:06 UTC,https://facebook.com/514435155248879/posts/3030135230345513,"",t
2021-09-15 14:22:47.608 UTC,,2018-11-30 18:52:16 UTC,514435155248879_3049095241782845,f,f,t,t,OKMXoHCxw61z67MK9o0oPQ==,514435155248879,,,,Public,,EVERYONE,514435155248879_3049095241782845,,added_photos,2018-11-30 18:52:16 UTC,https://facebook.com/514435155248879/posts/3049095241782845,"",t
2021-09-15 14:22:46.796 UTC,,2018-12-04 21:28:20 UTC,514435155248879_3058330260859343,f,f,t,t,voUYKNyrKacb5Hb8N1Yu9g==,514435155248879,,,,Public,,EVERYONE,514435155248879_3058330260859343,,added_photos,2018-12-04 21:28:20 UTC,https://facebook.com/514435155248879/posts/3058330260859343,"",t
2021-09-15 14:22:46.549 UTC,,2018-12-04 21:49:28 UTC,514435155248879_3058359777523058,f,f,t,t,yDxcSGOoB4cbmpAGzkrlng==,514435155248879,,,,Public,,EVERYONE,514435155248879_3058359777523058,1,added_photos,2018-12-04 21:49:28 UTC,https://facebook.com/514435155248879/posts/3058359777523058,"",t
2021-09-15 14:22:46.086 UTC,,2018-12-05 09:23:35 UTC,514435155248879_3059373694088333,f,f,t,t,f8cSKwrCQReu33RE/BH5Xg==,514435155248879,,,,Public,,EVERYONE,514435155248879_3059373694088333,,added_photos,2018-12-05 09:23:55 UTC,https://facebook.com/514435155248879/posts/3059373694088333,"",t
2021-09-15 14:22:45.812 UTC,,2018-12-05 11:39:25 UTC,514435155248879_3059572040735165,f,f,t,t,AbQn3y4g3Awm3wP5J9XqRQ==,514435155248879,,,,Public,,EVERYONE,514435155248879_3059572040735165,,added_photos,2018-12-05 11:39:25 UTC,https://facebook.com/514435155248879/posts/3059572040735165,"",t
2021-09-15 14:22:45.052 UTC,,2018-12-13 09:22:39 UTC,514435155248879_3076692149023154,f,f,t,t,+haJq/85k7T2326lRuCfGQ==,514435155248879,,,,Public,,EVERYONE,514435155248879_3076692149023154,,added_photos,2018-12-13 09:22:59 UTC,https://facebook.com/514435155248879/posts/3076692149023154,"",t
2021-09-15 14:22:44.777 UTC,,2018-12-14 18:23:41 UTC,514435155248879_3079662802059422,f,f,t,t,zPJHZIZGd5fhYqP2yp52Dw==,514435155248879,,,,Public,,EVERYONE,514435155248879_3079662802059422,1,added_photos,2018-12-14 18:23:41 UTC,https://facebook.com/514435155248879/posts/3079662802059422,"",t
2021-09-15 14:22:44.498 UTC,,2018-12-18 09:03:10 UTC,514435155248879_3087336421292060,f,f,t,t,V1PdaVwIb/weuriscQiXbw==,514435155248879,,,,Public,,EVERYONE,514435155248879_3087336421292060,,added_photos,2018-12-18 09:03:10 UTC,https://facebook.com/514435155248879/posts/3087336421292060,"",t
2021-09-15 14:22:44.190 UTC,,2018-12-19 09:43:45 UTC,514435155248879_3089570007735368,f,f,t,t,ngslq72MjzgXGAYRB0W9pA==,514435155248879,,,,Public,,EVERYONE,514435155248879_3089570007735368,,added_photos,2018-12-19 09:43:45 UTC,https://facebook.com/514435155248879/posts/3089570007735368,"",t
2021-09-15 14:22:43.006 UTC,,2019-01-16 10:58:53 UTC,514435155248879_3153584851333883,f,f,t,t,uWwKyu0OVX0sRW7spul1qQ==,514435155248879,,,,Public,,EVERYONE,514435155248879_3153584851333883,2,added_photos,2019-01-16 10:58:53 UTC,https://facebook.com/514435155248879/posts/3153584851333883,"",t
2021-09-15 14:22:42.766 UTC,,2019-01-17 09:51:21 UTC,514435155248879_3155757451116623,f,f,t,t,IbNK0S0y6CaVxlo/yz4URQ==,514435155248879,,,,Public,,EVERYONE,514435155248879_3155757451116623,1,added_photos,2019-01-17 09:51:21 UTC,https://facebook.com/514435155248879/posts/3155757451116623,"",t
2021-09-15 14:22:42.457 UTC,,2019-01-21 11:39:42 UTC,514435155248879_3165102973515404,f,f,t,t,qfc34IZTCosUTF9QR0cgpg==,514435155248879,,,,Public,,EVERYONE,514435155248879_3165102973515404,,added_photos,2019-01-21 11:39:42 UTC,https://facebook.com/514435155248879/posts/3165102973515404,"",t
2021-09-15 14:22:42.187 UTC,,2019-01-22 18:20:31 UTC,514435155248879_3168104283215273,f,f,t,t,m4SjmSNTvSBd3Rk45zPKyg==,514435155248879,,,,Public,,EVERYONE,514435155248879_3168104283215273,1,added_photos,2019-01-22 18:20:31 UTC,https://facebook.com/514435155248879/posts/3168104283215273,"",t
2021-09-15 14:22:41.668 UTC,,2019-01-23 17:28:33 UTC,514435155248879_3170236393002062,f,f,t,t,Jj9HmcoPd0gYDSlTG33p/g==,514435155248879,,,,Public,,EVERYONE,514435155248879_3170236393002062,1,added_photos,2019-01-23 17:28:33 UTC,https://facebook.com/514435155248879/posts/3170236393002062,"",t
2021-09-15 14:22:33.964 UTC,,2019-03-04 17:51:30 UTC,514435155248879_3265521516806882,f,f,t,t,AWiou9yHBKqvCfsMuNkebA==,514435155248879,,,,Public,,EVERYONE,514435155248879_3265521516806882,,added_photos,2019-03-04 17:51:30 UTC,https://facebook.com/514435155248879/posts/3265521516806882,"",t
2021-09-15 14:22:33.487 UTC,,2019-03-12 16:47:30 UTC,514435155248879_3282918278400539,f,f,t,t,,514435155248879,,,,Public,,EVERYONE,514435155248879_3282917938400573,,added_photos,2019-03-12 16:47:30 UTC,https://facebook.com/514435155248879/posts/3282918278400539,"",t
2021-09-15 14:22:33.285 UTC,,2019-03-12 18:27:07 UTC,514435155248879_3283100848382282,f,f,t,t,,514435155248879,,,,Public,,EVERYONE,514435155248879_3283100745048959,,added_photos,2019-03-12 18:27:07 UTC,https://facebook.com/514435155248879/posts/3283100848382282,"",t
2021-09-15 14:22:30.551 UTC,,2019-03-29 16:05:33 UTC,514435155248879_3322247291134304,f,f,t,t,trL/A/UsorCA0PuZK2kaUw==,514435155248879,,,,Public,,EVERYONE,514435155248879_3322247291134304,1,added_photos,2019-03-29 16:05:33 UTC,https://facebook.com/514435155248879/posts/3322247291134304,"",t
2021-09-15 14:22:29.418 UTC,,2019-04-11 14:32:15 UTC,514435155248879_3353537451338621,f,f,t,t,EXEXEDMm7lypCPsuo8Z9Wg==,514435155248879,,,,Public,,EVERYONE,514435155248879_3353537451338621,2,added_photos,2019-04-11 14:32:15 UTC,https://facebook.com/514435155248879/posts/3353537451338621,"",t
2021-09-15 14:22:28.647 UTC,,2019-04-26 16:47:41 UTC,514435155248879_3391309130894786,f,f,t,t,3wXXCdGnRdRl9IwxxAwgYA==,514435155248879,,,,Public,,EVERYONE,514435155248879_3391309130894786,1,added_video,2019-04-26 16:47:41 UTC,https://facebook.com/514435155248879/posts/3391309130894786,"",t
2021-09-15 14:22:26.124 UTC,,2019-05-13 22:55:51 UTC,514435155248879_3434981323194233,f,f,t,t,OcMJ6922AKJn3a2iyhVePg==,514435155248879,,,,Public,,EVERYONE,514435155248879_3434981323194233,,added_photos,2019-05-13 22:57:37 UTC,https://facebook.com/514435155248879/posts/3434981323194233,"",t
2021-05-30 14:24:19.644 UTC,,2019-05-14 16:43:45 UTC,514435155248879_3436857319673300,f,f,t,t,nXOW6RArLi+060KXCESQeg==,514435155248879,,,,,,,524420824589532_843917529306525,,added_photos,2019-05-14 16:43:45 UTC,https://facebook.com/514435155248879/posts/3436857319673300,"",t
2021-09-15 14:22:23.565 UTC,,2019-05-22 21:17:04 UTC,514435155248879_3458246447534387,f,f,t,t,He4UFWTdjQ40u7qCyXug5g==,514435155248879,,,,Public,,EVERYONE,514435155248879_3458246447534387,,added_photos,2019-05-22 21:17:04 UTC,https://facebook.com/514435155248879/posts/3458246447534387,"",t
2021-09-15 14:22:23.094 UTC,,2019-05-29 16:58:50 UTC,514435155248879_3476306769061688,f,f,t,t,P0zVPPjVSS1Fq53yo5rWsw==,514435155248879,,,,Public,,EVERYONE,514435155248879_3476306769061688,2,added_photos,2019-05-29 16:58:50 UTC,https://facebook.com/514435155248879/posts/3476306769061688,"",t
2021-09-15 14:22:20.162 UTC,,2019-06-05 17:11:24 UTC,514435155248879_3496151573743874,f,f,f,t,,514435155248879,,,,Public,,EVERYONE,514435155248879_3496151417077223,,added_photos,2019-06-05 17:11:24 UTC,https://facebook.com/514435155248879/posts/3496151573743874,"",t
2021-09-15 14:22:19.451 UTC,,2019-06-07 15:49:42 UTC,514435155248879_3501805183178513,f,f,t,t,LxI/J6jYAJZXbPakfO+pAQ==,514435155248879,,,,Public,,EVERYONE,514435155248879_3501805183178513,,added_photos,2019-06-07 16:04:21 UTC,https://facebook.com/514435155248879/posts/3501805183178513,"",t
2021-09-15 14:22:18.648 UTC,,2019-06-13 15:36:53 UTC,514435155248879_3518979081461123,f,f,t,t,CcVHO8t+tROJnavJHtxxJA==,514435155248879,,,,Public,,EVERYONE,514435155248879_3518979081461123,1,added_photos,2019-06-13 15:36:53 UTC,https://facebook.com/514435155248879/posts/3518979081461123,"",t
2021-05-30 14:24:05.187 UTC,,2019-06-14 16:10:10 UTC,514435155248879_3522051697820528,f,f,t,t,+H6DSR2BLLYRd0Nj5dUCkA==,514435155248879,,,,,,,127195970658682_2512669872111268,,added_photos,2019-06-14 16:10:10 UTC,https://facebook.com/514435155248879/posts/3522051697820528,"",t
2021-05-30 14:24:04.523 UTC,,2019-06-18 16:05:11 UTC,514435155248879_3533463670012664,f,f,t,t,+/dX68rJQNHZwjmXesG+Kw==,514435155248879,,,,,,,127195970658682_2520070881371167,,added_photos,2019-06-18 16:05:11 UTC,https://facebook.com/514435155248879/posts/3533463670012664,"",t
2021-09-15 14:22:16.328 UTC,,2019-06-25 16:38:48 UTC,514435155248879_3553701627988868,f,f,t,t,4XVua6Tup8eXt0HGT02gmg==,514435155248879,,,,Public,,EVERYONE,514435155248879_3553701627988868,1,added_photos,2019-06-25 16:38:48 UTC,https://facebook.com/514435155248879/posts/3553701627988868,"",t
2021-05-30 14:23:56.463 UTC,,2019-07-05 22:30:11 UTC,514435155248879_3582530218439342,f,f,t,t,a43lR7AjOGHf7CtQR98Y7Q==,514435155248879,,,,,,,217066611781002_1410441532443498,,added_photos,2019-07-05 22:30:11 UTC,https://facebook.com/514435155248879/posts/3582530218439342,"",t
2021-09-15 14:22:13.189 UTC,,2019-07-25 16:35:51 UTC,514435155248879_3637963369562693,f,f,t,t,,514435155248879,,,,Public,,EVERYONE,514435155248879_3637963282896035,,added_photos,2019-07-25 16:35:51 UTC,https://facebook.com/514435155248879/posts/3637963369562693,"",t
2021-09-15 14:22:12.964 UTC,,2019-07-26 00:15:29 UTC,514435155248879_3638850392807324,f,f,f,t,,514435155248879,,,,Public,,EVERYONE,514435155248879_3638850392807324,,added_photos,2019-07-26 00:15:29 UTC,https://facebook.com/514435155248879/posts/3638850392807324,"",t
2021-05-30 14:23:49.110 UTC,,2019-08-02 14:34:08 UTC,514435155248879_3659775604048136,f,f,f,t,qzE06A4dwvfj6uhK7LyLBA==,514435155248879,,,,,,,514435155248879_3659775604048136,,wall_post,2019-08-02 14:34:08 UTC,https://facebook.com/514435155248879/posts/3659775604048136,"",t
2021-09-15 14:22:06.639 UTC,,2019-09-02 09:58:26 UTC,514435155248879_3747233188635710,f,f,t,t,/BOHyXKYXbuTOX+RO4I2Hw==,514435155248879,,,,Public,,EVERYONE,514435155248879_3747233188635710,,added_photos,2019-09-02 09:58:26 UTC,https://facebook.com/514435155248879/posts/3747233188635710,"",t
2021-09-15 14:22:05.602 UTC,,2019-09-06 00:10:17 UTC,514435155248879_3757705280921834,f,f,f,t,/Do90KzsImaA1TC3bze1Gg==,514435155248879,,,,Public,,EVERYONE,514435155248879_3757705280921834,1,added_photos,2019-09-06 00:12:26 UTC,https://facebook.com/514435155248879/posts/3757705280921834,"",t
2021-09-15 14:22:03.093 UTC,,2019-09-20 17:02:41 UTC,514435155248879_3800164836675878,f,f,t,t,AV4T+aE9m1oKKvlHBXUKyw==,514435155248879,,,,Public,,EVERYONE,514435155248879_3800164836675878,1,added_photos,2019-09-20 17:02:41 UTC,https://facebook.com/514435155248879/posts/3800164836675878,"",t
2021-05-30 14:23:10.193 UTC,,2019-10-11 18:32:53 UTC,514435155248879_3867137693311925,f,f,t,t,ReTp8nwKA2gMy04njRDIKQ==,514435155248879,,,,,,,239276783106705_965287723838937,,added_photos,2019-10-11 18:32:53 UTC,https://facebook.com/514435155248879/posts/3867137693311925,"",t
2021-05-30 14:22:55.156 UTC,,2019-12-26 07:30:13 UTC,514435155248879_4126753277350364,f,f,t,t,ZeGqjzlzY0rRW56dA66FtA==,514435155248879,,,,,,,113310578704310_2573125796056097,,added_photos,2019-12-26 07:30:13 UTC,https://facebook.com/514435155248879/posts/4126753277350364,"",t
2021-05-30 14:22:53.861 UTC,,2020-01-03 07:30:15 UTC,514435155248879_4153521294673562,f,f,t,t,ZeGqjzlzY0rRW56dA66FtA==,514435155248879,,,,,,,113310578704310_2590064251028918,,added_photos,2020-01-03 07:30:15 UTC,https://facebook.com/514435155248879/posts/4153521294673562,"",t
2021-05-30 14:22:53.123 UTC,,2020-01-09 10:30:14 UTC,514435155248879_4173793442646347,f,f,t,t,ZeGqjzlzY0rRW56dA66FtA==,514435155248879,,,,,,,113310578704310_2602933049742038,,added_photos,2020-01-09 10:30:14 UTC,https://facebook.com/514435155248879/posts/4173793442646347,"",t
2021-05-30 14:22:52.654 UTC,,2020-01-14 06:30:15 UTC,514435155248879_4190040294354995,f,f,t,t,ZeGqjzlzY0rRW56dA66FtA==,514435155248879,,,,,,,113310578704310_2613326562036020,,added_photos,2020-01-14 06:30:15 UTC,https://facebook.com/514435155248879/posts/4190040294354995,"",t
2021-05-30 14:22:42.223 UTC,,2020-02-14 21:22:25 UTC,514435155248879_4294780923880931,f,f,t,t,3VFKS3bPRRBjbECqmZWBRA==,514435155248879,,,,,,,64871445707_10157719341210708,5,added_photos,2020-02-14 21:25:35 UTC,https://facebook.com/514435155248879/posts/4294780923880931,"",t
2021-05-30 14:22:37.876 UTC,,2020-02-26 20:49:56 UTC,514435155248879_4336921536333536,f,f,t,t,F1hg6ByyfbqSUzFqDooL3w==,514435155248879,,,,,,,284639525600_10163352902210601,,added_photos,2020-02-26 20:49:56 UTC,https://facebook.com/514435155248879/posts/4336921536333536,"",t
2021-05-30 14:22:37.516 UTC,,2020-03-02 16:37:47 UTC,514435155248879_4354130441279312,f,f,t,t,4bmTYG59jkdkAL/Eg8Ii/w==,514435155248879,,,,,,,342073189170987_3118987031479575,,added_photos,2020-03-02 16:37:47 UTC,https://facebook.com/514435155248879/posts/4354130441279312,"",t
2021-09-15 14:21:52.094 UTC,,2020-03-17 16:04:30 UTC,514435155248879_4407445302614492,f,f,t,t,HKXUCGceNU9Gn6+1gCF4Hg==,514435155248879,,,,Public,,EVERYONE,514435155248879_4407445302614492,1,added_photos,2020-03-17 16:04:30 UTC,https://facebook.com/514435155248879/posts/4407445302614492,"",t
2021-09-15 14:21:51.686 UTC,,2020-03-20 19:10:05 UTC,514435155248879_4419241898101499,f,f,t,t,5Jl2tTXRb++PtOigVtgJ0w==,514435155248879,,,,Public,,EVERYONE,514435155248879_4419241898101499,2,added_video,2020-03-20 19:10:05 UTC,https://facebook.com/514435155248879/posts/4419241898101499,"",t
2021-09-15 14:21:50.104 UTC,,2020-04-10 15:54:18 UTC,514435155248879_4495808677111487,f,f,t,t,2w7pPIWYc9DvHaQEgk0D0A==,514435155248879,,,,Public,,EVERYONE,514435155248879_4495808677111487,,added_photos,2020-04-10 15:54:48 UTC,https://facebook.com/514435155248879/posts/4495808677111487,"",t
2021-09-15 14:21:49.863 UTC,,2020-04-10 21:54:42 UTC,514435155248879_4496801433678878,f,f,t,t,2yaixuF85IY3n5pvH1ikfQ==,514435155248879,,,,Public,,EVERYONE,514435155248879_4496801433678878,,added_photos,2020-04-10 21:54:42 UTC,https://facebook.com/514435155248879/posts/4496801433678878,"",t
2021-05-30 14:22:25.497 UTC,,2020-05-06 21:38:38 UTC,514435155248879_4601611189864568,f,f,t,t,/YNoeH81K5p3MDalQe+uUg==,514435155248879,,,,,,,1800487190200649_2516528048596556,,added_video,2020-05-06 21:38:39 UTC,https://facebook.com/514435155248879/posts/4601611189864568,"",t
2021-05-30 14:22:12.515 UTC,,2020-06-30 13:17:00 UTC,514435155248879_4849732898385728,f,f,f,t,BiudnpOEy4gxTrpA3XcjmQ==,514435155248879,,,,,,,81670736862_10157206014571863,,added_photos,2020-06-30 13:17:00 UTC,https://facebook.com/514435155248879/posts/4849732898385728,"",t
2021-05-30 14:22:04.916 UTC,,2020-07-03 11:27:39 UTC,514435155248879_4863660290326322,f,f,f,t,a0yTXAVjhlxNmRDpgTHqbA==,514435155248879,,,,,,,1984956988382711_2596562833888787,3,added_video,2020-07-03 11:27:39 UTC,https://facebook.com/514435155248879/posts/4863660290326322,"",t
2021-05-30 14:22:03.512 UTC,,2020-07-07 16:00:01 UTC,514435155248879_4883164748375876,f,f,t,t,nEzFP+phuCUkxI1pplatwQ==,514435155248879,,,,,,,1800487190200649_2564796323769728,,added_video,2020-07-07 16:00:07 UTC,https://facebook.com/514435155248879/posts/4883164748375876,"",t
2021-09-15 14:21:46.796 UTC,,2020-12-16 15:29:14 UTC,514435155248879_5699581763400833,f,f,t,t,xi1cRRAWxYQ0Rdq5NbRaqA==,514435155248879,,,,Public,,EVERYONE,514435155248879_5699581763400833,,added_photos,2020-12-16 15:29:14 UTC,https://facebook.com/514435155248879/posts/5699581763400833,"",t
